field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,621790987617.0,644658019806.0,666958714276.0,744064364643.0,862174616932.0,772173514893.0,,,,688021839816.0,675337950420.0,505745399734.0,441009176109.0,,,,,,,
. Các khoản giảm trừ doanh thu__1,1603175601.0,3963399817.0,4713331958.0,2993303186.0,3491975736.0,6729154037.0,,,,3592431992.0,2365696072.0,2017439324.0,2146663788.0,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,620187812016.0,640694619989.0,662245382318.0,741071061457.0,858682641196.0,765444360856.0,,,,684429407824.0,672972254348.0,503727960410.0,438862512321.0,,,,,,,
. Giá vốn hàng bán__1,452354625777.0,471745481826.0,506088940692.0,588929442116.0,678846040186.0,601893367448.0,,,,582584721924.0,589750631924.0,440927528301.0,386271050030.0,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,167833186239.0,168949138163.0,156156441626.0,152141619341.0,179836601010.0,163550993408.0,,,,101844685900.0,83221622424.0,62800432109.0,52591462291.0,,,,,,,
. Doanh thu hoạt động tài chính__1,133943814.0,47527410.0,292044994.0,422087337.0,155009083.0,143635061.0,,,,1441297763.0,2610982034.0,1516038485.0,1473046779.0,,,,,,,
. Chi phí tài chính__1,7931262279.0,13033225773.0,10425107168.0,3365919421.0,1809073183.0,1578559141.0,,,,4781063483.0,3939149983.0,6157475934.0,4030391385.0,,,,,,,
- Trong đó: Chi phí lãi vay__1,6135967443.0,11187528034.0,8841896574.0,2630861691.0,1324600409.0,1241324873.0,,,,4781063483.0,3542996356.0,5965168708.0,4030391385.0,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,59199407339.0,53755329199.0,48317557745.0,45856218998.0,43596738359.0,41812093450.0,,,,33171036444.0,27788155064.0,20219369470.0,20054406012.0,,,,,,,
. Chi phí quản lý doanh nghiệp__1,66394724185.0,66566780668.0,65115836227.0,62486786511.0,73522179833.0,69018008282.0,,,,40539339633.0,33872841118.0,24611683685.0,24296103078.0,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,34441736250.0,35641329933.0,32589985480.0,40854781748.0,61063618718.0,51285967596.0,,,,24794544103.0,20232458293.0,13327941505.0,5683608595.0,,,,,,,
. Thu nhập khác__1,2804564164.0,658449436.0,965876768.0,735189105.0,723756706.0,816437171.0,,,,2140274586.0,40000000.0,6811717263.0,631787478.0,,,,,,,
. Chi phí khác__1,73341894.0,374728755.0,250048771.0,5764000.0,32378944.0,151285136.0,,,,,14500000.0,6250015303.0,23925323.0,,,,,,,
. Lợi nhuận khác__1,2731222270.0,283720681.0,715827997.0,729425105.0,691377762.0,665152035.0,,,,2140274586.0,25500000.0,561701960.0,607862155.0,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,37172958520.0,35925050614.0,33305813477.0,41584206853.0,61754996480.0,51951119631.0,,,,26934818689.0,20257958293.0,13889643465.0,6291470750.0,,,,,,,
. Chi phí thuế TNDN hiện hành__1,7550883705.0,7351720330.0,6789596450.0,8298737571.0,12517301379.0,10442153162.0,,,,6733704672.0,5064489573.0,3472410866.0,1572867688.0,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,-591132025.0,-2476562708.0,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,29622074815.0,28573330284.0,26516217027.0,33285469282.0,49237695101.0,41508966469.0,,,,20792246042.0,17670031428.0,10417232599.0,4718603062.0,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,29622074815.0,28573330284.0,26516217027.0,33285469282.0,49237695101.0,41508966469.0,,,,20792246042.0,17670031428.0,10417232599.0,4718603062.0,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,2733.0,3103.0,4172.0,5548.0,8206.0,,,,,6931.0,5890.0,5758.0,45990.0,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,2733.0,3103.0,4172.0,5548.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,234039057867.0,248046794242.0,287079839005.0,437256018009.0,437242897192.0,336318247363.0,,,,235634766049.0,183639277258.0,169185023613.0,130325657529.0,,,,,,,
. Tiền và các khoản tương đương tiền__1,18834364200.0,15995539706.0,24764870630.0,11027650875.0,18912540847.0,13721827826.0,,,,20104565181.0,11670136874.0,24046567708.0,17637755922.0,,,,,,,
..Tiền__1,18834364200.0,15995539706.0,24764870630.0,11027650875.0,18912540847.0,13721827826.0,,,,20104565181.0,11670136874.0,24046567708.0,17637755922.0,,,,,,,
..Các khoản tương đương tiền__1,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,122412186886.0,147830203897.0,170873743916.0,332251568295.0,322696912490.0,238479947223.0,,,,147708887612.0,101650678834.0,91080862432.0,68309150868.0,,,,,,,
..Phải thu khách hàng__1,118821440568.0,144025119813.0,163672212065.0,213266284429.0,219780383989.0,221159159627.0,,,,149187253148.0,103615393657.0,86893981595.0,71669563487.0,,,,,,,
..Trả trước cho người bán__1,3269079430.0,3057029085.0,6467212588.0,119524035776.0,105538671644.0,18610697734.0,,,,1471554975.0,715611807.0,8656244147.0,560181563.0,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,321666888.0,748054999.0,734319263.0,733697543.0,590535487.0,1481220066.0,,,,341029602.0,217438072.0,62947826.0,3167834.0,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,,,-1272449453.0,-3212678630.0,-2771130204.0,,,,,-2897764702.0,-4532311136.0,-3923762016.0,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,
