field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2000],[1999]
. Chi phí quản lý doanh nghiệp__1,16950799841.0,17537773650.0,14259485843.0,13706924529.0,13941517181.0,15021293751.0,18261727577.0,13290733297.0,16305586221.0,21885267129.0,13299066167.0,12565060961.0,11774617153.0,6949722778.0,5724634432.0,4522614967.0,3721485963.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,60641443846.0,65737726734.0,50933076482.0,41244966015.0,27923086609.0,48201082242.0,86701686169.0,50142827302.0,70644436866.0,102897548328.0,60466579501.0,81948337203.0,63822753868.0,33064064584.0,14896601676.0,9569140584.0,9384339033.0,,,,,,
. Thu nhập khác__1,2602960431.0,184944737.0,18526526.0,191772156.0,1101318275.0,2550439.0,2989448706.0,424675846.0,1132549609.0,577060694.0,798730276.0,683150800.0,2113915891.0,1468609424.0,1409012041.0,2333731902.0,269181480.0,,,,,,
. Chi phí khác__1,323745654.0,10496874.0,40.0,62357266.0,28736365.0,1029428913.0,374623995.0,485526946.0,325785012.0,220537245.0,220262322.0,647255615.0,437809315.0,1242064472.0,993230349.0,438321468.0,173688248.0,,,,,,
. Lợi nhuận khác__1,2279214777.0,174447863.0,18526486.0,129414890.0,1072581910.0,-1026878474.0,2614824711.0,-60851100.0,806764597.0,356523449.0,578467954.0,35895185.0,1676106576.0,226544952.0,415781692.0,1895410434.0,95493232.0,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,62920658623.0,65912174597.0,50951602968.0,41374380905.0,28995668519.0,47174203768.0,89316510880.0,50081976202.0,71451201463.0,103254071777.0,61045047455.0,81984232388.0,65498860444.0,33290609536.0,15312383368.0,11464551018.0,9479832265.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,8744678108.0,8970881898.0,9685293406.0,7466306810.0,4875644166.0,7715111135.0,18725986016.0,10147043737.0,17316085005.0,24846827583.0,12007887560.0,8381700740.0,4375141121.0,3057195809.0,,,940627516.0,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,54175980515.0,56941292699.0,41266309562.0,33908074095.0,24120024353.0,39459092633.0,70590524864.0,39934932465.0,54135116458.0,78407244194.0,49037159895.0,73602531648.0,61123719323.0,30233413727.0,15312383368.0,11464551018.0,8539204749.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,54175980515.0,56941292699.0,41266309562.0,33908074095.0,24120024353.0,39459092633.0,70590524864.0,39934932465.0,54135116458.0,78407244194.0,49037159895.0,73602531648.0,61123719323.0,30233413727.0,15312383368.0,11464551018.0,8539204749.0,,,,,,
. Lãi cơ bản trên cổ phiếu__1,2085.0,2191.0,1588.0,1305.0,928.0,1670.0,8964.0,5071.0,6875.0,9957.0,6227.0,14020.0,11699.0,5794.0,4339.0,3276.0,2440.0,,,,,,
. Lãi suy giảm trên cổ phiếu__1,1986.0,,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,390463825564.0,369333568717.0,340738969533.0,325194813277.0,,,230216059309.0,163833657712.0,145474784857.0,118240178157.0,84822765816.0,91773704902.0,61455737337.0,32082359039.0,21729976826.0,16936382258.0,21940716666.0,,,,,,
. Tiền và các khoản tương đương tiền__1,2189632753.0,1071370402.0,1251078805.0,1393749235.0,,,144989983612.0,43814982598.0,77565264500.0,74094997382.0,34990194961.0,41522194795.0,30814333505.0,10807826721.0,5098241899.0,4869343584.0,2274247600.0,,,,,,
..Tiền__1,2189632753.0,1071370402.0,1251078805.0,1393749235.0,,,1889983612.0,814982598.0,2565264500.0,494997382.0,690194961.0,2022194795.0,2814333505.0,2307826721.0,5098241899.0,4869343584.0,2274247600.0,,,,,,
..Các khoản tương đương tiền__1,,,,,,,143100000000.0,43000000000.0,75000000000.0,73600000000.0,34300000000.0,39500000000.0,28000000000.0,8500000000.0,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,351266873336.0,339580000000.0,308380000000.0,295300000000.0,,,54250000000.0,85500000000.0,25000000000.0,,10000000000.0,1500000000.0,,3000000000.0,2500000000.0,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,351266873336.0,339580000000.0,308380000000.0,295300000000.0,,,54250000000.0,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,32273154538.0,25606645336.0,26538799144.0,24035093086.0,,,28224025939.0,31050538506.0,39855136348.0,41039815374.0,36958044809.0,40269108920.0,29184501812.0,14593770376.0,12527406377.0,11806131099.0,19379937801.0,,,,,,
..Phải thu khách hàng__1,14345150843.0,12702589269.0,17124756445.0,14528287917.0,,,25481090194.0,27747434558.0,37674506783.0,40965140904.0,34757143980.0,20991381863.0,28601820010.0,13446520709.0,12317421353.0,11954529664.0,15032671034.0,,,,,,
..Trả trước cho người bán__1,222948279.0,128966000.0,723048000.0,2065543400.0,,,3010000.0,,89048000.0,,,17876700000.0,60380000.0,,147738115.0,43064626.0,4305292725.0,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,17926704511.0,12996739162.0,8912643794.0,7662910864.0,,,2828807712.0,3303103948.0,2091581565.0,1426558675.0,2200900829.0,1401027057.0,1019164682.0,1165993167.0,424836072.0,29734476.0,41974042.0,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-221649095.0,-221649095.0,-221649095.0,-221649095.0,,,-88881967.0,,,-1351884205.0,,,-496862880.0,-18743500.0,-362589163.0,-221197667.0,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,3324969386.0,3037919206.0,4527177493.0,4375387774.0,,,2388188326.0,3161382212.0,2672289770.0,2624363046.0,2580446986.0,1954049577.0,1140276620.0,448762472.0,542843076.0,248648402.0,283404761.0,,,,,,
.. Hàng tồn kho__1,3324969386.0,3037919206.0,4527177493.0,4375387774.0,,,2388188326.0,3161382212.0,2672289770.0,2624363046.0,2580446986.0,1954049577.0,1140276620.0,448762472.0,542843076.0,276421964.0,299568161.0,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,,,,,,,,,,-27773562.0,-16163400.0,,,,,,
. Tài sản ngắn hạn khác__1,1409195551.0,37633773.0,41914091.0,90583182.0,,,363861432.0,306754396.0,382094239.0,481002355.0,294079060.0,6528351610.0,316625400.0,3231999470.0,1061485474.0,12259173.0,3126504.0,,,,,,
.. Chi phí trả trước ngắn hạn__1,45210416.0,37633773.0,41914091.0,89583182.0,,,363861432.0,280871882.0,129881488.0,223862007.0,254079060.0,81424954.0,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,,,,,,,,,,194384221.0,,745708220.0,230565266.0,,106447717.0,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,1363985135.0,,,1000000.0,,,,,177972159.0,,,,,14252268.0,200000001.0,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,25882514.0,74240592.0,62756127.0,40000000.0,5701218436.0,86060134.0,3217747202.0,755037756.0,12259173.0,3126504.0,,,,,,
II - TÀI SẢN DÀI HẠN__1,143342197532.0,114012015025.0,91953773723.0,63901767557.0,,,82031607674.0,97061364622.0,117567858319.0,144361335991.0,134593029541.0,97629333462.0,87537668276.0,91560839205.0,81257998272.0,83830173032.0,55903107901.0,,,,,,
. Các khoản phải thu dài hạn__1,,,,,,,1030101564.0,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,,,,,1030101564.0,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,14396573012.0,18969290811.0,23714181337.0,23752585464.0,,,45116902026.0,61445350020.0,81600827018.0,108662707071.0,98903681532.0,87556459326.0,78900557226.0,82961215455.0,75389877272.0,78797902942.0,50846082151.0,,,,,,
.. Tài sản cố định hữu hình__1,14344850792.0,18880660261.0,23576993004.0,23487117131.0,,,44891441887.0,61239926361.0,81443127364.0,108391414836.0,98503055963.0,87487648571.0,73498871357.0,82544978943.0,75244249954.0,78768719609.0,50846082151.0,,,,,,
- Nguyên giá__1,281686429417.0,290991147420.0,287987977420.0,280027777859.0,,,270650169043.0,270828902377.0,270777696013.0,273444425432.0,238147912805.0,202260607435.0,168779034613.0,159858347315.0,137695740921.0,126129504838.0,89067373661.0,,,,,,
- Giá trị hao mòn luỹ kế__1,-267341578625.0,-272110487159.0,-264410984416.0,-256540660728.0,,,-225758727156.0,-209588976016.0,-189334568649.0,-165053010596.0,-139644856842.0,-114772958864.0,-95280163256.0,-77313368372.0,-62451490967.0,-47360785229.0,-38221291510.0,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,51722220.0,88630550.0,137188333.0,265468333.0,,,225460139.0,136612904.0,88888899.0,202481480.0,331814814.0,,,6516667.0,17850000.0,29183333.0,,,,,,,
- Nguyên giá__3,1243840000.0,1243840000.0,1159840000.0,1159840000.0,,,727000000.0,562000000.0,422000000.0,422000000.0,422000000.0,34000000.0,34000000.0,34000000.0,34000000.0,34000000.0,,,,,,,
- Giá trị hao mòn luỹ kế__3,-1192117780.0,-1155209450.0,-1022651667.0,-894371667.0,,,-501539861.0,-425387096.0,-333111101.0,-219518520.0,-90185186.0,-34000000.0,-34000000.0,-27483333.0,-16150000.0,-4816667.0,,,,,,,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,,,,,,,221014255.0,,,,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,,,,,,,221014255.0,,,,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,128448085837.0,94042079670.0,68019748664.0,39809573920.0,,,35584573920.0,,,,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",47305948664.0,47305948664.0,,,,,,,,,,,,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,4203026136.0,5956131006.0,54319748664.0,29909573920.0,,,35584573920.0,,,,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,-2820888963.0,,,,,,,,,,,,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,79760000000.0,40780000000.0,13700000000.0,9900000000.0,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,497538683.0,1000644544.0,219843722.0,339608173.0,,,79015909.0,31440682.0,382457381.0,114055000.0,104774089.0,72874136.0,137111050.0,99623750.0,68121000.0,32270090.0,57025750.0,,,,,,
. Chi phí trả trước dài hạn__1,497538683.0,1000644544.0,219843722.0,339608173.0,,,79015909.0,31440682.0,382457381.0,114055000.0,104774089.0,72874136.0,137111050.0,99623750.0,68121000.0,32270090.0,57025750.0,,,,,,
. Tài sản thuế thu nhập hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,,
". Thiết bị, vật tư, phụ tùng thay thế dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,,,,,,,,,,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,,,,
Tổng cộng tài sản__1,533806023096.0,483345583742.0,432692743256.0,389096580834.0,,,312247666983.0,260895022334.0,263042643176.0,262601514148.0,219415795357.0,189403038364.0,148993405613.0,123643198244.0,102987975098.0,100766555290.0,77843824567.0,,,,,,
I - NỢ PHẢI TRẢ__1,16604251221.0,18819792381.0,24956536920.0,21926684060.0,,,37655798620.0,21027447788.0,31195517862.0,39456604013.0,29762530883.0,32863912715.0,23851610677.0,40097039155.0,39068890360.0,46096215612.0,25866951729.0,,,,,,
. Nợ ngắn hạn__1,16604251221.0,18819792381.0,24956536920.0,21926684060.0,,,37655798620.0,21027447788.0,31195517862.0,39456604013.0,29474191037.0,32547686294.0,18838386256.0,23883413614.0,12235732279.0,9322324476.0,7127530993.0,,,,,,
.. Phải trả người bán ngắn hạn__1,3975337428.0,3490674414.0,6629782107.0,6292693535.0,,,12346189494.0,,,,,,,,,,,,,,,,
.. Người mua trả tiền trước ngắn hạn__1,1067025798.0,749082364.0,606066711.0,323339664.0,,,152000425.0,,,,,,,,,,,,,,,,
..Thuế và các khoản phải nộp Nhà nước__1,538495541.0,1979759280.0,4206576669.0,4556248607.0,,,9923236880.0,3954225479.0,4181651711.0,7423700697.0,2815039517.0,3234922162.0,7166805180.0,316372284.0,122823429.0,172802138.0,216113693.0,,,,,,
.. Phải trả người lao động__1,8105403467.0,9878589318.0,10140971595.0,7340204697.0,,,12005389827.0,6793232976.0,10851822611.0,15761563347.0,10446859028.0,11558008624.0,6000449894.0,4668117796.0,2971436315.0,1887722025.0,1509549259.0,,,,,,
.. Chi phí phải trả ngắn hạn__1,493333997.0,57559778.0,180170488.0,128978745.0,,,234063128.0,,,,,,,,,,,,,,,,
.. Phải trả nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả ngắn hạn khác__1,763762771.0,950124882.0,605337005.0,535674367.0,,,970821257.0,,,,,,,,,,,,,,,,
.. Vay và nợ thuê tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải trả ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
". Quỹ khen thưởng, phúc lợi__1",1660892219.0,1714002345.0,2587632345.0,2749544445.0,,,2024097609.0,,,,,,,,,,,,,,,,
.. Quỹ bình ổn giá__1,,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,,,,,,,,,,,288339846.0,316226421.0,5013224421.0,16213625541.0,26833158081.0,36773891136.0,18739420736.0,,,,,,
.. Phải trả dài hạn người bán__1,,,,,,,,,,,,,,,,,,,,,,,
. Người mua trả tiền trước dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Chi phí phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải trả nội bộ về vốn kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải trả dài hạn nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Doanh thu chưa thực hiện dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,,,,,,,,,,,,,,,,,,,,,,,
. Vay và nợ thuê tài chính dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Trái phiếu chuyển đổi__1,,,,,,,,,,,,,,,,,,,,,,,
. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học và công nghệ__1,,,,,,,,,,,,,,,,,,,,,,,
II - VỐN CHỦ SỞ HỮU__1,517201771875.0,464525791361.0,407736206336.0,367169896774.0,,,274591868363.0,239867574546.0,231847125314.0,223144910135.0,189653264474.0,156539125649.0,125141794936.0,83546159089.0,63919084738.0,54670339678.0,51976872838.0,,,,,,
I. Vốn chủ sở hữu__1,517201771875.0,464525791361.0,407736206336.0,367169896774.0,,,274591868363.0,,,,,,,,,,,,,,,,
. Vốn góp của chủ sở hữu__1,259870270000.0,259870270000.0,259870270000.0,259870270000.0,,,78749720000.0,,,,,,,,,,,,,,,,
- Cổ phiếu phổ thông có quyền biểu quyết__1,259870270000.0,259870270000.0,259870270000.0,259870270000.0,,,78749720000.0,,,,,,,,,,,,,,,,
- Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,,
. Thặng dư vốn cổ phần__1,1352660454.0,1352660454.0,1352660454.0,1352660454.0,,,1352660454.0,,,,,,,,,,,,,,,,
. Quyền chọn chuyển đổi trái phiếu__1,,,,,,,,,,,,,,,,,,,,,,,
. Vốn khác của chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu quỹ (*)__1,,,,,,,,,,,,,,,,,,,,,,,
. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,,,,
. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ đầu tư phát triển__1,191797285602.0,136355992903.0,95089683341.0,61881609246.0,,,113734763396.0,,,,,,,,,,,,,,,,
. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế chưa phân phối__1,64181555819.0,66946868004.0,51423592541.0,44065357074.0,,,80754724513.0,,,,,,,,,,,,,,,,
- LNST chưa phân phối lũy kế đến cuối kỳ trước__1,54175980515.0,56941292699.0,41266309562.0,33908074095.0,,,10164199649.0,,,,,,,,,,,,,,,,
- LNST chưa phân phối kỳ này__1,10005575304.0,10005575305.0,10157282979.0,10157282979.0,,,70590524864.0,,,,,,,,,,,,,,,,
. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi ích cổ đông không kiểm soát__1,,,,,,,,,,,,,,,,,,,,,,,
. Phụ trội hợp nhất công ty con__1,,,,,,,,,,,,,,,,,,,,,,,
. Nguồn kinh phí và các quỹ khác__1,,,,,,,,,,,,,942540361.0,580372228.0,330297342.0,153635650.0,199719828.0,,,,,,
.. Nguồn kinh phí__1,,,,,,,,,,,,,,,,,,,,,,,
.. Nguồn kinh phí đã hình thành TSCĐ__1,,,,,,,,,,,,,,,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ__1,,,,,,,,,,,,,,,,,,,,,,,
Tổng cộng nguồn vốn__1,533806023096.0,483345583742.0,432692743256.0,389096580834.0,,,312247666983.0,260895022334.0,263042643176.0,262601514148.0,219415795357.0,189403038364.0,148993405613.0,123643198244.0,102987975098.0,100766555290.0,77843824567.0,,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,85500000000.0,25000000000.0,,10000000000.0,1500000000.0,,3000000000.0,2500000000.0,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,,68810755.0,68810755.0,68810755.0,68810755.0,68810755.0,5401685869.0,409719845.0,127777318.0,,,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,,35584573920.0,35584573920.0,35584573920.0,35584573920.0,10000000000.0,8500000000.0,8500000000.0,5800000000.0,5000000000.0,5000000000.0,,,,,,
. Đầu tư dài hạn khác__1,,,,,,,,35584573920.0,35584573920.0,35584573920.0,35584573920.0,10000000000.0,8500000000.0,8500000000.0,5800000000.0,,5000000000.0,,,,,,
.. Vay và nợ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả người bán__1,,,,,,,,6005953118.0,10313966697.0,10970779017.0,11285422671.0,10233238649.0,5060567740.0,12052093043.0,7842825760.0,6452729575.0,4613930604.0,,,,,,
.. Người mua trả tiền trước__1,,,,,,,,94504425.0,143583924.0,3014000.0,61396482.0,71456529.0,35161464.0,32512020.0,31174413.0,88877346.0,14440030.0,,,,,,
.. Chi phí phải trả__1,,,,,,,,158851781.0,88712358.0,98562801.0,686964860.0,600989623.0,104264951.0,354090280.0,1020453532.0,489294225.0,695683817.0,,,,,,
.. Phải trả nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
".. Các khoản phải trả, phải nộp ngắn hạn khác__1",,,,,,,,631741400.0,1293643276.0,1730418666.0,1401720712.0,4130073012.0,471137027.0,6460228191.0,247018830.0,230899167.0,77813590.0,,,,,,
.. Quỹ khen thưởng phúc lợi__1,,,,,,,,,,,,2718997695.0,,580372228.0,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__2,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ thưởng ban quản lý điều hành công ty__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Vay và nợ dài hạn__1,,,,,,,,,,,,,4682601000.0,15883002120.0,26502534660.0,36566797500.0,18627725000.0,,,,,,
.. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng trợ cấp mất việc làm__1,,,,,,,,,,,288339846.0,316226421.0,330623421.0,330623421.0,330623421.0,207093636.0,111695736.0,,,,,,
.. Doanh thu chưa thực hiện__2,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học công nghệ__1,,,,,,,,,,,,,,,,,,,,,,,
. Vốn chủ sở hữu__1,,,,,,,,239867574546.0,231847125314.0,223144910135.0,189653264474.0,156539125649.0,124199254575.0,82965786861.0,63588787396.0,54516704028.0,51777153010.0,,,,,,
.. Vốn đầu tư của chủ sở hữu__1,,,,,,,,78749720000.0,78749720000.0,78749720000.0,78749720000.0,52500000000.0,52500000000.0,52500000000.0,52500000000.0,35000000000.0,35000000000.0,,,,,,
.. Thặng dư vốn cổ phần__1,,,,,,,,1352660454.0,1352660454.0,1352660454.0,1352660454.0,1352660454.0,1352660454.0,,,,,,,,,,
.. Vốn khác của chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,
.. Cổ phiếu quỹ (*)__1,,,,,,,,,,,,,,-918666953.0,,,,,,,,,
.. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,,,,
.. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,40738533.0,10792936.0,489553737.0,,,,,,,,,,
.. Quỹ đầu tư phát triển__1,,,,,,,,101774746931.0,79552032473.0,62442706284.0,44982320384.0,37232040384.0,10194508960.0,3285513228.0,,10179894510.0,7683313921.0,,,,,,
.. Quỹ dự phòng tài chính__1,,,,,,,,7874972000.0,7874972000.0,7701857995.0,5250000000.0,5250000000.0,4089944854.0,2578274168.0,1812170000.0,1231170000.0,825170000.0,,,,,,
.. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,
.. Lợi nhuận sau thuế chưa phân phối__1,,,,,,,,50115475161.0,64317740387.0,72897965402.0,59277825103.0,60193631875.0,55572586570.0,25520666418.0,9276617396.0,8105639518.0,8268669089.0,,,,,,
.. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ dự trữ vốn điều lệ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ khen thưởng phúc lợi__2,,,,,,,,,,,,,942540361.0,,330297342.0,,199719828.0,,,,,,
I. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG KINH DOANH__1,,,,,,,,,,,,,,,,,,,,,,,
