field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,55868112188.0,42474221894.0,50234400092.0,46469547499.0,45406191984.0,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,55868112188.0,42474221894.0,50234400092.0,46469547499.0,45406191984.0,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,50518194767.0,38009442480.0,45186010143.0,42265944289.0,38722816126.0,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,5349917421.0,4464779414.0,5048389949.0,4203603210.0,6683375858.0,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,41053906.0,1103466.0,1374746.0,1564456.0,2827013.0,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,1351883670.0,1221888813.0,995143427.0,1310045089.0,942885398.0,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,1351883670.0,1221888813.0,995143427.0,1310045089.0,942885398.0,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,522678437.0,684690277.0,821418236.0,610975310.0,619982080.0,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,2981878465.0,2427615840.0,2592455419.0,2094359673.0,3304472520.0,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,534530755.0,131687950.0,640747613.0,189787594.0,1818862873.0,,,,,,,,,,,,,,,,
. Thu nhập khác__1,,,81213445.0,1325076209.0,18181818.0,,,,,,,,,,,,,,,,
. Chi phí khác__1,110561689.0,13471336.0,43226430.0,1444994067.0,79502074.0,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,-110561689.0,-13471336.0,37987015.0,-119917858.0,-61320256.0,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,423969066.0,118216614.0,678734628.0,69869736.0,1757542617.0,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,213198243.0,26639574.0,156392212.0,40310928.0,392685769.0,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,210770823.0,91577040.0,522342416.0,29558808.0,1364856848.0,,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,210770823.0,91577040.0,522342416.0,29558808.0,1364856848.0,,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,176.0,76.0,435.0,25.0,1024.0,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,176.0,76.0,435.0,25.0,1024.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,34179224571.0,39060073052.0,37634122576.0,28828805103.0,34893548160.0,,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,1407303303.0,4756106841.0,5407770511.0,2070699557.0,5903166065.0,,,,,,,,,,,,,,,,
..Tiền__1,1407303303.0,4756106841.0,5407770511.0,2070699557.0,5903166065.0,,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,12597155822.0,19851217693.0,21058127830.0,16659080003.0,18446422283.0,,,,,,,,,,,,,,,,
..Phải thu khách hàng__1,3839610711.0,10575055411.0,9667387552.0,3812270469.0,10735272839.0,,,,,,,,,,,,,,,,
..Trả trước cho người bán__1,2007039307.0,2234389417.0,2968880720.0,2315431977.0,2325657877.0,,,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,2217662067.0,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,5639911868.0,8164368996.0,9589385789.0,11756039877.0,6490574860.0,,,,,,,,,,,,,,,,
