field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2000]
. Doanh thu bán hàng và cung cấp dịch vụ__1,245269585090.0,247396436453.0,270259939716.0,258724493918.0,244783318214.0,206937944418.0,156624075913.0,163306735240.0,166053004038.0,96677674050.0,143574105435.0,103151703550.0,35551580661.0,110644473884.0,68264187628.0,33742285463.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,12881818.0,,,61426810.0,,,,,,,,,15000000.0,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,245269585090.0,247383554635.0,270259939716.0,258724493918.0,244721891404.0,206937944418.0,156624075913.0,163306735240.0,166053004038.0,96677674050.0,143574105435.0,103151703550.0,35551580661.0,110629473884.0,68264187628.0,33742285463.0,,,,,,
. Giá vốn hàng bán__1,226329367342.0,224851282178.0,241788327137.0,229661229618.0,227803591141.0,186711018429.0,142260992062.0,148005747913.0,153605854238.0,84229537010.0,122803422332.0,84724150557.0,27220998829.0,95418921587.0,58966609069.0,29934670951.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,18940217748.0,22532272457.0,28471612579.0,29063264300.0,16918300263.0,20226925989.0,14363083851.0,15300987327.0,12447149800.0,12448137040.0,20770683103.0,18427552993.0,8330581832.0,15210552297.0,9297578559.0,3807614512.0,,,,,,
. Doanh thu hoạt động tài chính__1,9988190.0,9825655.0,11896241.0,9162390.0,12823871.0,18102905.0,14748878.0,14563138.0,16751061.0,38608796.0,161651298.0,286406034.0,44375825.0,171935186.0,93448821.0,89441751.0,,,,,,
. Chi phí tài chính__1,6023568763.0,6195767305.0,6361994030.0,5797965279.0,4953280142.0,5643331334.0,5459395210.0,5314367659.0,5824299869.0,4903626733.0,5075724943.0,3665090004.0,2335690781.0,2649769568.0,1804416829.0,143919900.0,,,,,,
- Trong đó: Chi phí lãi vay__1,6023568763.0,6195767305.0,6361994030.0,5341965279.0,4561841292.0,4784097477.0,4927735301.0,5314367659.0,824299869.0,4903626733.0,5075724943.0,3665090004.0,2335690781.0,2649769568.0,1804416829.0,143919900.0,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,3342126386.0,2921180771.0,3350193182.0,2629927356.0,1899586092.0,1734631359.0,1149778846.0,1775228512.0,2063700397.0,1204428889.0,1422561472.0,1206844740.0,856241839.0,1407977351.0,1923078167.0,1413940820.0,,,,,,
. Chi phí quản lý doanh nghiệp__1,8461262171.0,9683290411.0,11745453590.0,10569981297.0,7700220573.0,7708067775.0,5591236771.0,5885241353.0,5552362631.0,5010437752.0,4649288032.0,3844084571.0,2196106082.0,2512438559.0,1965029470.0,951160631.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,1123248618.0,3741859625.0,7025868018.0,10074552758.0,2378037327.0,5158998426.0,2177421902.0,2340712941.0,-976462036.0,1368252462.0,9784759954.0,9997939712.0,2986918955.0,8812302005.0,3698502914.0,1388034912.0,,,,,,
. Thu nhập khác__1,251173882.0,122465054.0,154342446.0,196149749.0,524923293.0,485544350.0,365182826.0,45270050.0,1075685367.0,6216000.0,154571854.0,2901410171.0,408290584.0,3378532399.0,370414035.0,246921746.0,,,,,,
. Chi phí khác__1,280556154.0,562774808.0,252511448.0,1233763802.0,353366402.0,1092481143.0,216074861.0,324877852.0,185259928.0,234737549.0,1400581932.0,1884608083.0,208532780.0,3141641236.0,98352618.0,101366481.0,,,,,,
. Lợi nhuận khác__1,-29382272.0,-440309754.0,-98169002.0,-1037614053.0,171556891.0,-606936793.0,149107965.0,-279607802.0,890425439.0,-228521549.0,-1246010078.0,1016802088.0,199757804.0,236891163.0,272061417.0,145555265.0,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,1093866346.0,3301549871.0,6927699016.0,9036938705.0,2549594218.0,4552061633.0,2326529867.0,2061105139.0,-86036597.0,1139730913.0,8538749876.0,11014741800.0,3186676759.0,9049193168.0,3970564331.0,1533590177.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,273661741.0,939300020.0,1443004679.0,2048067846.0,834958643.0,1427153507.0,253316845.0,,3320426.0,120265991.0,1566280624.0,1376842725.0,671597418.0,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,820204605.0,2362249851.0,5484694337.0,6988870859.0,1714635575.0,3124908126.0,2073213022.0,2061105139.0,-89357023.0,1019464922.0,6972469252.0,9637899075.0,2515079341.0,9049193168.0,3970564331.0,1533590177.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,820204605.0,2362249851.0,5484694337.0,6988870859.0,1714635575.0,3124908126.0,2073213022.0,2061105139.0,-89357023.0,1019464922.0,6972469252.0,9637899075.0,2515079341.0,9049193168.0,3970564331.0,1533590177.0,,,,,,
. Lãi cơ bản trên cổ phiếu__1,59.0,170.0,611.0,874.0,217.0,6256.0,415.0,412.0,-18.0,204.0,1394.0,3121.0,1033.0,3718.0,1839.0,15336.0,,,,,,
. Lãi suy giảm trên cổ phiếu__1,59.0,170.0,611.0,874.0,217.0,625.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,152294524146.0,143978703867.0,165834856652.0,139830960061.0,,,88148085668.0,84927718877.0,91811112476.0,78706189992.0,78815344791.0,67686857211.0,23197162199.0,28947329170.0,40104324395.0,19872604578.0,,,,,,
. Tiền và các khoản tương đương tiền__1,12206055487.0,15002825976.0,8858799911.0,3035434795.0,,,3913377705.0,2649509273.0,3922009496.0,5361603745.0,7241665764.0,13240862820.0,3373531027.0,2611154559.0,6475904414.0,704857281.0,,,,,,
..Tiền__1,12206055487.0,15002825976.0,8858799911.0,3035434795.0,,,3913377705.0,2649509273.0,3922009496.0,5361603745.0,7241665764.0,8240862820.0,3373531027.0,2611154559.0,4975904414.0,704857281.0,,,,,,
..Các khoản tương đương tiền__1,,,,,,,,,,,,5000000000.0,,,1500000000.0,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,1400000000.0,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,109346666781.0,114946017515.0,135359638319.0,124516422431.0,,,68262679181.0,60528908872.0,62561147006.0,44396953704.0,47472646387.0,33045839798.0,10486639478.0,17346825557.0,29096774138.0,11059463547.0,,,,,,
..Phải thu khách hàng__1,104565488206.0,74758545452.0,97887517548.0,116941064776.0,,,57781363941.0,50154456463.0,52351046304.0,32951371680.0,37622750690.0,27376832130.0,8730814478.0,13324637817.0,22294731438.0,8022632347.0,,,,,,
..Trả trước cho người bán__1,12496083872.0,48066799194.0,43836776173.0,11750855157.0,,,9792670122.0,9914130551.0,9782887068.0,11497407781.0,9798867781.0,5370250181.0,1591314814.0,3483197069.0,6732200000.0,2978800000.0,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
