field,[2021],[2020],[2019],[2018],[2017],[2016],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2015]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1155796335808.0,1115651528121.0,1072311869099.0,1011601793230.0,955026755682.0,896010456685.0,677850531027.0,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,4955700.0,12002701.0,23320281.0,231475448.0,56305287.0,275729074.0,25805847.0,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1155791380108.0,1115639525420.0,1072288548818.0,1011370317782.0,954970450395.0,895734727611.0,677824725180.0,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,702922823143.0,667886576723.0,668747912722.0,642047102780.0,593918244754.0,575405888763.0,474021157242.0,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,452868556965.0,447752948697.0,403540636096.0,369323215002.0,361052205641.0,320328838848.0,203803567938.0,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,144622353767.0,6680110287.0,7562727370.0,5527646594.0,7160098910.0,10911766351.0,171772351588.0,,,,,,,,,,,,,,
. Chi phí tài chính__1,44502854963.0,155965690200.0,98399148460.0,79300193381.0,152984488172.0,107859225025.0,44160103410.0,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,44481599712.0,68431454795.0,78231093175.0,60032562236.0,54166116725.0,53911494700.0,40493811659.0,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",-4913370489.0,-3696319785.0,1130932905.0,3306052930.0,4364126108.0,3342698990.0,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,65699974682.0,65033574831.0,69530690532.0,91665666429.0,104615692029.0,87748133473.0,56909723560.0,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,62355070919.0,61960842729.0,64210346496.0,61000855038.0,55081684369.0,50242750070.0,52374113844.0,,,,,,,,,,,,,,
