field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,394705684510.0,418068004417.0,789193465805.0,324665666422.0,189690858718.0,155818132189.0,239785775054.0,181462850796.0,107817066811.0,80228922660.0,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,832727273.0,,2299999997.0,1836363636.0,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,394705684510.0,418068004417.0,789193465805.0,324665666422.0,189690858718.0,155818132189.0,238953047781.0,181462850796.0,105517066814.0,78392559024.0,,,,,,,,,,,
. Giá vốn hàng bán__1,370949818272.0,400240975508.0,775537400907.0,315742048071.0,181918873254.0,148105598877.0,224985189882.0,172108530018.0,99546501062.0,73809128026.0,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,23755866238.0,17827028909.0,13656064898.0,8923618351.0,7771985464.0,7712533312.0,13967857899.0,9354320778.0,5970565752.0,4583430998.0,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,4625624.0,8398898.0,9500757.0,4990800.0,6200234.0,15677016.0,326165461.0,174173767.0,194382101.0,603715777.0,,,,,,,,,,,
. Chi phí tài chính__1,3559431070.0,4339979265.0,5607914132.0,1932735226.0,1101513844.0,1474714320.0,3707967406.0,2402043443.0,2399439874.0,2722357512.0,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,3559431070.0,4339979265.0,5404998783.0,1931602126.0,1097917875.0,1459035292.0,2965619100.0,2316196352.0,2367304874.0,2603697512.0,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,30155027998.0,24764675319.0,18750580398.0,10684504316.0,6862076475.0,7078282254.0,9266360949.0,6211666021.0,4225571361.0,3712354514.0,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,2612162921.0,3097204897.0,3192692372.0,2697462566.0,1754609746.0,1400003690.0,2622847452.0,1739851534.0,1704715923.0,2498538627.0,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-12566130127.0,-14366431674.0,-13885621247.0,-6386092957.0,-1940014367.0,-2224789936.0,-1303152447.0,-825066453.0,-2164779305.0,-3746103878.0,,,,,,,,,,,
. Thu nhập khác__1,13085618346.0,15973189207.0,17309692318.0,7955781278.0,3547322524.0,3891689853.0,2959951117.0,1465063645.0,287111268.0,816365864.0,,,,,,,,,,,
. Chi phí khác__1,7946229.0,780493.0,13115105.0,12244421.0,3400.0,42940859.0,391470642.0,427852260.0,75236906.0,262489494.0,,,,,,,,,,,
. Lợi nhuận khác__1,13077672117.0,15972408714.0,17296577213.0,7943536857.0,3547319124.0,3848748994.0,2568480475.0,1037211385.0,211874362.0,553876370.0,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,511541990.0,1605977040.0,3410955966.0,1557443900.0,1607304757.0,1623959058.0,1265328028.0,212144932.0,-1952904943.0,-3192227508.0,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,102308398.0,321195408.0,682191193.0,311488780.0,321460951.0,10162874.0,,52784375.0,329800824.0,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,409233592.0,1284781632.0,2728764773.0,1245955120.0,1285843806.0,1613796184.0,1265328028.0,159360557.0,-2282705767.0,-3192227508.0,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,409233592.0,1284781632.0,2728764773.0,1245955120.0,1285843806.0,1613796184.0,1265328028.0,159360557.0,-2282705767.0,-3192227508.0,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,97.0,306.0,650.0,297.0,,384.0,307.0,39.0,-557.0,-779.0,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,72218811029.0,78502310005.0,78119448234.0,92245295419.0,46460849777.0,37610540025.0,72395959708.0,58716119142.0,44282657022.0,50403671911.0,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,3731086113.0,9814361973.0,4079873017.0,3394770270.0,6480944621.0,6617868714.0,8602459044.0,5650381088.0,1827879869.0,3234800534.0,,,,,,,,,,,
