field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,23779147857.0,78378684584.0,81970313075.0,48788045981.0,32892017497.0,56857289107.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,23779147857.0,78378684584.0,81970313075.0,48788045981.0,32892017497.0,56857289107.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,32597921523.0,68046159675.0,82078079952.0,41550634791.0,27134112793.0,49850408440.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,-8818773666.0,10332524909.0,-107766877.0,7237411190.0,5757904704.0,7006880667.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,28299521.0,171420419.0,150021290.0,78447714.0,109959269.0,79315149.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,2047011130.0,1195823119.0,618004395.0,570714748.0,465434077.0,904796602.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,2046883191.0,1175601739.0,618004395.0,570714748.0,465434077.0,904796602.0,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,406656466.0,1395604656.0,1781934866.0,1095815342.0,820276829.0,1006465499.0,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,5177769498.0,5760240918.0,5259649214.0,4168187024.0,5684622501.0,3881965757.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-16421911239.0,2152276635.0,-7617334062.0,1481141790.0,-1102469434.0,1292967958.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,106393232.0,196578836.0,824287714.0,1567514021.0,4685215421.0,779214630.0,,,,,,,,,,,,,,,
. Chi phí khác__1,2921743485.0,2238670605.0,1304551125.0,678069669.0,64002263.0,54000180.0,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,-2815350253.0,-2042091769.0,-480263411.0,889444352.0,4621213158.0,725214450.0,,,,,,,,,,,,,,,
