field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,185894780650.0,190188132429.0,445775958076.0,398117874299.0,337299718603.0,295607953772.0,33512537261.0,16131047829.0,247549460334.0,156692326608.0,581688191430.0,698037337028.0,418712578609.0,390552775931.0,285548702387.0,111224123212.0,,,,,
. Các khoản giảm trừ doanh thu__1,183292400.0,,,135690248.0,66000000.0,,,,,,3240000.0,,86580.0,13203653300.0,35476170.0,5670000.0,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,185711488250.0,190188132429.0,445775958076.0,397982184051.0,337233718603.0,295607953772.0,33512537261.0,16131047829.0,247549460334.0,156692326608.0,581684951430.0,698037337028.0,418712492029.0,377349122631.0,285513226217.0,111218453212.0,,,,,
. Giá vốn hàng bán__1,169707101658.0,157118538480.0,406619163948.0,352636043677.0,287776037001.0,273735827340.0,30259217289.0,9464223358.0,191287680795.0,59269981903.0,424344527400.0,517745528972.0,279705272918.0,292543109801.0,237288695886.0,91730786610.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,16004386592.0,33069593949.0,39156794128.0,45346140374.0,49457681602.0,21872126432.0,3253319972.0,6666824471.0,56261779539.0,97422344705.0,157340424030.0,180291808056.0,139007219111.0,84806012830.0,48224530331.0,19487666602.0,,,,,
. Doanh thu hoạt động tài chính__1,67700891899.0,1881382723.0,70500355039.0,7444058632.0,15983626967.0,4209626653.0,74911828128.0,37497405225.0,423724308103.0,6219603418.0,22862993771.0,13332217497.0,8152067871.0,20307279428.0,10778308790.0,24360480707.0,,,,,
. Chi phí tài chính__1,4834103711.0,12138866397.0,13459329836.0,37965388691.0,19248890221.0,14210499217.0,14053092664.0,2875500396.0,63420570591.0,20107168330.0,65824532140.0,49712785341.0,51401675453.0,57509504452.0,15277255093.0,6564220851.0,,,,,
- Trong đó: Chi phí lãi vay__1,4253418049.0,9632489492.0,11880684276.0,12692414309.0,11523999987.0,6940622414.0,2252399725.0,1850767552.0,5811125907.0,10451896787.0,,,,,8154743341.0,4794161955.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,6103101298.0,6378606611.0,6326077779.0,17435184753.0,4388317569.0,5687421477.0,253031054.0,666701940.0,783792603.0,2507902971.0,12936640615.0,13396618461.0,6455984794.0,4514504220.0,3886031667.0,1890481842.0,,,,,
. Chi phí quản lý doanh nghiệp__1,24751061128.0,41357224925.0,20227962251.0,30289832667.0,28581818619.0,28443552884.0,15278964856.0,20688125546.0,39454304229.0,42876255174.0,52496134170.0,45094551822.0,48401409760.0,28817843362.0,16781417231.0,13656076685.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,48017012354.0,-24923721261.0,69643779301.0,-32900207105.0,13222282160.0,-22259720493.0,48580059526.0,19933901814.0,376327420219.0,38150621648.0,48946110876.0,85420069929.0,40900216975.0,14271440224.0,23058135130.0,21737367931.0,,,,,
. Thu nhập khác__1,11657328752.0,640139089.0,1129682691.0,811935733.0,3750952350.0,827821119.0,26928345504.0,326488598.0,13549820327.0,4021508864.0,4375024997.0,4766987303.0,22738081520.0,1893006485.0,2438262907.0,11318700.0,,,,,
. Chi phí khác__1,40949659399.0,167783309.0,2393055598.0,1757175531.0,245724997.0,450980101.0,15095475885.0,420111004.0,63498302511.0,3571720584.0,3622483731.0,148763687.0,6489375.0,1709227398.0,1524077925.0,47853.0,,,,,
. Lợi nhuận khác__1,-29292330647.0,472355780.0,-1263372907.0,-945239798.0,3505227353.0,376841018.0,11832869619.0,-93622406.0,-49948482184.0,449788280.0,752541266.0,4618223616.0,22731592145.0,183779087.0,914184982.0,11270847.0,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,18724681707.0,-24451365481.0,68380406394.0,-33845446903.0,16727509513.0,-21882879475.0,60412929145.0,20019537750.0,326536927522.0,39158712216.0,39173579759.0,95016394255.0,69686308717.0,16801957744.0,25301464303.0,24428144462.0,,,,,
. Chi phí thuế TNDN hiện hành__1,9275437484.0,1503505510.0,2607398607.0,1735771440.0,940701705.0,1723161033.0,3965861781.0,3783968529.0,84110841041.0,9480476444.0,11982664568.0,23208294532.0,15843702508.0,5975196585.0,4761708891.0,4794023467.0,,,,,
. Chi phí thuế TNDN hoãn lại__1,,-1914950.0,16793250.0,-54602035.0,207230901.0,233780233.0,-27754427.0,265438365.0,22617996.0,-352589786.0,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,9449244223.0,-25952956041.0,65756214537.0,-35526616308.0,15579576907.0,-23839820741.0,56474821791.0,15970130856.0,242403468485.0,30030825558.0,27190915191.0,71808099723.0,53842606209.0,10826761159.0,20539755412.0,19634120995.0,,,,,
. Lợi ích của cổ đông thiểu số__1,-327604915.0,6487725.0,-32710156.0,-202967674.0,-23125626.0,-142672167.0,,,-282175110.0,-238709194.0,-558947543.0,-73292212.0,-82743709.0,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,9776849138.0,-25959443766.0,65788924693.0,-35323648634.0,15602702533.0,-23697148574.0,56474821791.0,15970130856.0,242685643595.0,30269534752.0,27749862734.0,71881391935.0,53925349918.0,10826761159.0,20539755412.0,19634120995.0,,,,,
. Lãi cơ bản trên cổ phiếu__1,253.0,-672.0,1703.0,-914.0,404.0,-773.0,2045.0,578.0,11068.0,1496.0,1390.0,4781.0,3988.0,1022.0,4251.0,,,,,,
. Lãi suy giảm trên cổ phiếu__1,253.0,-672.0,1703.0,-914.0,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,179258342.0,157989487.0,558302288.0,-10525072383.0,4978100710.0,6054499597.0,2346738433.0,1329144191.0,2679505684.0,,,,,
I - TÀI SẢN NGẮN HẠN__1,570758520318.0,380375326229.0,329281997941.0,122422218227.0,390852974504.0,517004531596.0,449676192961.0,,899185712261.0,316086757681.0,324317258357.0,366559601731.0,381569336750.0,442871725273.0,458553031068.0,254954981555.0,,,,,
. Tiền và các khoản tương đương tiền__1,46704236570.0,7884030096.0,7013106632.0,30224997054.0,10441691961.0,9051082407.0,8798797868.0,,497384248602.0,5564412161.0,9441321420.0,29579372774.0,12676347297.0,7246262327.0,36447317211.0,10013959280.0,,,,,
..Tiền__1,46704236570.0,7884030096.0,5513106632.0,28224997054.0,8441691961.0,4684196622.0,8456768822.0,,2384248602.0,1564412161.0,9441321420.0,29579372774.0,12676347297.0,7246262327.0,36447317211.0,10013959280.0,,,,,
..Các khoản tương đương tiền__1,,,1500000000.0,2000000000.0,2000000000.0,4366885785.0,342029046.0,,495000000000.0,4000000000.0,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,1660464.0,223954956464.0,,,94000945600.0,125156476766.0,56825317300.0,3701498222.0,9728396680.0,5741677491.0,4969895685.0,,,,,,
.. Chứng khoán kinh doanh__1,,,,,1660464.0,224223114264.0,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,-268157800.0,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,517994671356.0,349278545171.0,275522207262.0,65959585492.0,318943763681.0,243293147708.0,435789073480.0,,150272808017.0,32930996581.0,59382640553.0,90416108274.0,116676854515.0,108131666165.0,61718241074.0,71221136691.0,,,,,
..Phải thu khách hàng__1,257827547547.0,237858967470.0,244541890797.0,33968899651.0,45569029625.0,36895809582.0,3820489426.0,,23637371779.0,22743823421.0,21984920906.0,43853790842.0,27947107758.0,38612909201.0,19591103215.0,22481707807.0,,,,,
..Trả trước cho người bán__1,37950000.0,1341093378.0,1514326858.0,5516848180.0,32919714049.0,105037487352.0,326888802100.0,,539231002.0,4038204360.0,14656921919.0,20137547453.0,58420694377.0,19301210582.0,7634710418.0,21944384254.0,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,2103621690.0,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,140000000000.0,60000000000.0,,,126175000000.0,9568750000.0,12564338606.0,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,133033073809.0,80329407363.0,38706339607.0,37716289711.0,123296342229.0,97914481862.0,101095793348.0,,142020725236.0,16553968800.0,22895797728.0,28236558509.0,32948771351.0,52151450047.0,34492427441.0,27564637470.0,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-12903900000.0,-30250923040.0,-9240350000.0,-11242452050.0,-9016322222.0,-8227002778.0,-8580350000.0,,-15924520000.0,-10405000000.0,-155000000.0,-1811788530.0,-2639718971.0,-1933903665.0,,-769592840.0,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,,16826387691.0,17933750605.0,20001548009.0,53663997634.0,32820680399.0,,,150415418142.0,145441108536.0,195332853701.0,236215904676.0,236976931223.0,319923550904.0,344405063322.0,166778369655.0,,,,,
.. Hàng tồn kho__1,,16826387691.0,17933750605.0,20001548009.0,53663997634.0,33039154399.0,,,150415418142.0,145441108536.0,195332853701.0,236215904676.0,236976931223.0,323825435681.0,344405063322.0,166778369655.0,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,-218474000.0,,,,,,,,-3901884777.0,,,,,,,
. Tài sản ngắn hạn khác__1,6059612392.0,6386363271.0,28812933442.0,6236087672.0,7801860764.0,7884664618.0,5088321613.0,,7112291900.0,6993763637.0,3335125383.0,6646717785.0,5510807035.0,1828568386.0,11012513776.0,6941515929.0,,,,,
.. Chi phí trả trước ngắn hạn__1,7409090.0,297380887.0,106645580.0,540099519.0,1288182396.0,1937617277.0,391500000.0,,723242314.0,655515417.0,1742144292.0,2378416209.0,2997314456.0,186843517.0,817977970.0,84705260.0,,,,,
.. Thuế GTGT được khấu trừ__1,3595794175.0,3632573257.0,24864967392.0,4478872896.0,5517025611.0,4470364682.0,3602425708.0,,4716811169.0,5145880542.0,614353272.0,1780044374.0,529151480.0,,5187402735.0,5187402735.0,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,2456409127.0,2456409127.0,3841320470.0,1217115257.0,996652757.0,999676292.0,946362142.0,,939439733.0,925741979.0,225973613.0,736327102.0,878186590.0,99375112.0,4015599809.0,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,
