field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2014]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,189592796855.0,254128304731.0,337931730636.0,303970169441.0,481149876211.0,541496176223.0,628570816308.0,647627031980.0,587134899952.0,603418453274.0,753702522695.0,860442481829.0,1062953420772.0,1142789787612.0,1142789787612.0,,,,,
. Các khoản giảm trừ doanh thu__1,,3839624113.0,5162789539.0,8773258814.0,6048568680.0,10536627763.0,6975821586.0,5800616672.0,1549521156.0,170889325.0,268154957.0,,1614200500.0,,5506825825.0,5506825825.0,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,185753172742.0,248965515192.0,329158471822.0,297921600761.0,470613248448.0,534520354637.0,622770199636.0,646077510824.0,586964010627.0,603150298317.0,753702522695.0,858828281329.0,1062953420772.0,1137282961787.0,1137282961787.0,,,,,
. Giá vốn hàng bán__1,,172422200867.0,232891850750.0,312778595706.0,272618379886.0,438193549250.0,500141299935.0,610079548440.0,637259362501.0,572836671148.0,567504957216.0,712084652770.0,817519472758.0,1003734916079.0,1063439018667.0,1063439018667.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,13330971875.0,16073664442.0,16379876116.0,25303220875.0,32419699198.0,34379054702.0,12690651196.0,8818148323.0,14127339479.0,35645341101.0,41617869925.0,41308808571.0,59218504693.0,73843943120.0,73843943120.0,,,,,
. Doanh thu hoạt động tài chính__1,,1081991323.0,1329124141.0,1278840199.0,1590746385.0,1326874110.0,1554234987.0,1917665543.0,3138528753.0,4297322346.0,2066792635.0,3487792523.0,5348715659.0,10199915254.0,7925589169.0,7925589169.0,,,,,
. Chi phí tài chính__1,,,,78707600.0,67680000.0,314348800.0,729424366.0,1268792056.0,2002633000.0,3310373025.0,5781263785.0,4814218229.0,8769120342.0,8369191508.0,7624089170.0,7624089170.0,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,90797667.0,1220736997.0,2002633000.0,3310373025.0,4232611901.0,4542728117.0,7960697197.0,4134722926.0,6948690900.0,6948690900.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,6785000593.0,9997938292.0,10147467085.0,11478054025.0,10702826008.0,12891713822.0,12431314534.0,12361069740.0,11957278263.0,12993405920.0,28928597510.0,31609207093.0,40745470604.0,34813968212.0,34813968212.0,,,,,
. Chi phí quản lý doanh nghiệp__1,,10480731174.0,15904680422.0,11144284361.0,14213218413.0,20030391722.0,18458865460.0,11520960332.0,11710085884.0,11705060610.0,9138248899.0,10531401725.0,11321894525.0,11834079326.0,13244197517.0,13244197517.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,-2852768569.0,-8499830131.0,-3711742731.0,1135014822.0,2699006778.0,3853286041.0,-10612750183.0,-14117111548.0,-8548050073.0,9799215132.0,831444984.0,-5042697730.0,8469678509.0,26087277390.0,26087277390.0,,,,,
. Thu nhập khác__1,,3672212138.0,3490746494.0,4493242673.0,12530561890.0,4739959907.0,36513004359.0,496160816283.0,28317027355.0,28923322191.0,27638944056.0,16189182814.0,16969906140.0,5595767002.0,1001181696.0,1001181696.0,,,,,
. Chi phí khác__1,,712642850.0,1881034581.0,553897300.0,6259703285.0,418774296.0,34208964643.0,479337426623.0,7858016580.0,10226138364.0,4543758990.0,4625027090.0,375976212.0,311355307.0,370858921.0,370858921.0,,,,,
. Lợi nhuận khác__1,,2959569288.0,1609711913.0,3939345373.0,6270858605.0,4321185611.0,2304039716.0,16823389660.0,20459010775.0,18697183827.0,23095185066.0,11564155724.0,16593929928.0,5284411695.0,630322775.0,630322775.0,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,106800719.0,-6890118218.0,227602642.0,7405873427.0,7020192389.0,6157325757.0,6210639477.0,6341899227.0,10149133754.0,32894400198.0,12395600708.0,11551232198.0,13754090204.0,26717600165.0,26717600165.0,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,76649358.0,1508048366.0,1420196380.0,2186733976.0,1676004437.0,1803996176.0,2582009058.0,8321469039.0,3132660469.0,3524418235.0,4979981653.0,7075292681.0,7075292681.0,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,106800719.0,-6890118218.0,150953284.0,5897825061.0,5599996009.0,3970591781.0,4534635040.0,4537903051.0,7567124696.0,24572931159.0,9262940239.0,8026813963.0,8774108551.0,19642307484.0,19642307484.0,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,106800719.0,-6890118218.0,150953284.0,5897825061.0,5599996009.0,3970591781.0,4534635040.0,4537903051.0,7567124696.0,24572931159.0,9262940239.0,8026813963.0,8774108551.0,19642307484.0,19642307484.0,,,,,
. Lãi cơ bản trên cổ phiếu__1,,11.0,-696.0,15.0,596.0,566.0,401.0,458.0,458.0,764.0,2482.0,936.0,811.0,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,566.0,401.0,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,119166707089.0,122058231605.0,141276391931.0,142287795764.0,154426244935.0,132143214642.0,182176905499.0,157707339344.0,124185729958.0,165432619515.0,218262875765.0,223869298262.0,213578161787.0,161246175214.0,160257640848.0,,,,,159441220482.0
. Tiền và các khoản tương đương tiền__1,,7240733370.0,10293919882.0,10318581466.0,40331876405.0,52530860939.0,29808810925.0,47867824060.0,55738668614.0,33170300526.0,69081994402.0,48638385175.0,19537514474.0,57258623203.0,39430770873.0,33929233879.0,,,,,24159978676.0
..Tiền__1,,7240733370.0,10293919882.0,10318581466.0,20331876405.0,32530860939.0,29808810925.0,27867824060.0,35738668614.0,13170300526.0,25317366355.0,19570581203.0,19537514474.0,57258623203.0,18869403826.0,33929233879.0,,,,,24159978676.0
..Các khoản tương đương tiền__1,,,,,20000000000.0,20000000000.0,,20000000000.0,20000000000.0,20000000000.0,43764628047.0,29067803972.0,,,20561367047.0,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,15500000000.0,21000000000.0,21000000000.0,,,,,,,426412272.0,5000000000.0,60437971500.0,68683936793.0,70824549109.0,76253791964.0,,,,,20000000000.0
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,15500000000.0,21000000000.0,21000000000.0,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,,57496476819.0,55083105421.0,74392176852.0,74909505460.0,72771274996.0,61222589333.0,103580670454.0,53268786062.0,55662748105.0,71345632045.0,135197172826.0,100338387183.0,59589865053.0,21354060518.0,16766842903.0,,,,,81864906174.0
..Phải thu khách hàng__1,,61573867858.0,65803109511.0,79790687356.0,76528086599.0,68337354039.0,54490348810.0,67304231882.0,38049150859.0,36686679468.0,50501694899.0,37048951779.0,16352721573.0,3479264152.0,6958408081.0,8816319468.0,,,,,45958323115.0
..Trả trước cho người bán__1,,4110842325.0,1116144651.0,892524062.0,4600281544.0,718623284.0,1228941306.0,2281948417.0,2313318114.0,4823353085.0,16192321116.0,96713406091.0,81685259829.0,52906490904.0,12246589770.0,3450456635.0,,,,,1224873744.0
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,5965044384.0,2082560916.0,835423579.0,907595462.0,8155568639.0,8590451816.0,34157999755.0,12931618789.0,14178017252.0,4676917730.0,1460116656.0,2313056631.0,3204109997.0,2149062667.0,4705914215.0,,,,,36500529315.0
.. Dự phòng phải thu ngắn hạn khó đòi__1,,-14153277748.0,-13918709657.0,-7126458145.0,-7126458145.0,-4559194793.0,-3207745627.0,-163509600.0,-25301700.0,-25301700.0,-25301700.0,-25301700.0,-12650850.0,,,-205847415.0,,,,,-1818820000.0
. Tài sản thiếu chờ xử lý__1,,,,,,118923827.0,120593028.0,,,,,,,,,,,,,,
. Hàng tồn kho__1,,38403143261.0,35066138120.0,35169143888.0,26777414953.0,27343858115.0,38044647296.0,26247908614.0,38753471800.0,26808509521.0,18551141280.0,21356533858.0,41424467892.0,26705016122.0,28451693316.0,33244879174.0,,,,,27504615718.0
.. Hàng tồn kho__1,,38403143261.0,35066138120.0,35169143888.0,26777414953.0,27343858115.0,38300273164.0,26247908614.0,38753471800.0,26808509521.0,18551141280.0,21356533858.0,41424467892.0,26705016122.0,28451693316.0,33287932687.0,,,,,27504615718.0
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,-255625868.0,,,,,,,,,-43053513.0,,,,,
. Tài sản ngắn hạn khác__1,,526353639.0,615068182.0,396489725.0,268998946.0,1780250885.0,3067167088.0,4480502371.0,9946412868.0,8544171806.0,6027439516.0,8070783906.0,2130957213.0,1340720616.0,1185101398.0,62892928.0,,,,,5911719914.0
.. Chi phí trả trước ngắn hạn__1,,391027093.0,608207847.0,176842247.0,265784187.0,93869318.0,,107385607.0,23481887.0,11850259.0,31013967.0,,16587265.0,60140000.0,,49303666.0,,,,,48490000.0
.. Thuế GTGT được khấu trừ__1,,91383907.0,,219647478.0,2788114.0,1002779184.0,3058816678.0,2675838984.0,8790611847.0,8024606817.0,5580730539.0,7759011823.0,1439918840.0,563982642.0,325301768.0,,,,,,3510528736.0
