field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,4539540000.0,4356540000.0,4371540000.0,4191540000.0,2532352419.0,4058149091.0,2832112055.0,5807912445.0,1298010381.0,10663639213.0,3873326235.0,17224043712.0,16444719196.0,17244367305.0,13015362211.0,20296145416.0,28552012237.0,23755986636.0,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,24389700.0,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,4539540000.0,4356540000.0,4371540000.0,4191540000.0,2532352419.0,4058149091.0,2832112055.0,5807912445.0,1298010381.0,10663639213.0,3873326235.0,17224043712.0,16444719196.0,17244367305.0,13015362211.0,20296145416.0,28552012237.0,23731596936.0,,,
. Giá vốn hàng bán__1,1563709914.0,1743025183.0,1355045569.0,1219317153.0,1500665832.0,1298752826.0,1893702593.0,8346057616.0,833527235.0,9382588883.0,2419652850.0,15615587782.0,14416518376.0,14702626913.0,11258474696.0,18334052209.0,26761125559.0,22323624996.0,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,2975830086.0,2613514817.0,3016494431.0,2972222847.0,1031686587.0,2759396265.0,938409462.0,-2538145171.0,464483146.0,1281050330.0,1453673385.0,1608455930.0,2028200820.0,2541740392.0,1756887515.0,1962093207.0,1790886678.0,1407971940.0,,,
. Doanh thu hoạt động tài chính__1,22573524.0,140387703.0,75489897.0,202633948.0,310078950.0,237634244.0,168556932.0,179787336.0,437856587.0,1810931987.0,335402244.0,96074085.0,144794070.0,277733224.0,66810826.0,28694200.0,135659405.0,257004781.0,,,
. Chi phí tài chính__1,44711.0,13069.0,6190.0,96490531.0,8942.0,,,,5704.0,510000000.0,13333333.0,920403.0,,105374628.0,301541617.0,537360.0,9143168.0,21504221.0,,,
- Trong đó: Chi phí lãi vay__1,,,,96490531.0,,,,,,,13333333.0,920403.0,,105374628.0,300168417.0,,5952329.0,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,1293465165.0,1441810474.0,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,1711675555.0,1695671066.0,1654715744.0,,,1067644031.0,1807878358.0,3166655730.0,2099503018.0,2077428090.0,1164459548.0,1045666533.0,932978940.0,951665499.0,788902967.0,775431611.0,852686349.0,666891240.0,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,1286683344.0,1058218385.0,1437262394.0,1784901099.0,-100053879.0,1929386478.0,-700911964.0,-5525013565.0,-1197168989.0,504554227.0,611282748.0,657943079.0,1240015950.0,1762433489.0,733253757.0,1214818436.0,1064716566.0,976581260.0,,,
. Thu nhập khác__1,,,236432837.0,,312838636.0,,131155843.0,28000.0,397671982.0,597533382.0,36571855.0,,,,720000.0,500000.0,1322820.0,99008777.0,,,
. Chi phí khác__1,1828366.0,90280105.0,54135102.0,921216517.0,79545456.0,482274392.0,219406490.0,121124419.0,1275555627.0,273724992.0,14423658.0,,11626021.0,156459.0,9800000.0,37836000.0,,88745200.0,,,
. Lợi nhuận khác__1,-1828366.0,-90280105.0,182297735.0,-921216517.0,233293180.0,-482274392.0,-88250647.0,-121096419.0,-877883645.0,323808390.0,22148197.0,,-11626021.0,-156459.0,-9080000.0,-37336000.0,1322820.0,10263577.0,,,
. Tổng lợi nhuận kế toán trước thuế__1,1284854978.0,967938280.0,1619560129.0,863684582.0,133239301.0,1447112086.0,-789162611.0,-5646109984.0,-2075052634.0,828362617.0,633430945.0,657943079.0,1228389929.0,1762277030.0,724173757.0,1177482436.0,1066039386.0,986844837.0,,,
. Chi phí thuế TNDN hiện hành__1,265606669.0,257853288.0,,,,,46099401.0,,,279985363.0,136488184.0,164485770.0,217002791.0,456429751.0,101384326.0,164847541.0,298491028.0,276316555.0,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,1019248309.0,710084992.0,1619560129.0,863684582.0,133239301.0,1447112086.0,-835262012.0,-5646109984.0,-2075052634.0,548377254.0,496942761.0,493457309.0,1011387138.0,1305847279.0,622789431.0,1012634895.0,767548358.0,710528282.0,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,1019248309.0,710084992.0,1619560129.0,863684582.0,133239301.0,1447112086.0,-835262012.0,-5646109984.0,-2075052634.0,548377254.0,496942761.0,493457309.0,1011387138.0,1305847279.0,622789431.0,1012634895.0,767548358.0,710528282.0,,,
. Lãi cơ bản trên cổ phiếu__1,1098.0,765.0,1744.0,930.0,143.0,1514.0,-850.0,-5734.0,-2102.0,543.0,472.0,456.0,935.0,1207.0,1151.0,1872.0,1419.0,1329.0,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,8648383924.0,6850048408.0,4660037515.0,4309601886.0,12411479691.0,10514178506.0,9943445645.0,9788609880.0,17340434245.0,21220665235.0,26989165432.0,11990666718.0,14172524623.0,7642348820.0,11228152608.0,9182883111.0,12145711444.0,18187744032.0,,,
. Tiền và các khoản tương đương tiền__1,123631551.0,220420081.0,844559472.0,200933343.0,1304792320.0,1168870592.0,1266623922.0,3488039042.0,4912872761.0,6995709201.0,4003009722.0,1403351728.0,2210557297.0,2358155231.0,3106774760.0,1855996359.0,518773013.0,1022096492.0,,,
..Tiền__1,123631551.0,220420081.0,844559472.0,200933343.0,1104792320.0,1168870592.0,966623922.0,1108039042.0,1777872761.0,1795709201.0,2003009722.0,403351728.0,210557297.0,1358155231.0,3106774760.0,1855996359.0,518773013.0,1022096492.0,,,
..Các khoản tương đương tiền__1,,,,,200000000.0,,300000000.0,2380000000.0,3135000000.0,5200000000.0,2000000000.0,1000000000.0,2000000000.0,1000000000.0,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,2000000000.0,,1500000000.0,700000000.0,7080000000.0,5380000000.0,4880000000.0,1000000000.0,,7468000000.0,13468000000.0,,,2000000000.0,450000000.0,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,2000000000.0,,1500000000.0,700000000.0,7080000000.0,5380000000.0,4880000000.0,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,5497229682.0,5580892365.0,1289803905.0,2382994405.0,3001013233.0,2939633776.0,2761907487.0,1971383883.0,4671190246.0,6304727192.0,7224779312.0,8270933273.0,7923480644.0,2436101541.0,6461986745.0,6296641155.0,8925535241.0,13197542977.0,,,
