field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,176132933592.0,206611669683.0,212713063468.0,216808350236.0,230771935905.0,247167958661.0,251881079116.0,365498157687.0,347937989492.0,343862084976.0,329157505538.0,350496448525.0,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,126875643144.0,121132096844.0,104286676489.0,100102600301.0,106727599771.0,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,176132933592.0,206611669683.0,212713063468.0,216808350236.0,230771935905.0,247167958661.0,251881079116.0,238622514543.0,226805892648.0,239575408487.0,229054905237.0,243768848754.0,,,,,,,,,
. Giá vốn hàng bán__1,138883418373.0,153757586313.0,156933645321.0,172123407712.0,181128289082.0,194578647853.0,202416031634.0,180632137985.0,168435604933.0,180679918184.0,171310274227.0,175433474568.0,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,37249515219.0,52854083370.0,55779418147.0,44684942524.0,49643646823.0,52589310808.0,49465047482.0,57990376558.0,58370287715.0,58895490303.0,57744631010.0,68335374186.0,,,,,,,,,
. Doanh thu hoạt động tài chính__1,197196938.0,191631518.0,26843509.0,21527797.0,10710304.0,16979443.0,111010712.0,117096861.0,581778765.0,959775219.0,1438161152.0,409314200.0,,,,,,,,,
. Chi phí tài chính__1,356965830.0,1835124192.0,1279257636.0,4301223731.0,5475596822.0,6612272200.0,5265084628.0,10634721170.0,969332316.0,1263299944.0,3918933464.0,4329907237.0,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,1956965830.0,3536410022.0,4067947653.0,4635910969.0,5474634391.0,5518720004.0,6831435316.0,2800780543.0,969332316.0,1263299944.0,3918577870.0,4329907237.0,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,20654906261.0,30248305758.0,22411760720.0,22623474958.0,25809715586.0,25382630727.0,26939543784.0,21292818311.0,19793041605.0,18817100728.0,15024870544.0,15466814074.0,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,16134407575.0,19062416735.0,29535039993.0,15857786717.0,15397260888.0,17151571967.0,17832091125.0,15454278389.0,15103239174.0,16708397842.0,13297015392.0,15570017296.0,,,,,,,,,
