field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1107259094274.0,1121164726305.0,1058621923909.0,858969696899.0,802236302589.0,690479060568.0,576281420374.0,,490342423295.0,511064856709.0,430879182528.0,316504916288.0,284970529791.0,179093681826.0,,142716457397.0,,,,,
. Các khoản giảm trừ doanh thu__1,4033615546.0,6421466250.0,8632183797.0,8689375048.0,7509057056.0,1535848391.0,9557823635.0,,10881304647.0,29758506721.0,10818983615.0,5660961399.0,22029427209.0,9762736238.0,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1103225478728.0,1114743260055.0,1049989740112.0,850280321851.0,794727245533.0,688943212177.0,566723596739.0,,479461118648.0,481306349988.0,420060198913.0,310843954889.0,262941102582.0,169330945588.0,,142716457397.0,,,,,
. Giá vốn hàng bán__1,744532049610.0,784692756468.0,743668176045.0,608318526358.0,621044242565.0,559909500045.0,450347695698.0,,371129099771.0,387217748170.0,326679826740.0,234555211815.0,208183420807.0,120914406265.0,,110924577685.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,358693429118.0,330050503587.0,306321564067.0,241961795493.0,173683002968.0,129033712132.0,116375901041.0,,108332018877.0,94088601818.0,93380372173.0,76288743074.0,54757681775.0,48416539323.0,,31791879712.0,,,,,
. Doanh thu hoạt động tài chính__1,52879115685.0,5678135015.0,7167474975.0,3818603613.0,4876995678.0,8779224766.0,7090017591.0,,4973958493.0,10894083134.0,28816817253.0,17473764584.0,18015720518.0,3835767118.0,,2200265203.0,,,,,
. Chi phí tài chính__1,28316967537.0,39936807340.0,43511488486.0,40768634633.0,17196752805.0,6304404711.0,8450322309.0,,9416566402.0,12404196751.0,18545499215.0,10116222978.0,5584563130.0,6989355635.0,,2192879619.0,,,,,
- Trong đó: Chi phí lãi vay__1,28294402419.0,39927095777.0,43375872486.0,40768420608.0,17196752805.0,6254389563.0,8449192032.0,,9416566402.0,11686128571.0,12370092579.0,9671804997.0,5137958196.0,6989355635.0,,2045097504.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",-1313301307.0,1627102827.0,1286757169.0,3689657307.0,1174483868.0,5088208702.0,7414568593.0,,,,,,,,,,,,,,
. Chi phí bán hàng__1,22187422465.0,21035269073.0,26741300187.0,20786605317.0,17453745763.0,11926316502.0,11018069106.0,,10294595200.0,6030574942.0,10776587263.0,8632777782.0,5446714058.0,230000000.0,,,,,,,
