field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,256070722195.0,215943333135.0,222966054255.0,207080672026.0,229918942961.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,157381363.0,441875274.0,,46635298.0,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,255913340832.0,215501457861.0,222966054255.0,207034036728.0,229918942961.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,,,221894466519.0,183115828244.0,197044699202.0,181765685031.0,201005977800.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,34018874313.0,32385629617.0,25921355053.0,25268351697.0,28912965161.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,,603521365.0,1246214575.0,739420844.0,1107712198.0,2218637909.0,,,,,,,,,,,,,
. Chi phí tài chính__1,,,2301506875.0,2021934006.0,1110255410.0,1040371342.0,680013828.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,1810017100.0,982428827.0,541172480.0,325352617.0,273464145.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,8550210382.0,10163007230.0,6894085508.0,4876998643.0,5580238563.0,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,,17215046301.0,15715553837.0,14426645642.0,13241404108.0,13793381511.0,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,6555632120.0,5731349119.0,4229789337.0,7217289802.0,11077969168.0,,,,,,,,,,,,,
. Thu nhập khác__1,,,842674002.0,1056503643.0,1674578585.0,672003535.0,491471590.0,,,,,,,,,,,,,
. Chi phí khác__1,,,53796636.0,44087877.0,588156382.0,711626790.0,154288866.0,,,,,,,,,,,,,
. Lợi nhuận khác__1,,,788877366.0,1012415766.0,1086422203.0,-39623255.0,337182724.0,,,,,,,,,,,,,
