field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,74873416300.0,114101334211.0,145161504686.0,184985151511.0,224578514522.0,178882620804.0,107181153442.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,5922398800.0,28220000.0,1080000000.0,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,74873416300.0,108178935411.0,145133284686.0,183905151511.0,224578514522.0,178882620804.0,107181153442.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,73588078743.0,105841903310.0,136428880694.0,169709966369.0,197885280473.0,160968814024.0,95762631268.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,1285337557.0,2337032101.0,8704403992.0,14195185142.0,26693234049.0,17913806780.0,11418522174.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,93992.0,440454.0,85394.0,72342992.0,101706733.0,84720181.0,33310452.0,,,,,,,,,,,,,
. Chi phí tài chính__1,,2125312.0,-778390847.0,1951631322.0,1627111287.0,1048330608.0,782529836.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,220882446.0,1391597321.0,1433538176.0,1000141497.0,782529836.0,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,1141545728.0,2409440.0,8041015.0,1085632041.0,1559726245.0,676937730.0,233565769.0,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,1705476755.0,1516101921.0,3100698499.0,2267964048.0,2029822927.0,3460179921.0,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,143885821.0,627461048.0,7958737297.0,8129566272.0,21340139202.0,14243435696.0,6975557100.0,,,,,,,,,,,,,
. Thu nhập khác__1,115950215312.0,280000.0,,462793.0,36695.0,1978030.0,,,,,,,,,,,,,,
. Chi phí khác__1,114795419489.0,566898694.0,1144253878.0,211645008.0,913481230.0,21770917.0,,,,,,,,,,,,,,
. Lợi nhuận khác__1,1154795823.0,-566618694.0,-1144253878.0,-211182215.0,-913444535.0,-19792887.0,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,1298681644.0,60842354.0,6814483419.0,7918384057.0,20426694667.0,14223642809.0,6975557100.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,259888227.0,12168471.0,390301137.0,383694326.0,1223012640.0,863975493.0,376852788.0,,,,,,,,,,,,,
