field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,95635308243.0,96758423891.0,89960985336.0,84341677350.0,100518577803.0,63973017608.0,63245953660.0,63756158418.0,57682637224.0,65671879315.0,55239892305.0,41178864960.0,52382214630.0,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,95635308243.0,96758423891.0,89960985336.0,84341677350.0,100518577803.0,63973017608.0,63245953660.0,63756158418.0,57682637224.0,65671879315.0,55239892305.0,41178864960.0,52382214630.0,,,,,,,
. Giá vốn hàng bán__1,30170548986.0,30068992210.0,28320710226.0,26910601121.0,29394963870.0,25235850978.0,24613045916.0,25351609614.0,22130883387.0,23374717155.0,20089769195.0,16497453833.0,16194007860.0,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,65464759257.0,66689431681.0,61640275110.0,57431076229.0,71123613933.0,38737166630.0,38632907744.0,38404548804.0,35551753837.0,42297162160.0,35150123110.0,24681411127.0,36188206770.0,,,,,,,
. Doanh thu hoạt động tài chính__1,3190952163.0,3173645724.0,3503017114.0,3366613617.0,3264741853.0,2381193758.0,2000253913.0,2135185561.0,1775196924.0,1778729231.0,2047622819.0,1288701062.0,691010735.0,,,,,,,
. Chi phí tài chính__1,,,,,,,,,,393547731.0,3412473341.0,4048357569.0,3673520369.0,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,,,393547731.0,3412473341.0,4048357569.0,3673520369.0,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,5749678896.0,6120152726.0,5933924445.0,5733477146.0,6647093785.0,4570091716.0,3824836942.0,4308309155.0,2968251344.0,3374463726.0,2032210282.0,1586331765.0,1845818179.0,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,62906032524.0,63742924679.0,59209367779.0,55064212700.0,67741262001.0,36548268672.0,36808324715.0,36231425210.0,34358699417.0,40307879934.0,31753062306.0,20335422855.0,31359878957.0,,,,,,,
