field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2007],[2006],[2005],[2004],[2003],[2002],[2000],[2008]
. Doanh thu bán hàng và cung cấp dịch vụ__1,787447457857.0,830524857602.0,713535772923.0,470018416948.0,860533949341.0,649689421049.0,729310348282.0,626484328598.0,528414619633.0,233151735346.0,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,787447457857.0,830524857602.0,713535772923.0,470018416948.0,860533949341.0,649689421049.0,729310348282.0,626484328598.0,528414619633.0,233151735346.0,,,,,,,,,,,
. Giá vốn hàng bán__1,387270729401.0,372814524716.0,330413012063.0,265313136624.0,295644307968.0,252622786161.0,242498146020.0,225688342944.0,197393358156.0,131921941148.0,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,400176728456.0,457710332886.0,383122760860.0,204705280324.0,564889641373.0,397066634888.0,486812202262.0,400795985654.0,331021261477.0,101229794198.0,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,3915149699.0,7626935370.0,3691820955.0,11021690978.0,16954197082.0,9799747092.0,9453826966.0,8066365920.0,9180212657.0,20855620785.0,,,,,,,,,,,
. Chi phí tài chính__1,115898731417.0,137041286357.0,129622646264.0,84961176811.0,98614486660.0,111394831692.0,131540686925.0,167204544425.0,190896164746.0,118223201502.0,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,115898591897.0,136863800120.0,128481621489.0,84960096137.0,98614486660.0,111394831692.0,131353869375.0,167204294239.0,190650204414.0,117406899089.0,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,33724943886.0,37447429766.0,32318543792.0,29535397243.0,45444036333.0,37727566842.0,39007398539.0,35544113059.0,23301903905.0,11585225329.0,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,254468202852.0,290848552133.0,224873391759.0,101230397248.0,437785315462.0,257743983446.0,325717943764.0,206113694090.0,126003405483.0,-7723011848.0,,,,,,,,,,,
. Thu nhập khác__1,275487201.0,661630591.0,1928672994.0,152806021.0,344530636.0,46351200.0,11897112151.0,6971152473.0,375159226.0,3170689439.0,,,,,,,,,,,
. Chi phí khác__1,251353428.0,677439567.0,88284572.0,390372780.0,5733380552.0,15531001.0,9313907615.0,15157627.0,413722353.0,2404383662.0,,,,,,,,,,,
. Lợi nhuận khác__1,24133773.0,-15808976.0,1840388422.0,-237566759.0,-5388849916.0,30820199.0,2583204536.0,6955994846.0,-38563127.0,766305777.0,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,254492336625.0,290832743157.0,226713780181.0,100992830489.0,432396465546.0,257774803645.0,328301148300.0,213069688936.0,125964842356.0,-6956706071.0,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,12417714303.0,12460682275.0,10658961688.0,5100514022.0,22062383076.0,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,242074622322.0,278372060882.0,216054818493.0,95892316467.0,410334082470.0,257774803645.0,328301148300.0,213069688936.0,125964842356.0,-6956706071.0,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,242074622322.0,278372060882.0,216054818493.0,95892316467.0,410334082470.0,257774803645.0,328301148300.0,213069688936.0,125964842356.0,-6956706071.0,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,1648.0,1895.0,1559.0,692.0,3257.0,1950.0,2484.0,1776.0,1050.0,-58.0,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,1648.0,1895.0,1559.0,692.0,3257.0,1950.0,2484.0,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,395359537727.0,454438701091.0,352788117545.0,353108467596.0,660217613773.0,478050749243.0,513525617425.0,431860162014.0,368133554237.0,296539543886.0,,573534971693.0,386369356042.0,,,,,,,,251733467138.0
. Tiền và các khoản tương đương tiền__1,91038683484.0,269707837090.0,179174174566.0,918953038.0,501318675404.0,194158296828.0,250617544993.0,115109134402.0,117109954647.0,163337393822.0,,482695340908.0,182134165437.0,,,,,,,,118472003901.0
..Tiền__1,5038683484.0,151707837090.0,179174174566.0,918953038.0,21755172820.0,772500788.0,6593310073.0,32191954365.0,3640091766.0,8109952758.0,,247816480049.0,182134165437.0,,,,,,,,118472003901.0
..Các khoản tương đương tiền__1,86000000000.0,118000000000.0,,,479563502584.0,193385796040.0,244024234920.0,82917180037.0,113469862881.0,155227441064.0,,234878860859.0,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,6500000000.0,26500000000.0,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
