field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,957305229218.0,660458230953.0,628574134712.0,712833809780.0,533322376637.0,630041060001.0,502061172916.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,10618006200.0,7416688480.0,3201860500.0,7394314305.0,6405547682.0,4675410163.0,1446218049.0,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,946687223018.0,653041542473.0,625372274212.0,705439495475.0,526916828955.0,625365649838.0,500614954867.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,756597985475.0,566152864603.0,545500747504.0,611392177723.0,472468635342.0,568095980952.0,452406401964.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,190089237543.0,86888677870.0,79871526708.0,94047317752.0,54448193613.0,57269668886.0,48208552903.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,4834384336.0,1683701308.0,1218830437.0,2039395855.0,3089381382.0,4771306676.0,15395549604.0,,,,,,,,,,,,,
. Chi phí tài chính__1,22582103744.0,19739384165.0,16729443437.0,16050653751.0,11636816001.0,14263621563.0,14339910726.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,20245711844.0,19200509847.0,16296174209.0,15525305106.0,11173511442.0,13619699714.0,12256180237.0,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,134565691078.0,55242353374.0,36205377410.0,43459221332.0,29475916073.0,31839089582.0,28916682854.0,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,15542265920.0,6338640809.0,12329689035.0,16288845302.0,7761339088.0,11524320373.0,10500418634.0,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,22233561137.0,7252000830.0,15825847263.0,20287993222.0,8663503833.0,4413944044.0,9847090293.0,,,,,,,,,,,,,
. Thu nhập khác__1,4545455.0,20000000.0,30000001.0,50913333.0,46363636.0,109090909.0,,,,,,,,,,,,,,
. Chi phí khác__1,15523301.0,132768735.0,,337424067.0,,120000.0,,,,,,,,,,,,,,
. Lợi nhuận khác__1,-10977846.0,-112768735.0,30000001.0,-286510734.0,46363636.0,108970909.0,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,22222583291.0,7139232095.0,15855847264.0,20001482488.0,8709867469.0,4522914953.0,9847090293.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,4447621319.0,1478855264.0,3297189955.0,3024378470.0,1320620817.0,352863985.0,1336719610.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,17774961972.0,5660376831.0,12558657309.0,16977104018.0,7389246652.0,4170050968.0,8510370683.0,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,17774961972.0,5660376831.0,12558657309.0,16977104018.0,7389246652.0,4170050968.0,8510370683.0,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,1165.0,371.0,823.0,1113.0,484.0,266.0,520.0,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,1165.0,371.0,823.0,1113.0,484.0,266.0,520.0,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,587724545885.0,546643063846.0,451592088820.0,367547246183.0,371112128988.0,506519891909.0,493366353975.0,,,,,,,,,,,,,
