field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2010]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,,,,,,,867844924723.0,868535183270.0,848771411216.0,510225616868.0,572776500098.0,373941960605.0,373941960605.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,11660677510.0,20990087560.0,9794844053.0,4974050253.0,4474225093.0,5988048662.0,5988048662.0,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,,,,,,,856184247213.0,847545095710.0,838976567163.0,505251566615.0,568302275005.0,367953911943.0,367953911943.0,,,,,,
. Giá vốn hàng bán__1,,,,,,,,,757759888360.0,644261142047.0,604229501231.0,434229902109.0,480080205188.0,313719535024.0,313719535024.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,,,,,,,98424358853.0,203283953663.0,234747065932.0,71021664506.0,88222069817.0,54234376919.0,54234376919.0,,,,,,
. Doanh thu hoạt động tài chính__1,,,,,,,,,48829633792.0,7918214594.0,5818517430.0,6489122561.0,2026626957.0,213920202.0,213920202.0,,,,,,
. Chi phí tài chính__1,,,,,,,,,37828134528.0,21413333564.0,22033737965.0,9759879504.0,10929966030.0,3116719094.0,3116719094.0,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,,29559818458.0,21153850868.0,18806399683.0,7981706465.0,10929966030.0,2775128491.0,2775128491.0,,,,,,
. Chi phí bán hàng__1,,,,,,,,,84403067381.0,74653931868.0,67802543587.0,35042651807.0,52722022455.0,35925917177.0,35925917177.0,,,,,,
. Chi phí quản lý doanh nghiệp__1,,,,,,,,,30522565757.0,15008017436.0,17723102983.0,11475378319.0,12383392116.0,3998511262.0,3998511262.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,,,,,,,-5499775021.0,100126885389.0,133006198827.0,21232877437.0,14213316173.0,11407149588.0,11407149588.0,,,,,,
. Thu nhập khác__1,,,,,,,,,2776874030.0,5341991740.0,3214293960.0,1923901456.0,4970341008.0,674611896.0,674611896.0,,,,,,
. Chi phí khác__1,,,,,,,,,3630104745.0,3187184801.0,3739752303.0,893820599.0,1913023214.0,31794833.0,31794833.0,,,,,,
. Lợi nhuận khác__1,,,,,,,,,-853230715.0,2154806939.0,-525458343.0,1030080857.0,3057317794.0,642817063.0,642817063.0,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,,,,,,,,-6353005736.0,102281692328.0,132480740484.0,22262958294.0,17270633967.0,12049966651.0,12049966651.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,,,,,,4335589195.0,5587877284.0,1679494367.0,30289816.0,58691032.0,63113627.0,63113627.0,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,,,,,,,,-10688594931.0,96693815044.0,130801246117.0,22232668478.0,17211942935.0,11986853024.0,11986853024.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,,,,,,,,-10688594931.0,96693815044.0,130801246117.0,22232668478.0,17211942935.0,11986853024.0,11986853024.0,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,,,,,,,,-594.0,7896.0,12658.0,2779.0,2157.0,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,,,,,,,,1202957897405.0,902533741090.0,481089622990.0,195810161143.0,184862891385.0,143398951299.0,86129172242.0,,,,,,289108785943.0
. Tiền và các khoản tương đương tiền__1,,,,,,,,,159032500018.0,165636627364.0,33118243699.0,20395952196.0,5143947198.0,5427659527.0,9687696345.0,,,,,,9787790083.0
..Tiền__1,,,,,,,,,23132499018.0,165636627364.0,8268243699.0,7995952196.0,5143947198.0,5427659527.0,9687696345.0,,,,,,9787790083.0
..Các khoản tương đương tiền__1,,,,,,,,,135900001000.0,,24850000000.0,12400000000.0,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,326221089000.0,160000000000.0,,,,,,,,,,,463500000.0
.. Đầu tư ngắn hạn__1,,,,,,,,,326221089000.0,160000000000.0,,,,,,,,,,,526425308.0
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,-62925308.0
. Các khoản phải thu ngắn hạn__1,,,,,,,,,205006222734.0,171280910732.0,175611731121.0,85984117378.0,68409813846.0,71467382477.0,45751807195.0,,,,,,94523444789.0
..Phải thu khách hàng__1,,,,,,,,,92450675351.0,104342340781.0,77148317166.0,74204725052.0,57056378204.0,45524720855.0,41102838723.0,,,,,,62617522530.0
..Trả trước cho người bán__1,,,,,,,,,16942258883.0,59059283803.0,77433210269.0,3491447654.0,2193395625.0,25349357986.0,4648968472.0,,,,,,8530598121.0
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,,,,,,,,96688915353.0,9010511155.0,23924396928.0,8287944672.0,9160040017.0,593303636.0,,,,,,,26269517380.0
.. Dự phòng phải thu ngắn hạn khó đòi__1,,,,,,,,,-1075626853.0,-1131225007.0,-2894193242.0,,,,,,,,,,-2894193242.0
. Hàng tồn kho__1,,,,,,,,,476941388685.0,391877137791.0,259347350920.0,81945953683.0,106051369594.0,58372261615.0,23573029742.0,,,,,,176963493411.0
.. Hàng tồn kho__1,,,,,,,,,476941388685.0,391877137791.0,259347350920.0,82227191283.0,106051369594.0,60284610374.0,23760217169.0,,,,,,176963493411.0
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,,,,,,-281237600.0,,-1912348759.0,-187187427.0,,,,,,
. Tài sản ngắn hạn khác__1,,,,,,,,,35756696968.0,13739065203.0,13012297250.0,7484137886.0,5257760747.0,8131647680.0,7116638960.0,,,,,,7370557660.0
.. Chi phí trả trước ngắn hạn__1,,,,,,,,,9091237787.0,2926753366.0,3218433483.0,577055283.0,1550113629.0,1964017510.0,874119496.0,,,,,,2941791435.0
.. Thuế GTGT được khấu trừ__1,,,,,,,,,23596122346.0,8622121385.0,8177762339.0,5589510921.0,3075010026.0,4432672485.0,1559533427.0,,,,,,3493085639.0
.. Thuế và các khoản khác phải thu Nhà nước__1,,,,,,,,,1164976046.0,940513780.0,,,,,77788917.0,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,1904360789.0,1249676672.0,1616101428.0,1317571682.0,632637092.0,1734957685.0,4605197120.0,,,,,,935680586.0
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,,,,,,,,,670560331564.0,371517403914.0,191635111483.0,109025104013.0,102221799552.0,56975284804.0,19317688453.0,,,,,,169612958630.0
. Các khoản phải thu dài hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,,,,,,,,,573579385515.0,285354809316.0,184764454942.0,105863027526.0,99762966230.0,54981407531.0,18349707255.0,,,,,,164685340465.0
.. Tài sản cố định hữu hình__1,,,,,,,,,184525904157.0,150530247716.0,125152333585.0,92028876384.0,85444877244.0,22403668190.0,17468030462.0,,,,,,122332859744.0
- Nguyên giá__1,,,,,,,,,287073220889.0,230296748500.0,181963205140.0,117842933944.0,101592277172.0,30931030384.0,22817296493.0,,,,,,159770192906.0
- Giá trị hao mòn luỹ kế__1,,,,,,,,,-102547316732.0,-79766500784.0,-56810871555.0,-25814057560.0,-16147399928.0,-8527362194.0,-5349266031.0,,,,,,-37437333162.0
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,,,,,,,,,116353973296.0,80409059443.0,38936647918.0,8704490075.0,8591323534.0,6766819582.0,20254215.0,,,,,,37123142169.0
- Nguyên giá__3,,,,,,,,,126071056789.0,84521725789.0,41060900789.0,9333550910.0,8633550910.0,6790975391.0,24427440.0,,,,,,38284867779.0
- Giá trị hao mòn luỹ kế__3,,,,,,,,,-9717083493.0,-4112666346.0,-2124252871.0,-629060835.0,-42227376.0,-24155809.0,-4173225.0,,,,,,-1161725610.0
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,,,272699508062.0,54415502156.0,20675473439.0,5129661067.0,5726765452.0,25810919759.0,861422578.0,,,,,,5229338552.0
. Lợi thế thương mại__1,,,,,,,,,241328515.0,291328515.0,349594218.0,466125624.0,582657031.0,,,,,,,,407859921.0
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,,,70000000000.0,70000000000.0,,,,,24000000.0,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,,,,,,,,,,,,,,,,,,,,
. Đầu tư dài hạn khác__1,,,,,,,,,70000000000.0,70000000000.0,,,,,24000000.0,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,,,,,,,,,26739617534.0,15871266084.0,6521062323.0,2695950863.0,1876176291.0,1993877273.0,943981198.0,,,,,,4519758244.0
. Chi phí trả trước dài hạn__1,,,,,,,,,26739617534.0,15871266084.0,6521062323.0,2695950863.0,1876176291.0,1898426873.0,848530798.0,,,,,,4519758244.0
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,,
. Tài sản thuế thu nhập hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,,,,,,,95450400.0,95450400.0,,,,,,
Tổng cộng tài sản__1,,,,,,,,,1873518228969.0,1274051145004.0,672724734473.0,304835265156.0,287084690937.0,200374236103.0,105446860695.0,,,,,,458721744573.0
I - NỢ PHẢI TRẢ__1,,,,,,,,,1156675168530.0,538469489634.0,389528929258.0,176758825024.0,171722740482.0,91689540282.0,68742529642.0,,,,,,290291586068.0
. Nợ ngắn hạn__1,,,,,,,,,1025846176339.0,538469489634.0,389528929258.0,162599825024.0,147720447123.0,78324350702.0,67520585195.0,,,,,,281052586068.0
.. Vay và nợ ngắn hạn__1,,,,,,,,,922386835530.0,451920648662.0,332017942731.0,119519930068.0,79906678166.0,46172663345.0,30397895830.0,,,,,,224247553006.0
.. Phải trả người bán__1,,,,,,,,,81451803239.0,72739274086.0,37443769803.0,28065195044.0,58785638649.0,25790524622.0,35679011243.0,,,,,,40580665718.0
.. Người mua trả tiền trước__1,,,,,,,,,2044946600.0,603232393.0,2023536352.0,1493375489.0,395559594.0,621268700.0,436362486.0,,,,,,2610086826.0
..Thuế và các khoản phải nộp Nhà nước__1,,,,,,,,,3989177465.0,1914934692.0,2647475308.0,312326514.0,67097459.0,10613627.0,34357759.0,,,,,,465445524.0
.. Phải trả người lao động__1,,,,,,,,,9299455089.0,6517250784.0,5008720093.0,2239209233.0,3320036309.0,1727828811.0,548430823.0,,,,,,3069606425.0
.. Chi phí phải trả__1,,,,,,,,,5070133212.0,2029560794.0,2320678667.0,,1168593443.0,869796418.0,,,,,,,2442709721.0
.. Phải trả nội bộ__1,,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
".. Các khoản phải trả, phải nộp ngắn hạn khác__1",,,,,,,,,1557180979.0,1665806798.0,7893125774.0,10969788676.0,4076843503.0,3131655179.0,424527054.0,,,,,,6991820514.0
.. Dự phòng phải trả ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Quỹ khen thưởng phúc lợi__1,,,,,,,,,46644225.0,,,,,,,,,,,,644698334.0
.. Giao dịch mua bán lại trái phiếu chính phủ__2,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__1,,,,,,,,,,,,,,,,,,,,,
. Quỹ thưởng ban quản lý điều hành công ty__1,,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,,,,,,,,,130828992191.0,,,14159000000.0,24002293359.0,13365189580.0,1221944447.0,,,,,,9239000000.0
.. Phải trả dài hạn người bán__1,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,,,,,,,,,,,,,,,,,,,,,
.. Vay và nợ dài hạn__1,,,,,,,,,130828992191.0,,,14159000000.0,24002293359.0,13365189580.0,1221944447.0,,,,,,9239000000.0
.. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng trợ cấp mất việc làm__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__2,,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học công nghệ__1,,,,,,,,,,,,,,,,,,,,,
II - VỐN CHỦ SỞ HỮU__1,,,,,,,,,716843060439.0,735581655370.0,283195805215.0,128076440132.0,115361950455.0,108684695821.0,36704331053.0,,,,,,168430158505.0
. Vốn chủ sở hữu__1,,,,,,,,,716843060439.0,735581655370.0,283195805215.0,127570652497.0,115062482878.0,108684695821.0,36704331053.0,,,,,,168430158505.0
.. Vốn đầu tư của chủ sở hữu__1,,,,,,,,,180000000000.0,180000000000.0,119999300000.0,80000000000.0,80000000000.0,73340190000.0,27583226320.0,,,,,,80000000000.0
.. Thặng dư vốn cổ phần__1,,,,,,,,,316948175111.0,324998175111.0,7306910000.0,31306550000.0,31287710000.0,31277710000.0,,,,,,,31306550000.0
.. Vốn khác của chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,
.. Cổ phiếu quỹ (*)__1,,,,,,,,,,,,,-200900000.0,,,,,,,,
.. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,,
.. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,,1654633488.0
.. Quỹ đầu tư phát triển__1,,,,,,,,,13395418625.0,13395418625.0,6855356319.0,3616734255.0,2756137108.0,,,,,,,,4728367679.0
.. Quỹ dự phòng tài chính__1,,,,,,,,,,,,,,,,,,,,,
.. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,
.. Lợi nhuận sau thuế chưa phân phối__1,,,,,,,,,206499466703.0,217188061634.0,149034238896.0,12647368242.0,1219535770.0,4066795821.0,9121104733.0,,,,,,50740607338.0
.. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,,
.. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,,
.. Quỹ dự trữ vốn điều lệ__1,,,,,,,,,,,,,,,,,,,,,
. Nguồn kinh phí và các quỹ khác__1,,,,,,,,,,,,505787635.0,299467577.0,,,,,,,,
.. Quỹ khen thưởng phúc lợi__2,,,,,,,,,,,,505787635.0,299467577.0,,,,,,,,
.. Nguồn kinh phí__1,,,,,,,,,,,,,,,,,,,,,
.. Nguồn kinh phí đã hình thành TSCĐ__1,,,,,,,,,,,,,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ__1,,,,,,,,,,,,,,,,,,,,,
Tổng cộng nguồn vốn__1,,,,,,,,,1873518228969.0,1274051145004.0,672724734473.0,304835265156.0,287084690937.0,200374236103.0,105446860695.0,,,,,,458721744573.0
I. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG KINH DOANH__1,,,,,,,,,,,,,,,,,,,,,
Lợi nhuận (lỗ) trước thuế__1,,,,,,,,,-10688594931.0,,,22262958294.0,17270633966.0,12049966651.0,,,,,,,42539772792.0
Điều chỉnh cho các khoản:__1,,,,,,,,,,,,,,,,,,,,,
Khấu hao tài sản cố định__1,,,,,,,,,35294538940.0,,20336065654.0,10265633950.0,7644263968.0,3216078535.0,,,,,,,12155940377.0
Các khoản dự phòng__1,,,,,,,,,-55598154.0,,-62925308.0,281237600.0,-1912348759.0,1725161332.0,,,,,,,2675880950.0
"Lãi, lỗ từ đầu tư vào công ty liên kết__1",,,,,,,,,,,,,,,,,,,,,
(Lãi) lỗ chênh lệch tỷ giá hối đoái chưa thực hiện__1,,,,,,,,,-533032046.0,,-1743004542.0,-592954335.0,,-53350211.0,,,,,,,
(Lãi)/lỗ từ hoạt động đầu tư/thanh lý tài sản cố định__1,,,,,,,,,-43516905256.0,,-187665502.0,99388547.0,-82537208.0,-159024109.0,,,,,,,-204000000.0
Chi phí lãi vay__1,,,,,,,,,29559818458.0,,18806399683.0,7981706465.0,10929966030.0,2775128491.0,,,,,,,14540255332.0
Các khoản giảm trừ khác__1,,,,,,,,,,,,,,,,,,,,,
Thu nhập từ lãi tiền gửi__1,,,,,,,,,,,,,,,,,,,,,
Phân bổ lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,,
Lãi lỗ thanh lý tài sản cố định__1,,,,,,,,,,,,,,,,,,,,,
Lợi nhuận (lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu động__1,,,,,,,,,10060227011.0,,169629610469.0,40297970521.0,33849977997.0,19553960689.0,,,,,,,71707849451.0
(Tăng) giảm các khoản phải thu__1,,,,,,,,,-43814410555.0,,-86365012820.0,-20244857941.0,6679219837.0,-2871961531.0,,,,,,,-10984573147.0
"Tăng, giảm chứng khoán tự doanh__1",,,,,,,,,,,,,,,,,,,,,
(Tăng) giảm hàng tồn kho__1,,,,,,,,,-80176949722.0,,-82383857509.0,23824178311.0,-45122431849.0,-36524393205.0,,,,,,,-94736302128.0
"Tăng/(giảm) các khoản phải trả (không bao gồm lãi vay, thuế thu nhập doanh nghiệp phải trả)__1",,,,,,,,,-9924783461.0,,448893564.0,-24764163817.0,34017714370.0,-8436947921.0,,,,,,,9884450198.0
(Tăng) giảm chi phí trả trước__1,,,,,,,,,-10190235082.0,,-2277946127.0,153283776.0,436154463.0,-2056629907.0,,,,,,,-4188543534.0
Tiền lãi vay đã trả__1,,,,,,,,,-28226539184.0,,-19723077621.0,-7981706465.0,-11215918938.0,-3715014737.0,,,,,,,-14540255332.0
Thuế thu nhập doanh nghiệp đã nộp__1,,,,,,,,,-4560074378.0,,-34738724.0,,-59550122.0,-392425159.0,,,,,,,
Tiền thu khác từ hoạt động kinh doanh__1,,,,,,,,,,,97565000.0,,,-223121000.0,,,,,,,
Tiền chi khác cho hoạt động kinh doanh__1,,,,,,,,,-1686821317.0,,-6949548723.0,-137918800.0,-168061700.0,,,,,,,,
Tăng tài sản ngắn hạn khác__1,,,,,,,,,,,,,,,,,,,,,
Chênh lệch tỷ giá trong giai đoạn đầu tư__1,,,,,,,,,,,,,,,,,,,,,
Lưu chuyển tiền thuần từ hoạt động kinh doanh__1,,,,,,,,,-168519586688.0,,-27558112491.0,11146785585.0,18417104058.0,-34666532771.0,,,,,,,-42857374492.0
II. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ__1,,,,,,,,,,,,-16348552387.0,-50725352448.0,-57558020752.0,,,,,,,-71242412921.0
