field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,236187784517.0,151837049976.0,122028259580.0,102639246546.0,123731767481.0,138615501110.0,114671957410.0,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,236187784517.0,151837049976.0,122028259580.0,102639246546.0,123731767481.0,138615501110.0,114671957410.0,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,214157508742.0,130497756244.0,103512185260.0,86730001872.0,115063364029.0,131057280575.0,107277867851.0,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,22030275775.0,21339293732.0,18516074320.0,15909244674.0,8668403452.0,7558220535.0,7394089559.0,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,79833635.0,139630965.0,151317909.0,35705035.0,33264871.0,17457200.0,47415148.0,,,,,,,,,,,,,,
. Chi phí tài chính__1,802984323.0,168788000.0,513850651.0,417563765.0,545427636.0,755885866.0,885326396.0,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,802984323.0,168788000.0,513850651.0,417563765.0,545427636.0,755885866.0,885326396.0,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,16247350677.0,17819897119.0,15712990737.0,10912096244.0,5497188859.0,5010662172.0,4553060149.0,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,5059774410.0,3490239578.0,2440550841.0,4615289700.0,2659051828.0,1809129697.0,2003118162.0,,,,,,,,,,,,,,
. Thu nhập khác__1,103693739.0,9458203.0,450995521.0,1191217234.0,50266090.0,48220066.0,6095359415.0,,,,,,,,,,,,,,
. Chi phí khác__1,157131620.0,55612648.0,154513777.0,3224607767.0,804051528.0,44102143.0,6298219577.0,,,,,,,,,,,,,,
. Lợi nhuận khác__1,-53437881.0,-46154445.0,296481744.0,-2033390533.0,-753785438.0,4117923.0,-202860162.0,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,5006336529.0,3444085133.0,2737032585.0,2581899167.0,1905266390.0,1813247620.0,1800258000.0,,,,,,,,,,,,,,
