field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1053877462725.0,1237137844802.0,1777654681402.0,1690230629104.0,1535503048755.0,1241198369212.0,1772446264865.0,928585857576.0,,,1378849784059.0,778862304918.0,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,360064000.0,,,26590909.0,,,,,712480000.0,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1053877462725.0,1237137844802.0,1777654681402.0,1689870565104.0,1535503048755.0,1241198369212.0,1772419673956.0,928585857576.0,,,1378849784059.0,778149824918.0,,,,,,,,
. Giá vốn hàng bán__1,902041898697.0,1090896412791.0,1562552781374.0,1481457132700.0,1311027142189.0,1044693914017.0,1609816325069.0,800719976130.0,,,1101556869992.0,554443477931.0,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,151835564028.0,146241432011.0,215101900028.0,208413432404.0,224475906566.0,196504455195.0,162603348887.0,127865881446.0,,,277292914067.0,223706346987.0,,,,,,,,
. Doanh thu hoạt động tài chính__1,2621604568.0,1376992863.0,2645805615.0,2681794298.0,3261686430.0,1887193729.0,5741620309.0,2061802373.0,,,10211238512.0,1290184107.0,,,,,,,,
. Chi phí tài chính__1,5965252264.0,11477326810.0,12088104665.0,23411078085.0,19298857615.0,17597284900.0,19352114647.0,10012961568.0,,,14692652072.0,18759332407.0,,,,,,,,
- Trong đó: Chi phí lãi vay__1,5925626924.0,10921199883.0,11233014713.0,16115175506.0,,16194703376.0,11473950112.0,6903724873.0,,,5930421783.0,4491832400.0,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,110313017688.0,102001277232.0,153617273760.0,138354822748.0,159940065826.0,130499175210.0,106390544783.0,102703892311.0,,,226872700174.0,173041213608.0,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,30068543386.0,26562857887.0,41308043170.0,37652817936.0,36455451231.0,40917839566.0,31853593962.0,26760231603.0,,,33779911848.0,24196621819.0,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,8110355258.0,7576962945.0,10734284048.0,11676507933.0,12043218324.0,9377349248.0,10748715804.0,-9549401663.0,,,12158888485.0,8999363260.0,,,,,,,,
. Thu nhập khác__1,167640823.0,542041666.0,3069951576.0,1534855969.0,1478482678.0,3419559018.0,3954029779.0,20157744781.0,,,2132975166.0,3870622984.0,,,,,,,,
. Chi phí khác__1,139135798.0,150336917.0,191148980.0,288720618.0,692036185.0,271441494.0,3175956289.0,502645631.0,,,1653311191.0,2677402818.0,,,,,,,,
. Lợi nhuận khác__1,28505025.0,391704749.0,2878802596.0,1246135351.0,786446493.0,3148117524.0,778073490.0,19655099150.0,,,479663975.0,1193220166.0,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,8138860283.0,7968667694.0,13613086644.0,12922643284.0,12829664817.0,12525466772.0,11526789294.0,10105697487.0,,,12638552460.0,10192583426.0,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,1637903948.0,1593733539.0,2782026005.0,2641738426.0,2704340199.0,2558659801.0,2566079085.0,2248037106.0,,,3159638115.0,2571146551.0,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,6500956335.0,6374934155.0,10831060639.0,10280904858.0,10125324618.0,9966806971.0,8960710209.0,7857660381.0,,,9478914345.0,7621436875.0,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,6500956335.0,6374934155.0,10831060639.0,10280904858.0,10125324618.0,9966806971.0,8960710209.0,7857660381.0,,,9478914345.0,7621436875.0,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,2600.0,2550.0,4332.0,4112.0,4050.0,3987.0,3584.0,,,,4861.0,3909.0,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,2600.0,2550.0,4332.0,4112.0,4050.0,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,538419574335.0,449309733994.0,567487429152.0,559968540253.0,826962914721.0,605118873104.0,649715166879.0,347418689195.0,,,123882847188.0,93580975208.0,,,,,,,,
. Tiền và các khoản tương đương tiền__1,141654541392.0,19859004671.0,72206621004.0,100534881922.0,125179964345.0,38112147478.0,20550023780.0,58090937735.0,,,30869304891.0,6223500839.0,,,,,,,,
..Tiền__1,15854541392.0,19859004671.0,42206621004.0,64170000243.0,55679964345.0,38112147478.0,15550023780.0,47936554089.0,,,10639819007.0,6223500839.0,,,,,,,,
..Các khoản tương đương tiền__1,125800000000.0,,30000000000.0,36364881679.0,69500000000.0,,5000000000.0,10154383646.0,,,20229485884.0,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,192705955681.0,241243664835.0,269082953235.0,327948493330.0,431986943670.0,303332678467.0,448443638392.0,171461465095.0,,,54589034099.0,40739588136.0,,,,,,,,
..Phải thu khách hàng__1,202598652801.0,251574069889.0,281709378401.0,339719124168.0,437868582018.0,309247639767.0,442040075673.0,131378927345.0,,,41894122458.0,38849524944.0,,,,,,,,
..Trả trước cho người bán__1,3361821096.0,2999778914.0,1903409796.0,1252517334.0,3817521327.0,572822291.0,1095209021.0,38278653631.0,,,12126850154.0,1236807188.0,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,1144527318.0,1120298828.0,1392611472.0,2590588634.0,1661505859.0,1006148793.0,5737399232.0,2232929653.0,,,790907761.0,1084243671.0,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-14399045534.0,-14450482796.0,-15922446434.0,-15613736806.0,-11360665534.0,-7493932384.0,-429045534.0,-429045534.0,,,-222846274.0,-430987667.0,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,197373784092.0,185720690667.0,224943996296.0,129563878297.0,259867382352.0,258081956912.0,175752486597.0,113725691754.0,,,34247729618.0,36363446850.0,,,,,,,,
.. Hàng tồn kho__1,197373784092.0,185720690667.0,224943996296.0,129563878297.0,259867382352.0,258081956912.0,175752486597.0,113725691754.0,,,34247729618.0,36706677021.0,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,,,,,,-343230171.0,,,,,,,,
. Tài sản ngắn hạn khác__1,6685293170.0,2486373821.0,1253858617.0,1921286704.0,9928624354.0,5592090247.0,4969018110.0,4140594611.0,,,4176778580.0,10254439383.0,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,2876663050.0,2486373821.0,873601443.0,786908701.0,600453838.0,391602370.0,1237134524.0,266672464.0,,,360936828.0,7309442637.0,,,,,,,,
.. Thuế GTGT được khấu trừ__1,3788420549.0,,351239344.0,,9323012004.0,5188296724.0,3723650800.0,3682543607.0,,,3541317438.0,1166931724.0,,,,,,,,
