field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,29881583484.0,28655822080.0,54197692676.0,90855605313.0,54780147218.0,48907939021.0,52316898325.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,1012513632.0,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,29881583484.0,28655822080.0,53185179044.0,90855605313.0,54780147218.0,48907939021.0,52316898325.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,29150619203.0,22865569204.0,46883756703.0,83831292321.0,48743955831.0,39792694485.0,47032590987.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,730964281.0,5790252876.0,6301422341.0,7024312992.0,6036191387.0,9115244536.0,5284307338.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,76959462.0,106162369.0,71797180.0,120891278.0,16550947.0,101833648.0,20904555.0,,,,,,,,,,,,,
. Chi phí tài chính__1,148255576.0,837056917.0,1261729228.0,1607146106.0,1043689303.0,910137744.0,616006691.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,136406724.0,740347284.0,1112954903.0,1234771615.0,986314919.0,843732421.0,600773447.0,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,578282969.0,1446423566.0,2583852053.0,1953452284.0,599933260.0,12147737.0,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,838381101.0,2945324532.0,3652730094.0,2666701258.0,2035631691.0,1671704495.0,1548140029.0,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-756995903.0,667610230.0,-1125091854.0,917904622.0,2373488080.0,6623088208.0,3141065173.0,,,,,,,,,,,,,
. Thu nhập khác__1,1025707926.0,309602705.0,196498281.0,,90525421.0,5395672.0,,,,,,,,,,,,,,
. Chi phí khác__1,105037059.0,332037478.0,201700532.0,59319386.0,18934057.0,134348434.0,5994510.0,,,,,,,,,,,,,
