field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,103253019965.0,167191281546.0,318919863802.0,353861505091.0,357383556597.0,365708411540.0,333861547823.0,329240772567.0,338366050109.0,325244439784.0,311134505670.0,272301426601.0,208304949563.0,310974377077.0,325995535839.0,304960320297.0,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,659520.0,66910399.0,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,103253019965.0,167191281546.0,318919863802.0,353861505091.0,357383556597.0,365708411540.0,333861547823.0,329240772567.0,338365390589.0,325177529385.0,311134505670.0,272301426601.0,208304949563.0,310974377077.0,325995535839.0,304960320297.0,,,,,
. Giá vốn hàng bán__1,61384364891.0,101352185246.0,186630853951.0,226356488523.0,240384894212.0,271535447313.0,245121183984.0,234426786149.0,241765626194.0,230004516866.0,210737531963.0,190257105744.0,143224159590.0,255680053095.0,279370512974.0,262468042587.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,41868655074.0,65839096300.0,132289009851.0,127505016568.0,116998662385.0,94172964227.0,88740363839.0,94813986418.0,96599764395.0,95173012519.0,100396973707.0,82044320857.0,65080789973.0,55294323982.0,46625022865.0,42492277710.0,,,,,
. Doanh thu hoạt động tài chính__1,4978579312.0,7023131991.0,9316487530.0,6221102643.0,5734371479.0,4476335395.0,7512566214.0,5986035531.0,10929822062.0,14346208558.0,13659270521.0,12053897720.0,18209059981.0,17024197150.0,12325410751.0,19228261021.0,,,,,
. Chi phí tài chính__1,11125974395.0,8675873317.0,288501286.0,64965857.0,832976601.0,779072868.0,-880247606.0,346168132.0,-12839283342.0,1527716607.0,14153570592.0,4089455197.0,7604578278.0,20212463461.0,2301594161.0,2008640100.0,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,819961914.0,616850792.0,,,,230054691.0,785282802.0,2480746156.0,2490203896.0,2931906937.0,793256595.0,1272927700.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",-4168811139.0,-8674485619.0,-4971090865.0,-4994276330.0,-5358760167.0,-5082378365.0,91504655.0,,,,,,,,,,,,,,
. Chi phí bán hàng__1,12278636445.0,19208115671.0,37680631190.0,41296762348.0,41198674726.0,32393512105.0,36719519273.0,33962409659.0,39601859381.0,39542781918.0,35198053562.0,29244888624.0,26056723783.0,23872967978.0,25190034042.0,25865422513.0,,,,,
. Chi phí quản lý doanh nghiệp__1,14322438845.0,21577489799.0,33255659743.0,25513467674.0,27023079016.0,22460185175.0,23148032825.0,18616173098.0,20526538612.0,21512253628.0,19809865907.0,17696880360.0,13941353247.0,13037935000.0,10503548193.0,9651160303.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,4951373562.0,14726263885.0,65409614297.0,61856647002.0,48319543354.0,37934151109.0,37357130216.0,47875271060.0,60240471806.0,46936468924.0,44894754167.0,43066994396.0,35687194646.0,15195154693.0,20955257220.0,24195315815.0,,,,,
. Thu nhập khác__1,988178265.0,6086995458.0,2200539537.0,4641838130.0,667825423.0,1237618359.0,14098588181.0,1894451753.0,1904077304.0,1260221344.0,337063964.0,1917487318.0,135571153.0,6360650984.0,501817738.0,378885510.0,,,,,
. Chi phí khác__1,27376707.0,1180774294.0,405941961.0,392976638.0,364765691.0,162898579.0,2317132453.0,434846341.0,27327667.0,487451064.0,29275849.0,1894352640.0,131688437.0,241739685.0,,,,,,,
. Lợi nhuận khác__1,960801558.0,4906221164.0,1794597576.0,4248861492.0,303059732.0,1074719780.0,11781455728.0,1459605412.0,1876749637.0,772770280.0,307788115.0,23134678.0,3882716.0,6118911299.0,501817735.0,378885510.0,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,5912175120.0,19632485049.0,67204211873.0,66105508494.0,48622603086.0,39008870889.0,49138585944.0,49483871994.0,62867419467.0,47620419751.0,45668142293.0,43493885947.0,36153237444.0,21314065992.0,21457074955.0,24574201325.0,,,,,
. Chi phí thuế TNDN hiện hành__1,1032081140.0,1652024622.0,14758083232.0,12659220380.0,10140054249.0,8620041244.0,10860072983.0,10786660971.0,15400848954.0,11697663674.0,11285634676.0,10280752823.0,7889479585.0,2782315562.0,2507602199.0,3156354758.0,,,,,
. Chi phí thuế TNDN hoãn lại__1,,1150167425.0,-1150167425.0,790024802.0,-41048107.0,-748976695.0,,,,,,,,,18949472756.0,18949472756.0,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,4880093980.0,16830293002.0,53596296066.0,52656263312.0,38523596944.0,31137806340.0,38278512961.0,38697211023.0,47466570513.0,35922756077.0,34382507617.0,33213133124.0,28263757859.0,18531750430.0,,2468373811.0,,,,,
. Lợi ích của cổ đông thiểu số__1,219523316.0,221392098.0,-81512361.0,,,358251107.0,412906607.0,384850734.0,474168896.0,484667929.0,650849850.0,499150317.0,443173302.0,319991024.0,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,4660570664.0,16608900904.0,53677808427.0,52656263312.0,38523596944.0,30779555233.0,37865606354.0,38312360289.0,46992401617.0,35438088148.0,33731657767.0,32713982807.0,27820584557.0,18211759406.0,,2468373811.0,,,,,
. Lãi cơ bản trên cổ phiếu__1,324.0,1105.0,3555.0,3256.0,2536.0,2532.0,2914.0,3614.0,4433.0,4027.0,3833.0,3717.0,3161.0,2029.0,3016.0,7139.0,,,,,
. Lãi suy giảm trên cổ phiếu__1,324.0,1105.0,3555.0,3256.0,2536.0,2532.0,2914.0,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,148995522.0,750198024.0,-88819453.0,465600011.0,403756873.0,462160082.0,,,,,,,,
