field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2003],[2002],[2001],[2004]
. Doanh thu bán hàng và cung cấp dịch vụ__1,33534151586.0,80914492721.0,184691706536.0,358701161190.0,433533082110.0,147591054378.0,240012198236.0,209103187294.0,107930554380.0,115377359829.0,145300225075.0,122545071946.0,80909229126.0,114122437357.0,166856561947.0,224066095587.0,38369932781.0,,,,
. Các khoản giảm trừ doanh thu__1,,54909091.0,7272727.0,6299935.0,,,,1149623232.0,1105329107.0,1029415391.0,903147709.0,2966045951.0,1006671413.0,533074616.0,20740099094.0,673072108.0,242863707.0,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,33534151586.0,80859583630.0,184684433809.0,358694861255.0,433533082110.0,147591054378.0,240012198236.0,207953564062.0,106825225273.0,114347944438.0,144397077366.0,119579025995.0,79902557713.0,113589362741.0,146116462853.0,223393023479.0,38127069074.0,,,,
. Giá vốn hàng bán__1,27151609899.0,59086426007.0,49644523600.0,205034612118.0,253848567957.0,77511787819.0,128182134870.0,106981901118.0,46829795190.0,41198819102.0,50623565505.0,37991660790.0,22826228787.0,26963375096.0,47099782924.0,128947404137.0,2974683462.0,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,6382541687.0,21773157623.0,135039910209.0,153660249137.0,179684514153.0,70079266559.0,111830063366.0,100971662944.0,59995430083.0,73149125336.0,93773511861.0,81587365205.0,57076328926.0,86625987645.0,99016679929.0,94445619342.0,35152385612.0,,,,
. Doanh thu hoạt động tài chính__1,22277615992.0,87501202135.0,21606381286.0,55290186291.0,38995626009.0,9804814729.0,10321279689.0,9595238135.0,9035364074.0,14139713713.0,21467721876.0,2970007426.0,3303606273.0,5192163261.0,2072100480.0,904451680.0,359378435.0,,,,
. Chi phí tài chính__1,6103872096.0,71497356565.0,36962032202.0,46125641982.0,1361001859.0,,1476361929.0,16941289397.0,397461333.0,2116860743.0,109924510.0,26428548.0,,299573705.0,1102972009.0,18430547673.0,115261698.0,,,,
- Trong đó: Chi phí lãi vay__1,,50475552.0,48527533.0,1405094221.0,1041243136.0,,,,,,,12500000.0,,12504000.0,1078155650.0,3781190016.0,105275716.0,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",-1029805319.0,-237098500.0,3407068098.0,108989486.0,148503884.0,-969300583.0,-522614325.0,,,,,,,,,,,,,,
. Chi phí bán hàng__1,3755096237.0,5534306154.0,11370108524.0,21879174508.0,21214627660.0,10773379338.0,13917249023.0,9047735423.0,11700990109.0,11803678883.0,11018992729.0,9532467201.0,14009818468.0,11052294402.0,9782977092.0,6452416722.0,6819931632.0,,,,
. Chi phí quản lý doanh nghiệp__1,15488703784.0,22531145356.0,35876742866.0,30402390903.0,25837598506.0,19262523437.0,17345663583.0,18594297792.0,19125541286.0,21577486852.0,17853103592.0,17332745644.0,13017154964.0,13248785911.0,14903718511.0,9229126489.0,10065586844.0,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,2282680243.0,9474453183.0,75844476001.0,110652217521.0,170415416021.0,48878877930.0,88889454195.0,65983578467.0,37806801429.0,51790812571.0,86259212906.0,57665731238.0,33352961767.0,67217496888.0,75299112797.0,61237980138.0,18510983873.0,,,,
. Thu nhập khác__1,884241562.0,762239442.0,899825857.0,6747712345.0,2165989065.0,2407414549.0,267015087.0,505577589.0,11974703980.0,38185628555.0,2596887737.0,37688586295.0,33013788337.0,398711778.0,675637113.0,559178280.0,69661881.0,,,,
. Chi phí khác__1,254260495.0,1707572598.0,9263119749.0,5805128473.0,767683007.0,1842292003.0,445224016.0,327330112.0,520126766.0,63169031.0,555489752.0,232312262.0,2832584508.0,716557662.0,107580000.0,,,,,,
. Lợi nhuận khác__1,629981067.0,-945333156.0,-8363293892.0,942583872.0,1398306058.0,565122546.0,-178208929.0,178247477.0,11454577214.0,38122459524.0,2041397985.0,37456274033.0,30181203829.0,-317845884.0,568057113.0,559178280.0,69661881.0,,,,
. Tổng lợi nhuận kế toán trước thuế__1,2912661310.0,8529120027.0,67481182109.0,111594801393.0,171813722079.0,49444000476.0,88711245266.0,60408517680.0,49261378643.0,89913272095.0,88300610891.0,95122005271.0,63534165596.0,66899651004.0,75867169910.0,61797158418.0,18580645754.0,,,,
. Chi phí thuế TNDN hiện hành__1,1866671786.0,2673325435.0,12560605846.0,45007134274.0,35440373834.0,10277496803.0,18662327395.0,14618374302.0,17200505093.0,13620283408.0,17291718637.0,25232395785.0,12787810482.0,24725341367.0,29707936190.0,19930387429.0,5624901477.0,,,,
