field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,2660299645974.0,2900020881710.0,4207042555977.0,4242284847644.0,3837816017122.0,3471396919264.0,4208484685099.0,5457433337337.0,5230732237405.0,4956450637718.0,4732648392681.0,3616801420380.0,2821219829270.0,3071594898848.0,2087941306742.0,1705306824834.0,1283034604171.0,,,,
. Các khoản giảm trừ doanh thu__1,617540956.0,728789697.0,3432006018.0,266204395.0,519818180.0,,,2255499997.0,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,2659682105018.0,2899292092013.0,4203610549959.0,4242018643249.0,3837296198942.0,3471396919264.0,4208484685099.0,5455177837340.0,5230732237405.0,4956450637718.0,4732648392681.0,3616801420380.0,2821219829270.0,3071594898848.0,2087941306742.0,1705306824834.0,1283034604171.0,,,,
. Giá vốn hàng bán__1,2482573180287.0,2721440191223.0,3997204869191.0,3976743272004.0,3560177504696.0,3186512660834.0,3913345850583.0,5272379325892.0,5077814599137.0,4808992378647.0,4600725559266.0,3469540156193.0,2658098188270.0,2958247829488.0,2015793743705.0,1650808479991.0,1233531396473.0,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,177108924731.0,177851900790.0,206405680768.0,265275371245.0,277118694246.0,284884258430.0,295138834516.0,182798511448.0,152917638268.0,147458259071.0,131922833415.0,147261264187.0,163121641000.0,113347069360.0,72147563037.0,54498344843.0,49503207698.0,,,,
. Doanh thu hoạt động tài chính__1,1511350808.0,1070931480.0,1670573029.0,2016417710.0,2213171026.0,2196280116.0,7038058162.0,10196206817.0,6744953720.0,3197134698.0,4887779752.0,7570787859.0,9979055025.0,10976864688.0,649444192.0,200901794.0,158600688.0,,,,
. Chi phí tài chính__1,-1277061428.0,-681279966.0,104197888.0,1259429645.0,2668563726.0,-1607334459.0,446347626.0,5262992842.0,15379719283.0,9874625973.0,13328637724.0,3212424030.0,-9658757378.0,18178361822.0,3658512118.0,2074963260.0,2722464916.0,,,,
- Trong đó: Chi phí lãi vay__1,,53756164.0,18739726.0,13356164.0,34906667.0,,573477778.0,,5560773091.0,6904352732.0,6658946569.0,1456802537.0,1473635622.0,6257222.0,3658512118.0,2074963260.0,2722464916.0,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,119485431602.0,126357433885.0,130462813766.0,137670881156.0,141718706407.0,135617510863.0,147908844336.0,113606222865.0,93149038833.0,85052637570.0,73229151815.0,90682717327.0,101269566858.0,73628942534.0,43992577974.0,31702715235.0,29017367642.0,,,,
. Chi phí quản lý doanh nghiệp__1,13770672295.0,14667615683.0,13956737842.0,16771010918.0,16793949747.0,16441200846.0,26448135714.0,22885122006.0,20318882275.0,23893985427.0,9136319650.0,12316929991.0,12377906957.0,6439161891.0,8039818445.0,6824683176.0,6255074401.0,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,46641233070.0,38579062668.0,63552504301.0,111590467236.0,118150645392.0,136629161296.0,127373565002.0,51240380552.0,30814951597.0,31834144799.0,41116503978.0,48619980698.0,69111979588.0,26077467801.0,17106098692.0,14096884966.0,11666901427.0,,,,
. Thu nhập khác__1,3283125478.0,7779678001.0,105907148.0,940264615.0,571492142.0,205666068.0,465443254.0,15547089.0,2393002457.0,397800000.0,2278989720.0,,18039999800.0,59423636.0,545492929.0,215922004.0,152371919.0,,,,
. Chi phí khác__1,835480.0,152487635.0,54757287.0,5238019.0,131017155.0,16289321.0,24262606.0,38301652.0,508317834.0,286409514.0,521835974.0,,2853791747.0,,,4134009.0,15546533.0,,,,
. Lợi nhuận khác__1,3282289998.0,7627190366.0,51149861.0,935026596.0,440474987.0,189376747.0,441180648.0,-22754563.0,1884684623.0,111390486.0,1757153746.0,,15186208053.0,59423636.0,545492929.0,211787995.0,136825386.0,,,,
. Tổng lợi nhuận kế toán trước thuế__1,49923523068.0,46206253034.0,63603654162.0,112525493832.0,118591120379.0,136818538043.0,127814745650.0,51217625989.0,32699636220.0,31945535285.0,42873657724.0,48619980698.0,84298187641.0,26136891437.0,17651591621.0,14308672961.0,11803726813.0,,,,
. Chi phí thuế TNDN hiện hành__1,10102987222.0,9544685943.0,13167944437.0,22255386787.0,23493016316.0,27092327573.0,,9199619173.0,7168902205.0,7420549247.0,9602035471.0,11701305425.0,21074350749.0,6683495499.0,2461680426.0,2015256546.0,1652521756.0,,,,
. Chi phí thuế TNDN hoãn lại__1,-373965924.0,-373965924.0,-594169685.0,,,,27813551403.0,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,40194501770.0,37035533015.0,51029879410.0,90270107045.0,95098104063.0,109726210470.0,100001194247.0,42018006816.0,25530734015.0,24524986038.0,33271622253.0,36918675273.0,63223836892.0,19453395938.0,15189911195.0,12293416415.0,10151205057.0,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,40194501770.0,37035533015.0,51029879410.0,90270107045.0,95098104063.0,109726210470.0,100001194247.0,42018006816.0,25530734015.0,24524986038.0,33271622253.0,36918675273.0,63223836892.0,19453395938.0,15189911195.0,12293416415.0,10151205057.0,,,,
. Lãi cơ bản trên cổ phiếu__1,2810.0,2587.0,3614.0,6393.0,6735.0,7119.0,6374.0,3009.0,1857.0,1784.0,2420.0,2697.0,7495.0,2343.0,3640.0,3634.0,3608.0,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,228016833488.0,,206076818495.0,275771476136.0,237179536877.0,256165799112.0,176999543157.0,157736799500.0,324078103587.0,372201931013.0,230217066677.0,265481180791.0,347877887567.0,231462394286.0,239145078488.0,94701057566.0,74112637746.0,,,,
. Tiền và các khoản tương đương tiền__1,85187977498.0,,10587675356.0,169442563956.0,51271265793.0,26488726624.0,77339052158.0,37888304568.0,28375750597.0,56543233267.0,38142270504.0,22936221124.0,19610913495.0,97497314671.0,116790450940.0,18596818569.0,8302050478.0,,,,
..Tiền__1,23187977498.0,,10587675356.0,79442563956.0,51271265793.0,26488726624.0,77339052158.0,,28375750597.0,56543233267.0,38142270504.0,12844554457.0,19610913495.0,97497314671.0,116790450940.0,18596818569.0,8302050478.0,,,,
..Các khoản tương đương tiền__1,62000000000.0,,,90000000000.0,,,,,,,,10091666667.0,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,15647939770.0,,12877379600.0,12771797400.0,12153394400.0,14827071091.0,11637349600.0,14052996901.0,15058649800.0,53987552400.0,46863202000.0,48579707000.0,67442104400.0,27973911400.0,32477831560.0,1353849000.0,,,,,
.. Chứng khoán kinh doanh__1,19346704000.0,,18159184000.0,18159184000.0,15793410000.0,15793410000.0,15793410000.0,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,-3698764230.0,,-5281804400.0,-5387386600.0,-3640015600.0,-966338909.0,-4156060400.0,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,19338939622.0,,47854122655.0,44507586972.0,14099475093.0,32667887873.0,12309661478.0,28311189247.0,50252600388.0,52297810977.0,95207785259.0,101900717421.0,80264567206.0,44258007179.0,59440557290.0,37046683872.0,30927879323.0,,,,
..Phải thu khách hàng__1,53484977669.0,,55719507485.0,54095502159.0,51029869889.0,52123635503.0,50583115378.0,56950770632.0,63867296388.0,65316092558.0,44232408071.0,50248810615.0,41763462150.0,21207927650.0,34024040500.0,31025031073.0,26043154372.0,,,,
..Trả trước cho người bán__1,,,12461290000.0,12320000000.0,,17885100000.0,3300000.0,1549387000.0,6784082000.0,1996819.0,48675606070.0,49268145138.0,36946097852.0,22766808748.0,25195610009.0,2091380231.0,3232353135.0,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,1405437953.0,,16524801170.0,16841060813.0,1898551204.0,1538098370.0,602192100.0,93681215.0,1256686000.0,,2299771118.0,2383761668.0,1555007204.0,283270781.0,220906781.0,3930272568.0,1652371816.0,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-35551476000.0,,-36851476000.0,-38748976000.0,-38828946000.0,-38878946000.0,-38878946000.0,-30282649600.0,-21655464000.0,-13020278400.0,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,101014148812.0,,125054232145.0,47491571256.0,147630006425.0,168098734381.0,70885725114.0,70252490410.0,208497766903.0,191984540779.0,42122346995.0,83324158476.0,174856909492.0,51726474594.0,22724259725.0,34483142115.0,32742969675.0,,,,
.. Hàng tồn kho__1,101014148812.0,,125054232145.0,47491571256.0,147630006425.0,168098734381.0,70885725114.0,70252490415.0,208497766903.0,191984540779.0,42535326869.0,84017990010.0,175561970100.0,53086718085.0,23879004459.0,36238256289.0,34618511635.0,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,,,,,-412979874.0,-693831534.0,-705060608.0,-1360243491.0,-1154744734.0,-1755114174.0,-1875541960.0,,,,
. Tài sản ngắn hạn khác__1,6827827786.0,,9703408739.0,1557956552.0,12025395166.0,14083379143.0,4827754807.0,7231818372.0,21893335899.0,17388793590.0,7881461919.0,8740376770.0,5703392974.0,10006686442.0,7711978973.0,3220564010.0,2139738270.0,,,,
.. Chi phí trả trước ngắn hạn__1,,,,,,55677794.0,651116152.0,992898876.0,1131218898.0,391717540.0,1082443430.0,402553894.0,690554468.0,702172414.0,512281265.0,630663725.0,900842052.0,,,,
.. Thuế GTGT được khấu trừ__1,6827827786.0,,9703408739.0,1557956552.0,11522574404.0,13655489938.0,4176638655.0,4029640347.0,18218734907.0,15134314482.0,1132340719.0,1620345356.0,,2840910070.0,,32693397.0,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,,,,502820762.0,372211411.0,,,,,,,,,,553432921.0,688696635.0,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,2209279149.0,2543382094.0,1862761568.0,5666677770.0,6717477520.0,5012838506.0,6463603958.0,7199697708.0,2003773967.0,550199583.0,,,,
II - TÀI SẢN DÀI HẠN__1,307081986487.0,,309235269354.0,293325051671.0,292209709759.0,273417609963.0,272381294138.0,270673276559.0,273713170949.0,234409397990.0,218338162087.0,198845719870.0,122704224197.0,98553003083.0,93235305092.0,51831279022.0,50819695626.0,,,,
. Các khoản phải thu dài hạn__1,1500000000.0,,1590000000.0,1770000000.0,1590000000.0,590000000.0,590000000.0,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,1500000000.0,,1590000000.0,1770000000.0,1590000000.0,590000000.0,590000000.0,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,241226847971.0,,262365481372.0,272513941706.0,203989833915.0,196167070741.0,194888242386.0,257057100166.0,258575430541.0,231263397990.0,214936162087.0,194687719870.0,122704224197.0,98553003083.0,93235305092.0,51831279022.0,50819695626.0,,,,
.. Tài sản cố định hữu hình__1,122080329549.0,,136744478820.0,134747961195.0,126439617406.0,116913882316.0,113932082045.0,113107524995.0,111942614638.0,117805727006.0,110869827088.0,109143006987.0,20739273445.0,18015301438.0,20614407076.0,22973986721.0,31287122695.0,,,,
- Nguyên giá__1,217448258000.0,,216964828326.0,207199393370.0,192317844134.0,178525797642.0,171181175783.0,166011634800.0,159783181241.0,163494094647.0,151826178542.0,145615592349.0,53092776438.0,46305492002.0,45499794321.0,45127626866.0,51065312180.0,,,,
- Giá trị hao mòn luỹ kế__1,-95367928451.0,,-80220349506.0,-72451432175.0,-65878226728.0,-61611915326.0,-57249093738.0,-52904109805.0,-47840566603.0,-45688367641.0,-40956351454.0,-36472585362.0,-32353502993.0,-28290190564.0,-24885387245.0,-22153640145.0,-19778189485.0,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,119146518422.0,,125621002552.0,137765980511.0,77550216509.0,79253188425.0,80956160341.0,81982669139.0,40977042293.0,33130312181.0,19834700541.0,20367220797.0,11182064862.0,11439556542.0,11697048222.0,11954539902.0,,,,,
- Nguyên giá__3,139291025363.0,,139291025363.0,151218104363.0,88204845334.0,88204845334.0,88204845334.0,87533735334.0,45228002843.0,36531617280.0,22500584020.0,22500584020.0,12874584020.0,12874584020.0,12874584020.0,12874584020.0,,,,,
- Giá trị hao mòn luỹ kế__3,-20144506941.0,,-13670022811.0,-13452123852.0,-10654628825.0,-8951656909.0,-7248684993.0,-5551066195.0,-4250960550.0,-3401305099.0,-2665883479.0,-2133363223.0,-1692519158.0,-1435027478.0,-1177535798.0,-920044118.0,,,,,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,13394513539.0,,10516030875.0,8097565746.0,73564939142.0,63624634190.0,62182835734.0,,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,13394513539.0,,10516030875.0,8097565746.0,73564939142.0,63624634190.0,62182835734.0,,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,10713918317.0,,10241014572.0,10429408172.0,12210531952.0,12167435358.0,13747203845.0,,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",10000000000.0,,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,,,,,,,,,,,,
