field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1953961275156.0,1756945906226.0,,1555337160614.0,1645576445762.0,1393256394889.0,1254000821029.0,1109442098378.0,1003464621444.0,895257546016.0,603579671602.0,331059519617.0,219854853723.0,161983975755.0,141300992946.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,113717719.0,,1477092891.0,2488197246.0,1802952977.0,3717117066.0,2712787667.0,3305760584.0,1825251155.0,221165957.0,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1953961275156.0,1756945906226.0,,1555337160614.0,1645576445762.0,1393142677170.0,1254000821029.0,1107965005487.0,1000976424198.0,893454593039.0,599862554536.0,328346731950.0,216549093139.0,160158724600.0,141079826989.0,,,,,,
. Giá vốn hàng bán__1,1847973443425.0,1643116749024.0,,1412087296030.0,1505773676052.0,1271466893151.0,1149892564965.0,1015993691487.0,905804958543.0,791533978578.0,510102084492.0,260291632042.0,160879177026.0,122369913187.0,114462856501.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,105987831731.0,113829157202.0,,143249864584.0,139802769710.0,121675784019.0,104108256064.0,91971314000.0,95171465656.0,101920614461.0,89760470044.0,68055099908.0,55669916113.0,37788811413.0,26616970488.0,,,,,,
. Doanh thu hoạt động tài chính__1,3710469536.0,674580135.0,,1662367883.0,509507575.0,707694694.0,1403053896.0,210536560.0,44569342.0,80964074.0,116688573.0,51390703.0,189381099.0,213068613.0,125822370.0,,,,,,
. Chi phí tài chính__1,63618489475.0,56384866923.0,,44151210283.0,34126052786.0,29915780973.0,28905934837.0,31397916775.0,34045570939.0,41858593980.0,36502763359.0,17164197187.0,11638246996.0,8103568419.0,2753336614.0,,,,,,
- Trong đó: Chi phí lãi vay__1,63081617388.0,55833673391.0,,40187885826.0,33085691788.0,26914070375.0,27712799527.0,31047331132.0,33380520849.0,40903193549.0,34207758810.0,13308579148.0,8330662702.0,6557928572.0,2610936286.0,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,9756623045.0,15522416107.0,,12987119510.0,14582779196.0,12523748377.0,11832384629.0,10870822894.0,14213799232.0,18669081420.0,20141834724.0,15669228832.0,13231410325.0,13038384678.0,3708468879.0,,,,,,
. Chi phí quản lý doanh nghiệp__1,23328900322.0,21956301471.0,,23215884728.0,22770542786.0,22924967709.0,19785112195.0,18628087751.0,17025165051.0,14049725696.0,16500645795.0,12318025528.0,12306518654.0,12082999321.0,8189129259.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,12994288425.0,20640152836.0,,64558017946.0,68832902517.0,57018981654.0,44987878299.0,31285023140.0,29931499775.0,27424177439.0,16731914739.0,22955039064.0,18683121237.0,4776927608.0,12091858106.0,,,,,,
. Thu nhập khác__1,6096928318.0,648844129.0,,2762736377.0,1917556584.0,1238502621.0,828607077.0,2286789189.0,3812615051.0,1052495664.0,13920126000.0,639964614.0,401424215.0,1626338890.0,464753501.0,,,,,,
. Chi phí khác__1,6909334416.0,4841022297.0,,858327972.0,1698199321.0,685499469.0,1405907765.0,801627642.0,3234419225.0,619992050.0,12087148936.0,201208366.0,170397255.0,1531837344.0,275337364.0,,,,,,
. Lợi nhuận khác__1,-812406098.0,-4192178168.0,,1904408405.0,219357263.0,553003152.0,-577300688.0,1485161547.0,578195826.0,432503614.0,1832977064.0,438756248.0,231026960.0,94501546.0,189416137.0,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,12181882327.0,16447974668.0,,66462426351.0,69052259780.0,57571984806.0,44410577611.0,32770184687.0,30509695601.0,27856681053.0,18564891803.0,23393795312.0,18914148197.0,4871429154.0,12281274243.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,6252816165.0,6447896884.0,,12502545573.0,9764809460.0,4602869843.0,4016555053.0,3178405115.0,3671677722.0,3927554478.0,4095238425.0,2586420797.0,578034140.0,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,230146372.0,,,,,,26700788.0,73485582.0,37431559.0,9353236.0,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,5929066162.0,9769931412.0,,53959880778.0,59287450320.0,52969114963.0,40394022558.0,29565078784.0,26764532296.0,23891695016.0,14460300143.0,20807374515.0,18336114057.0,4871429154.0,12281274243.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,5929066162.0,9769931412.0,,53959880778.0,59287450320.0,52969114963.0,40394022558.0,29565078784.0,26764532296.0,23891695016.0,14460300143.0,20807374515.0,18336114057.0,4871429154.0,12281274243.0,,,,,,
. Lãi cơ bản trên cổ phiếu__1,100.0,189.0,,1081.0,1335.0,1327.0,1695.0,2150.0,1947.0,1831.0,1222.0,2081.0,1834.0,487.0,1881.0,,,,,,
. Lãi suy giảm trên cổ phiếu__1,100.0,164.0,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,1359844413235.0,992581167047.0,,879642163376.0,918390341297.0,716221372772.0,697892417850.0,596155556462.0,507526754472.0,459145691283.0,382399578360.0,184191520405.0,162804099470.0,103417143038.0,,,,,,,
. Tiền và các khoản tương đương tiền__1,59750124248.0,39640019033.0,,12902918099.0,21224871247.0,36499044560.0,13122324291.0,5598230684.0,15301958353.0,35289510012.0,18374238991.0,1635151392.0,1042934381.0,3710460130.0,,,,,,,
..Tiền__1,59750124248.0,39640019033.0,,12902918099.0,21224871247.0,36499044560.0,13122324291.0,5598230684.0,15301958353.0,15289510012.0,18374238991.0,1635151392.0,1042934381.0,3710460130.0,,,,,,,
..Các khoản tương đương tiền__1,,,,,,,,,,20000000000.0,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,70800000000.0,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,70800000000.0,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,443902344043.0,344396263311.0,,352488839508.0,353931476954.0,222644143592.0,288727294173.0,157878474746.0,154975783083.0,171463271125.0,156603128134.0,66057660372.0,74550396755.0,69209981307.0,,,,,,,
..Phải thu khách hàng__1,225588333578.0,125599294204.0,,244613080148.0,233349672848.0,120108780472.0,142521942847.0,124075092109.0,106804451402.0,134892471986.0,142145620316.0,59023654712.0,54503546996.0,38434272480.0,,,,,,,
..Trả trước cho người bán__1,196811322530.0,186515639238.0,,86254554608.0,88740702214.0,94140225162.0,77507822675.0,32466294049.0,46626149373.0,33572857086.0,9386402298.0,6480665131.0,4496869502.0,8724724135.0,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,12404000000.0,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,9098687935.0,32606472391.0,,25102255235.0,36152873776.0,13240060370.0,72544095601.0,4092829357.0,4168920635.0,4161242078.0,6234405545.0,710206335.0,15706846063.0,22050984692.0,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,-325142522.0,,-3481050483.0,-4311771884.0,-4844922412.0,-3846566950.0,-2755740769.0,-2623738327.0,-1163300025.0,-1163300025.0,-156865806.0,-156865806.0,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,778357934477.0,601248235067.0,,505714003722.0,541089191057.0,452109265704.0,395203740724.0,401443907259.0,333603836119.0,249363962819.0,203161628309.0,112900922982.0,84895894229.0,26836738599.0,,,,,,,
.. Hàng tồn kho__1,778357934477.0,601248235067.0,,505805445579.0,541180632914.0,452344779740.0,395203740724.0,401443907259.0,333603836119.0,249363962819.0,203161628309.0,112900922982.0,84895894229.0,26836738599.0,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,-91441857.0,-91441857.0,-235514036.0,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,7034010467.0,7296649636.0,,8536402047.0,2144802039.0,4968918916.0,839058662.0,31234943773.0,3645176917.0,3028947327.0,4260582926.0,3597785659.0,2314874105.0,3659963002.0,,,,,,,
.. Chi phí trả trước ngắn hạn__1,239392743.0,6387868839.0,,7924761472.0,1536031228.0,2251364637.0,464445210.0,,,112892453.0,119451708.0,61104587.0,198651506.0,21136361.0,,,,,,,
