field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2000]
. Doanh thu bán hàng và cung cấp dịch vụ__1,515892584204.0,638232429348.0,802277757403.0,722333337591.0,560103641852.0,520276223206.0,557426832741.0,453767633639.0,427551359291.0,333154184768.0,373219753187.0,304701473729.0,261495864087.0,213786787139.0,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,13066130.0,164895739.0,,357632000.0,6726000.0,19531084.0,106816243.0,16633810.0,,,48946259.0,11234249.0,321441142.0,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,515892584204.0,638219363218.0,802112861664.0,722333337591.0,559746009852.0,520269497206.0,557407301657.0,453660817396.0,427534725481.0,333154184768.0,373219753187.0,304652527470.0,261484629838.0,213465345997.0,,,,,,,,
. Giá vốn hàng bán__1,443744073295.0,512512999760.0,677427024155.0,552523724247.0,418737869696.0,382480192444.0,413001085974.0,343567250600.0,313656181684.0,257509707619.0,286319665835.0,230464223786.0,202357098648.0,191355055748.0,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,72148510909.0,125706363458.0,124685837509.0,169809613344.0,141008140156.0,137789304762.0,144406215683.0,110093566796.0,113878543797.0,75644477149.0,86900087352.0,74188303684.0,59127531190.0,22110290249.0,,,,,,,,
. Doanh thu hoạt động tài chính__1,57661014750.0,16406707428.0,14294518551.0,11690947964.0,11746687853.0,10457933647.0,4987857415.0,4472109610.0,3135310106.0,2726961991.0,2996348424.0,2358807159.0,849293345.0,175688574.0,,,,,,,,
. Chi phí tài chính__1,13394553818.0,18003512920.0,14522730676.0,7986225401.0,6526460217.0,2430204288.0,325805793.0,590072664.0,3119669332.0,3674054748.0,3943409527.0,1248708290.0,2296188349.0,6283027236.0,,,,,,,,
- Trong đó: Chi phí lãi vay__1,12288098556.0,17778854432.0,14521330676.0,7934858980.0,6514592185.0,2414430148.0,325805793.0,590072664.0,3119669332.0,3674054748.0,3943409527.0,1248708290.0,2296188349.0,6283027236.0,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",12178529396.0,7041922610.0,7000188500.0,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,24841576471.0,35151850484.0,28875707593.0,23828310385.0,15346437713.0,16257144425.0,8905486481.0,8816530427.0,5074081804.0,5094778910.0,4263144944.0,3679791587.0,1768893705.0,880375020.0,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,21906132281.0,4056818583.0,21572788275.0,35616207647.0,17227682011.0,16670357188.0,15427120824.0,13040967935.0,13654600824.0,12857691892.0,13029123259.0,13450889360.0,10915188898.0,9439736784.0,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,81845792485.0,91942811509.0,81009318016.0,114069817875.0,113654248068.0,112889532508.0,124735660000.0,92118105380.0,95165501943.0,56744913590.0,68660758046.0,58167721606.0,44996553583.0,5682839783.0,,,,,,,,
. Thu nhập khác__1,9993973949.0,8674036073.0,11785798851.0,1261062197.0,1161681352.0,4190390087.0,3012937922.0,1094663179.0,1061008336.0,607286460.0,1871934282.0,2164559114.0,572441059.0,525491338.0,,,,,,,,
. Chi phí khác__1,2213930724.0,163221700.0,835374842.0,187354252.0,140475163.0,540605658.0,289053865.0,667349345.0,7079968447.0,278270747.0,434278032.0,2045173150.0,35423111.0,611679261.0,,,,,,,,
. Lợi nhuận khác__1,7780043225.0,8510814373.0,10950424009.0,1073707945.0,1021206189.0,3649784429.0,2723884057.0,427313834.0,-6018960111.0,329015713.0,1437656250.0,119385964.0,537017948.0,-86187923.0,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,89625835710.0,100453625882.0,91959742025.0,115143525820.0,114675454257.0,116539316937.0,127459544057.0,92545419214.0,89146541832.0,57073929303.0,70098414296.0,58287107570.0,45533571531.0,5596651860.0,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,14336252420.0,16730562163.0,10902428547.0,22697238871.0,23022156222.0,23212727893.0,29283050775.0,20741343530.0,22528719883.0,13979111746.0,16588202796.0,16301791961.0,12363402273.0,1855935677.0,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,610933432.0,5238252019.0,,,,-3110619906.0,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,75289583290.0,83112130287.0,75819061459.0,92446286949.0,91653298035.0,93326589044.0,101287113188.0,71804075684.0,66617821949.0,43094817557.0,53510211500.0,41985315609.0,33170169258.0,3740716183.0,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,-721928.0,-1471444.0,-32402547.0,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,75290305218.0,83113601731.0,75851464006.0,92446286949.0,91653298035.0,93326589044.0,101287113188.0,71804075684.0,66617821949.0,43094817557.0,53510211500.0,41985315609.0,33170169258.0,3740716183.0,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,4618.0,5070.0,4719.0,6151.0,6763.0,8333.0,8410.0,6411.0,5948.0,3848.0,4778.0,3749.0,2962.0,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,5070.0,4719.0,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,541350866848.0,489073472602.0,430996731153.0,,393966307882.0,373711509403.0,346329349085.0,281713374106.0,237449812857.0,193610957451.0,,152181931507.0,137674981244.0,114243852947.0,,,,,,,,
. Tiền và các khoản tương đương tiền__1,113761289692.0,90427262563.0,67504283675.0,,51147987411.0,26696985962.0,21859220439.0,9861328609.0,38118698848.0,54588281411.0,,16965750114.0,31382983254.0,3773069204.0,,,,,,,,
..Tiền__1,47998401065.0,80979302887.0,28002842845.0,,41147987411.0,18488220086.0,6845887106.0,9861328609.0,2601438574.0,4054459972.0,,11054438116.0,16475503802.0,3773069204.0,,,,,,,,
..Các khoản tương đương tiền__1,65762888627.0,9447959676.0,39501440830.0,,10000000000.0,8208765876.0,15013333333.0,,35517260274.0,50533821439.0,,5911311998.0,14907479452.0,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,98756249774.0,111320310125.0,104533489605.0,,96647486557.0,150917522400.0,89112146719.0,60000000000.0,34800000000.0,100000000.0,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,10657726235.0,,,,,27821819275.0,2902585363.0,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,-932146235.0,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,89030669774.0,111320310125.0,104533489605.0,,96647486557.0,123095703125.0,86209561356.0,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,256154719465.0,218610229322.0,179134553767.0,,163091482277.0,138021864733.0,178935899779.0,135856816989.0,85692511019.0,63336035655.0,,48137750421.0,30773005396.0,28763387993.0,,,,,,,,
..Phải thu khách hàng__1,129145672155.0,118343305370.0,117261089060.0,,57217359660.0,64745229696.0,156642476188.0,135373715273.0,79471919434.0,57665783086.0,,43983381170.0,28968284342.0,23460476274.0,,,,,,,,
..Trả trước cho người bán__1,19398037574.0,18200230160.0,41755270605.0,,44072440937.0,2624886319.0,3587109861.0,950177571.0,2187641221.0,1430635504.0,,2892053326.0,1221958724.0,1863382901.0,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,112239140366.0,83024821392.0,36418247501.0,,62593444478.0,72089374907.0,19944841314.0,1110230166.0,5264257400.0,5537153316.0,,1799467062.0,1094970161.0,3439528818.0,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-4628130630.0,-958127600.0,-16300053399.0,,-791762798.0,-1437626189.0,-1238527584.0,-1577306021.0,-1231307036.0,-1297536251.0,,-537151137.0,-512207831.0,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,72312901329.0,67112186180.0,79070247760.0,,82132329700.0,58075136308.0,56422082148.0,60942719565.0,65846011944.0,61008896443.0,,75587233313.0,72232275681.0,79679114748.0,,,,,,,,
.. Hàng tồn kho__1,73072565828.0,67197602703.0,79227943713.0,,82339343362.0,58279056942.0,56603352153.0,61207435045.0,65999022205.0,61034313243.0,,75679764380.0,72319747394.0,79876296389.0,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,-759664499.0,-85416523.0,-157695953.0,,-207013662.0,-203920634.0,-181270005.0,-264715480.0,-153010261.0,-25416800.0,,-92531067.0,-87471713.0,-197181641.0,,,,,,,,
. Tài sản ngắn hạn khác__1,365706588.0,1603484412.0,754156346.0,,947021937.0,,,15052508943.0,12992591046.0,14577743942.0,,11491197659.0,3286716913.0,2028281002.0,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,186865797.0,505583167.0,744772437.0,,,,,,,,,,81368886.0,487952208.0,,,,,,,,
.. Thuế GTGT được khấu trừ__1,9565939.0,980562701.0,9383909.0,,,,,,,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,169274852.0,117338544.0,,,947021937.0,,,,,,,,19717972.0,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,15052508943.0,12992591046.0,14577743942.0,,11491197659.0,3185630055.0,1540328794.0,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,431683829547.0,486807726937.0,464559239312.0,,353694459253.0,179193406380.0,99166269583.0,91653067975.0,92668414859.0,98992031451.0,,90271131469.0,94785739010.0,87505914865.0,,,,,,,,
. Các khoản phải thu dài hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,193002154137.0,197229974268.0,181416876555.0,,160937774738.0,97641986735.0,89350661644.0,86740383543.0,91166985803.0,96424548650.0,,86857935099.0,89560129568.0,71293384099.0,,,,,,,,
.. Tài sản cố định hữu hình__1,132682908149.0,135234862208.0,139804211575.0,,117125030650.0,52006170461.0,42518664910.0,38227231208.0,42063471672.0,41482953193.0,,28024963688.0,25968612679.0,25924910052.0,,,,,,,,
- Nguyên giá__1,253912481716.0,269941213320.0,256132235931.0,,203879341800.0,127435263961.0,109600844056.0,98202770015.0,98683660880.0,92202797160.0,,66113533959.0,58127068842.0,52960892267.0,,,,,,,,
- Giá trị hao mòn luỹ kế__1,-121229573567.0,-134706351112.0,-116328024356.0,,-86754311150.0,-75429093500.0,-67082179146.0,-59975538807.0,-56620189208.0,-50719843967.0,,-38088570271.0,-32158456163.0,-27035982215.0,,,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,60319245988.0,61995112060.0,41612664980.0,,43812744088.0,45635816274.0,46831996734.0,47759699410.0,48927379870.0,53807882480.0,,54120129649.0,53962571379.0,42382448277.0,,,,,,,,
- Nguyên giá__3,101452823261.0,101337823261.0,79414887427.0,,79202887427.0,79099887427.0,79099887427.0,78805887427.0,78805887427.0,78666887427.0,,68941360070.0,62509992655.0,46028043499.0,,,,,,,,
- Giá trị hao mòn luỹ kế__3,-41133577273.0,-39342711201.0,-37802222447.0,,-35390143339.0,-33464071153.0,-32267890693.0,-31046188017.0,-29878507557.0,-24859004947.0,,-14821230421.0,-8547421276.0,-3645595222.0,,,,,,,,
. Bất động sản đầu tư__1,4260721169.0,4820302385.0,5379883601.0,,4284876479.0,4306024779.0,,,,,,,,,,,,,,,,
- Nguyên giá__4,8331392116.0,8331392116.0,8331392116.0,,4823833632.0,4446308457.0,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,-4070670947.0,-3511089731.0,-2951508515.0,,-538957153.0,-140283678.0,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,437728137.0,2193394735.0,25724284603.0,,6634747405.0,5651472424.0,3568327741.0,,,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,437728137.0,2193394735.0,25724284603.0,,6634747405.0,5651472424.0,3568327741.0,,,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,168869920446.0,214535197257.0,185369117831.0,,119432983970.0,200887800.0,200887800.0,,,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",134142447030.0,130880161543.0,107969423629.0,,89067963688.0,,,,,,,,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,22702131904.0,66629694202.0,66629694202.0,,30365020282.0,200887800.0,200887800.0,,,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,-224658488.0,-224658488.0,,,,,,,,,,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,12250000000.0,17250000000.0,10770000000.0,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,65113305658.0,68028858292.0,66669076722.0,,62404076661.0,71393034642.0,6046392398.0,4711796632.0,1300541256.0,2366595001.0,,3212308570.0,5024721642.0,16011642966.0,,,,,,,,
