field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2000],[2013],[2012]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1513151486160.0,1339290824043.0,1705142316528.0,1839442890839.0,1503377958705.0,1103309192080.0,1301336861203.0,1370054486791.0,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,280361045.0,,336700205.0,732509861.0,2333239306.0,194240143.0,428147376.0,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1513151486160.0,1339010462998.0,1705142316528.0,1839106190634.0,1502645448844.0,1100975952774.0,1301142621060.0,1369626339415.0,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,1335818060189.0,1275630164404.0,1648339046507.0,1709214196484.0,1380874334410.0,1011173830572.0,1219522830880.0,1300999100651.0,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,177333425971.0,63380298594.0,56803270021.0,129891994150.0,121771114434.0,89802122202.0,81619790180.0,68627238764.0,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,29020606836.0,28587314157.0,31607554133.0,28438178916.0,32812734356.0,30600350567.0,36067535753.0,25063636866.0,,,,,,,,,,,,,,
. Chi phí tài chính__1,41407141325.0,45854956567.0,48894397607.0,62509756314.0,39430268948.0,46654642104.0,73068748144.0,35982236157.0,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,35825605754.0,43714386521.0,42354564073.0,41563073169.0,34384607970.0,32962875912.0,29696208597.0,29093089620.0,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",999950653.0,757801119.0,461844347.0,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,17070613409.0,10750545937.0,11480293586.0,11125290346.0,13050112324.0,9982627810.0,11284645894.0,13065294137.0,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,39298688073.0,22383338041.0,21479254192.0,30773445415.0,29884017807.0,26453627764.0,21384778325.0,23902277025.0,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,109577540653.0,13736573325.0,7018723116.0,53921680991.0,72219449711.0,37311575091.0,11949153570.0,20741068311.0,,,,,,,,,,,,,,
. Thu nhập khác__1,6701532336.0,16110128564.0,3576125740.0,8331580952.0,850101678.0,4470563262.0,3200803189.0,2049771709.0,,,,,,,,,,,,,,
. Chi phí khác__1,2672428702.0,1746102203.0,957383031.0,744772323.0,2031459913.0,900448064.0,1196912756.0,694995518.0,,,,,,,,,,,,,,
. Lợi nhuận khác__1,4029103634.0,14364026361.0,2618742709.0,7586808629.0,-1181358235.0,3570115198.0,2003890433.0,1354776191.0,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,113606644287.0,28100599686.0,9637465825.0,61508489620.0,71038091476.0,40881690289.0,13953044003.0,22095844502.0,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,13118169820.0,3672262792.0,1296465957.0,4838665676.0,8208662796.0,5922856137.0,2236026450.0,2604900565.0,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,2199340.0,-14079760.0,58670748.0,229481330.0,-29332118.0,-534562484.0,-45320000.0,-153261135.0,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,100486275127.0,24442416654.0,8282329120.0,56440342614.0,62858760798.0,35493396636.0,11762337553.0,19644205072.0,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,15276168107.0,3395971897.0,436155708.0,5915870758.0,4940777762.0,-52045052.0,81188680.0,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,85210107020.0,21046444757.0,7846173412.0,50524471856.0,57917983036.0,35545441688.0,11681148873.0,19644205072.0,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,2952.0,750.0,301.0,1940.0,3284.0,2043.0,1046.0,1951.0,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,1940.0,3284.0,2043.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,1605935761362.0,1519089292994.0,1360911239590.0,1278355904999.0,1097379483771.0,788648920218.0,833183368790.0,811541407671.0,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,126890821732.0,36513085599.0,29459908057.0,31396650126.0,172247764083.0,48693120665.0,84069691424.0,7657573641.0,,,,,,,,,,,,,,
..Tiền__1,126805821732.0,36428085599.0,29151908057.0,29096559715.0,162958693777.0,13417062039.0,17073220641.0,7657573641.0,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,85000000.0,85000000.0,308000000.0,2300090411.0,9289070306.0,35276058626.0,66996470783.0,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,271926234299.0,334080686011.0,311552624757.0,319952749369.0,264299550814.0,291583679380.0,360870225642.0,423443750002.0,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,30000000000.0,28500000000.0,12690000000.0,4190000000.0,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,241926234299.0,305580686011.0,298862624757.0,315762749369.0,264299550814.0,291583679380.0,360870225642.0,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,614230059133.0,663905444963.0,624331410145.0,506430182003.0,352653082238.0,212551874581.0,202176784734.0,166739569702.0,,,,,,,,,,,,,,
..Phải thu khách hàng__1,199056892540.0,226864858633.0,271429110055.0,215518780112.0,164300199287.0,104051745939.0,113517301849.0,81796268259.0,,,,,,,,,,,,,,
..Trả trước cho người bán__1,179476731732.0,246534553110.0,164190434793.0,113175022817.0,41957050878.0,21797522461.0,24854591815.0,72088093567.0,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,110040258070.0,69245268061.0,62534268061.0,67878793683.0,57973793233.0,3042500000.0,1432500000.0,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,145065910587.0,134237675864.0,137009562369.0,119450505803.0,96468922911.0,89763320871.0,65928507637.0,15422877272.0,,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-19409733796.0,-12976910705.0,-10831965133.0,-9592920412.0,-8046884071.0,-6109904385.0,-3556116567.0,-2567669396.0,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,6689695.0,,,,,,,,,,,,,,,,
