field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,,,,,,,1141306953680.0,996884684425.0,1378070120530.0,1211381370873.0,804662970612.0,693793620465.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,18310081394.0,19846146603.0,28146213448.0,7766262011.0,879992077.0,826993904.0,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,,,,,,,1122996872286.0,977038537822.0,1349923907082.0,1203615108862.0,803782978535.0,692966626561.0,,,,,,
. Giá vốn hàng bán__1,,,,,,,,,1125554241699.0,900228187825.0,1253656190882.0,1120092733028.0,755345681507.0,628811392761.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,,,,,,,-2557369413.0,76810349997.0,96267716200.0,83522375834.0,48437297028.0,64155233800.0,,,,,,
. Doanh thu hoạt động tài chính__1,,,,,,,,,4071465505.0,3607838660.0,23824359543.0,24769709452.0,21444365493.0,9555144017.0,,,,,,
. Chi phí tài chính__1,,,,,,,,,31241134699.0,44779862777.0,44663620937.0,25013945752.0,11581785142.0,24935094488.0,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,,-27037242843.0,43117119291.0,39277002328.0,24553454359.0,9293120474.0,22238488798.0,,,,,,
. Chi phí bán hàng__1,,,,,,,,,33201295589.0,35179168908.0,33038461644.0,33791843676.0,21449003231.0,25411810391.0,,,,,,
. Chi phí quản lý doanh nghiệp__1,,,,,,,,,18518064840.0,18687234226.0,21018229311.0,14969312652.0,13573992833.0,9495881775.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,,,,,,,-81446399036.0,-18228077254.0,21371763851.0,34516983206.0,23276881315.0,13867591163.0,,,,,,
. Thu nhập khác__1,,,,,,,,,242240140.0,7431996723.0,18574962500.0,507783801.0,389310223.0,231534971.0,,,,,,
. Chi phí khác__1,,,,,,,,,132942915.0,280011679.0,15960168506.0,2437330184.0,25547810.0,124109135.0,,,,,,
. Lợi nhuận khác__1,,,,,,,,,109297225.0,7151985044.0,2614793994.0,-1929546383.0,363762413.0,107425836.0,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,39844224.0,1502704576.0,1737997815.0,1492041499.0,-439526006.0,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,,,,,,,,-81297257587.0,-9573387634.0,25724555660.0,34079478322.0,23201117722.0,13975016999.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,,,,,,-999024231.0,20758853.0,1859272770.0,3302594944.0,2136809570.0,872267382.0,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,-665364665.0,,8000000.0,-8000000.0,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,,,,,,,,-79632868691.0,-9594146487.0,23857282890.0,30784883378.0,21064308152.0,13102749617.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,-381208718.0,-1097849600.0,372405601.0,573117284.0,1086220031.0,,,,,,,
