field,[2021],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2020]
. Doanh thu bán hàng và cung cấp dịch vụ__1,4635525403051.0,4036959549938.0,,3831010101189.0,3537613747634.0,3508159338892.0,3373264226231.0,2911127672766.0,2895509201367.0,2706755140588.0,2218090853691.0,1855377641365.0,1317075000000.0,1182137531918.0,930892069377.0,728515401054.0,,,,,
. Các khoản giảm trừ doanh thu__1,256007166877.0,178852120183.0,,161839354665.0,176555402976.0,190460342138.0,121895998384.0,107227036707.0,110575419540.0,70058751509.0,57951631990.0,40336619011.0,26557127396.0,12356868744.0,4730829004.0,7838468148.0,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,4379518236174.0,3858107429755.0,,3669170746524.0,3361058344658.0,3317698996754.0,3251368227847.0,2803900636059.0,2784933781827.0,2636696389079.0,2160139221701.0,1815041022354.0,1290517642994.0,1169780663174.0,926161240373.0,720676932906.0,,,,,
. Giá vốn hàng bán__1,3632392425864.0,3286729456919.0,,3211663388193.0,2660142781964.0,2518351601197.0,2447639750872.0,2086910894543.0,2190919635521.0,2220806637750.0,1784356346132.0,1292759604291.0,1133436000000.0,1029410857184.0,810261492587.0,657126448473.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,747125810310.0,571377972836.0,,457507358331.0,700915562694.0,799347395557.0,803728476975.0,716989741516.0,594014146306.0,415889751329.0,375782875569.0,522281418063.0,157081219277.0,140369805990.0,115899747786.0,63550484433.0,,,,,
. Doanh thu hoạt động tài chính__1,37188692933.0,11738419318.0,,8042606927.0,16170938673.0,10651055769.0,10028041820.0,11006032339.0,4164176437.0,7802595588.0,7362008734.0,2449556248.0,10088689285.0,1704908217.0,317453612.0,218396196.0,,,,,
. Chi phí tài chính__1,51017528139.0,82130098178.0,,73657714275.0,82545915963.0,123785118036.0,142805418763.0,85395230621.0,44773024457.0,65399048491.0,42087541188.0,47393813255.0,65206137614.0,25022125528.0,26567884977.0,26876708877.0,,,,,
- Trong đó: Chi phí lãi vay__1,9234767876.0,40480489627.0,,41844452650.0,42630915495.0,54736725853.0,84613155574.0,39384042131.0,8791925492.0,15804211501.0,8988281003.0,13701386883.0,44843470443.0,22105450200.0,23506752260.0,25838550286.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,303043803506.0,127153281621.0,,118374084847.0,85036935580.0,76686214341.0,161359849758.0,74433886835.0,59891566893.0,50875668389.0,43260444129.0,45459928569.0,34020242990.0,25904721676.0,21403284949.0,20673453270.0,,,,,
. Chi phí quản lý doanh nghiệp__1,65133158428.0,61437000824.0,,66273844414.0,73106914494.0,83960286609.0,68084898225.0,70476210315.0,81971929348.0,49655771787.0,40485459453.0,39743862125.0,19842423521.0,17378986193.0,13355529730.0,15821852777.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,365120013170.0,312396011531.0,,207244321722.0,476396735330.0,525566832340.0,441506352049.0,497690446084.0,411541802045.0,257761858250.0,257311439533.0,392133370362.0,48101104437.0,73768880810.0,54890501742.0,396865705.0,,,,,
. Thu nhập khác__1,38326994.0,794040729.0,,539000659.0,20083399478.0,8251249279.0,12410720111.0,4382868520.0,7114806504.0,7126465745.0,4837879118.0,2750012563.0,3837569798.0,4029899615.0,3682973616.0,1237303358.0,,,,,
. Chi phí khác__1,1036198119.0,36428911.0,,60000000.0,2426630862.0,1532184804.0,1771611812.0,1393465859.0,1540167088.0,1275778391.0,1201388273.0,356523032.0,149510369.0,6931217441.0,3194853993.0,124738444.0,,,,,
. Lợi nhuận khác__1,-997871125.0,757611818.0,,479000659.0,17656768616.0,6719064475.0,10639108299.0,2989402661.0,5574639416.0,5850687354.0,3636490845.0,2393489531.0,3688059429.0,-2901317826.0,488119623.0,1112564914.0,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,364122142045.0,313153623349.0,,207723322381.0,494053503946.0,532285896815.0,452145460348.0,500679848745.0,417116441461.0,263612545604.0,260947930378.0,394526859893.0,51789163866.0,70867562984.0,55378621365.0,1509430619.0,,,,,
. Chi phí thuế TNDN hiện hành__1,73293845559.0,62627181199.0,,41691606243.0,98856744803.0,117253803272.0,99420220858.0,125257023305.0,104987810201.0,65958982231.0,64764251167.0,1252285703.0,,,,283810734.0,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,290828296486.0,250526442150.0,,166031716138.0,395196759143.0,415032093543.0,352725239490.0,375422825440.0,312128631260.0,197653563373.0,196183679211.0,393274574190.0,51789163866.0,70867562984.0,55378621365.0,1225619885.0,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
