field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,63107657232.0,70646282834.0,105653204700.0,156930280468.0,99730043729.0,350716764752.0,311924071924.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,63107657232.0,70646282834.0,105653204700.0,156930280468.0,99730043729.0,350716764752.0,311924071924.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,51615327484.0,53917985820.0,87336414875.0,145946005085.0,87389957438.0,308601339112.0,275729175121.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,11492329748.0,16728297014.0,18316789825.0,10984275383.0,12340086291.0,42115425640.0,36194896803.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,7584902712.0,321441248.0,469543576.0,344303193.0,323772625.0,355193758.0,381872437.0,,,,,,,,,,,,,
. Chi phí tài chính__1,1372643849.0,14607811.0,122010907.0,1214243887.0,597160458.0,2923872774.0,3629792415.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,1203973303.0,14525340.0,121912192.0,991962062.0,597112900.0,2923872774.0,3629792415.0,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,76494000.0,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,13798704512.0,14454509013.0,16372442587.0,19306923355.0,19721648393.0,32092687217.0,28393466249.0,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,3829390099.0,2580621438.0,2291879907.0,-9192588666.0,-7654949935.0,7454059407.0,4553510576.0,,,,,,,,,,,,,
. Thu nhập khác__1,54528656.0,602906568.0,1072846547.0,2333903320.0,8194461066.0,2362623765.0,3422686744.0,,,,,,,,,,,,,
. Chi phí khác__1,419916396.0,262064810.0,3931750968.0,102687634.0,154519861.0,154403924.0,55129655.0,,,,,,,,,,,,,
. Lợi nhuận khác__1,-365387740.0,340841758.0,-2858904421.0,2231215686.0,8039941205.0,2208219841.0,3367557089.0,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,3464002359.0,2921463196.0,-567024514.0,-6961372980.0,384991270.0,9662279248.0,7921067665.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,274701825.0,20526855.0,35736968.0,106647067.0,172874050.0,1976828100.0,1798492111.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,3189300534.0,2900936341.0,-602761482.0,-7068020047.0,212117220.0,7685451148.0,6122575554.0,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,3189300534.0,2900936341.0,-602761482.0,-7068020047.0,212117220.0,7685451148.0,6122575554.0,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,227.0,594.0,-124.0,-1448.0,16.0,1339.0,1066.0,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,227.0,594.0,-124.0,-1448.0,16.0,1339.0,1066.0,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,128926417103.0,77014575715.0,73736318424.0,72586725319.0,105607697713.0,133131662225.0,151014339929.0,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,7940425275.0,14062127372.0,2817267206.0,25795583488.0,4351902763.0,29024145832.0,11060343892.0,,,,,,,,,,,,,
..Tiền__1,7940425275.0,10662127372.0,1817267206.0,1645583488.0,1351902763.0,1624145832.0,8660343892.0,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,3400000000.0,1000000000.0,24150000000.0,3000000000.0,27400000000.0,2400000000.0,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,33363181275.0,28656843434.0,47110067209.0,29373555840.0,49360539126.0,77277266834.0,92449346340.0,,,,,,,,,,,,,
..Phải thu khách hàng__1,16723983438.0,24876404433.0,46836554319.0,28784140979.0,50326549957.0,78915584368.0,92790980873.0,,,,,,,,,,,,,
..Trả trước cho người bán__1,16287052667.0,3282983394.0,218447992.0,523845600.0,391136720.0,116380400.0,483967825.0,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,352145170.0,497455607.0,55064898.0,65569261.0,486150426.0,88600043.0,1017695619.0,,,,,,,,,,,,,
