field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,4561827016960.0,5733501727337.0,6479193636981.0,3442262106811.0,3444250580566.0,3246728225791.0,2082628635563.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,53139267637.0,89482930833.0,125856415792.0,40553999668.0,10321036204.0,10449770166.0,10861706588.0,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,4508687749323.0,5644018796504.0,6353337221189.0,3401708107143.0,3433929544362.0,3236278455625.0,2071766928975.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,4217098722256.0,5334879503977.0,5990743923404.0,3159418113480.0,3284848432396.0,3053614402615.0,1952787171651.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,291589027067.0,309139292527.0,362593297785.0,242289993663.0,149081111966.0,182664053010.0,118979757324.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,42581264747.0,29294062725.0,753813519.0,29261023.0,27423421.0,54333160.0,82693944.0,,,,,,,,,,,,,
. Chi phí tài chính__1,50461866535.0,48151581007.0,49065850443.0,23143427223.0,23338134799.0,14266742418.0,7761228190.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,48151581007.0,49065850443.0,23143427223.0,23338134799.0,14266742418.0,7761228190.0,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,-4497723787.0,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,154230365310.0,189272855206.0,206653620963.0,121256700686.0,110316406022.0,112543764715.0,80423835363.0,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,82451965194.0,103083396944.0,101649939732.0,64354679831.0,52699569848.0,47242304917.0,30298426116.0,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,47026094775.0,-6572201692.0,5977700166.0,33564446946.0,-37245575282.0,8665574120.0,578961599.0,,,,,,,,,,,,,
. Thu nhập khác__1,18870566153.0,12309248716.0,51741382941.0,35607394133.0,59279456241.0,29936795527.0,22334629135.0,,,,,,,,,,,,,
. Chi phí khác__1,3842662675.0,1585380093.0,2927834966.0,846324520.0,415846738.0,7030220449.0,7582159288.0,,,,,,,,,,,,,
. Lợi nhuận khác__1,15027903478.0,10723868623.0,48813547975.0,34761069613.0,58863609503.0,22906575078.0,14752469847.0,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,62053998253.0,4151666931.0,54791248141.0,68325516559.0,21618034221.0,31572149198.0,15331431446.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,10220648734.0,2721250747.0,10860547456.0,10598140798.0,1142363177.0,4096000093.0,601248556.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,1034262546.0,-2255374181.0,-395925819.0,2651300000.0,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,51833349519.0,1430416184.0,43930700685.0,56693113215.0,22731045225.0,27872074924.0,12078882890.0,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,2717621716.0,427621620.0,5370778786.0,2380008515.0,22838682.0,836577249.0,78957750.0,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,49115727803.0,1002794564.0,38559921899.0,54313104700.0,22708206543.0,27035497675.0,11999925140.0,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,741.0,22.0,912.0,2861.0,1183.0,1417.0,667.0,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,741.0,15.0,593.0,1301.0,,1417.0,667.0,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,1196236693916.0,968201415794.0,1191983061305.0,775784299814.0,624722880664.0,507835176085.0,260199072866.0,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,55474603075.0,39582976464.0,29693630393.0,29209095924.0,13102604317.0,9082072979.0,16386357723.0,,,,,,,,,,,,,
..Tiền__1,48474603075.0,39582976464.0,29693630393.0,29209095924.0,13102604317.0,9082072979.0,16386357723.0,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,7000000000.0,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,806737742258.0,621106831585.0,688404360427.0,535360181890.0,350149334821.0,213892616854.0,137550749462.0,,,,,,,,,,,,,
..Phải thu khách hàng__1,227221874252.0,268031858871.0,275146921633.0,287994004328.0,153709892251.0,171669032026.0,114603862527.0,,,,,,,,,,,,,
..Trả trước cho người bán__1,162846914790.0,19027442215.0,39698475259.0,46363681261.0,13675423862.0,11850840487.0,5373725764.0,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,416497749943.0,333878494338.0,373472393355.0,200921922968.0,182377096329.0,30122103235.0,21091384678.0,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,,,,,-121456544.0,-5026862285.0,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,171203273.0,169036161.0,86570180.0,80573333.0,386922379.0,372097650.0,1508638778.0,,,,,,,,,,,,,
. Hàng tồn kho__1,325137984316.0,299345762083.0,455674496002.0,207386079748.0,252509906039.0,269370905216.0,103624452127.0,,,,,,,,,,,,,
.. Hàng tồn kho__1,325555469223.0,299345762083.0,456500310247.0,208211893993.0,252736623027.0,270691459703.0,105778422337.0,,,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,-417484907.0,,-825814245.0,-825814245.0,-226716988.0,-1320554487.0,-2153970210.0,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,8886364267.0,8165845662.0,18210574483.0,3828942252.0,8961035487.0,15489581036.0,2637513554.0,,,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,4707982050.0,5052529927.0,4719585638.0,2766534514.0,3648778005.0,3183627580.0,1623501604.0,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,4151289927.0,2576723379.0,11802114165.0,1057217981.0,4693350880.0,11583862653.0,1014011950.0,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,27092290.0,536592356.0,1688874680.0,5189757.0,618906602.0,722090803.0,,,,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,565854901525.0,610495541311.0,354944063977.0,190118514958.0,164910689131.0,171693492511.0,152408201455.0,,,,,,,,,,,,,
. Các khoản phải thu dài hạn__1,282607051396.0,291649243073.0,92130585499.0,66913425499.0,46512675499.0,46757425499.0,46273773336.0,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,24882807840.0,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,257724243556.0,291649243073.0,92130585499.0,66913425499.0,46512675499.0,46757425499.0,46273773336.0,,,,,,,,,,,,,
