field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,423059858324.0,399117619436.0,503704407427.0,370444530083.0,355873860025.0,347701751417.0,419766350227.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,423059858324.0,399117619436.0,503704407427.0,370444530083.0,355873860025.0,347701751417.0,419766350227.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,392812610358.0,369699808431.0,472174835192.0,346285328136.0,332274474859.0,323185478951.0,390684631331.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,30247247966.0,29417811005.0,31529572235.0,24159201947.0,23599385166.0,24516272466.0,29081718896.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,341126717.0,186818422.0,388882001.0,35043731.0,95361573.0,51124593.0,84021661.0,,,,,,,,,,,,,
. Chi phí tài chính__1,3835573324.0,3461803655.0,3750145747.0,3025309140.0,2107391898.0,1994864332.0,1044929293.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,3768344675.0,3356749009.0,3636461415.0,2951881616.0,2082426296.0,1890371884.0,925036103.0,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,13894840278.0,16341795975.0,15733241032.0,11161492123.0,11891437599.0,13058476570.0,18240605834.0,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,9043287021.0,6779561242.0,9039822758.0,7099786969.0,7096045066.0,6459460184.0,6393663326.0,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,3814674060.0,3021468555.0,3395244699.0,2907657446.0,2599872176.0,3054595973.0,3486542104.0,,,,,,,,,,,,,
. Thu nhập khác__1,28850000.0,,,,463694708.0,1767640.0,82144696.0,,,,,,,,,,,,,
