field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2000],[1999]
. Doanh thu bán hàng và cung cấp dịch vụ__1,28621637223.0,21972873462.0,26092365066.0,29171104009.0,32511819845.0,24015062189.0,18345702687.0,,20494761444.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,28621637223.0,21972873462.0,26092365066.0,29171104009.0,32511819845.0,24015062189.0,18345702687.0,,20494761444.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,11658295707.0,10711683003.0,11366666082.0,12066230770.0,11763940146.0,10933607933.0,8780929255.0,,10514446992.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,16963341516.0,11261190459.0,14725698984.0,17104873239.0,20747879699.0,13081454256.0,9564773432.0,,9980314452.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,100595245.0,136965271.0,182057071.0,320576071.0,254481680.0,54276910.0,26144742.0,,13257512.0,,,,,,,,,,,,,
. Chi phí tài chính__1,4687795154.0,5701011358.0,6465754646.0,6702523871.0,6989077605.0,6957883849.0,7047229920.0,,11102449620.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,4687795154.0,5701011358.0,6465754646.0,6702523871.0,6989077605.0,6957883849.0,6804480726.0,,10980345854.0,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,1577137962.0,1653017016.0,1690419942.0,1849888675.0,1773027028.0,1472462915.0,1298369548.0,,1481330368.0,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,10799003645.0,4044127356.0,6751581467.0,8873036764.0,12240256746.0,4705384402.0,1245318706.0,,-2590208024.0,,,,,,,,,,,,,
. Thu nhập khác__1,,,209400000.0,18378334.0,,,272727272.0,,,,,,,,,,,,,,,
. Chi phí khác__1,45213533.0,13601909.0,262341511.0,,10149492.0,13826782.0,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,-45213533.0,-13601909.0,-52941511.0,18378334.0,-10149492.0,-13826782.0,272727272.0,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,10753790112.0,4030525447.0,6698639956.0,8891415098.0,12230107254.0,4691557620.0,1518045978.0,,-2590208024.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,567855126.0,162386908.0,348726672.0,461004450.0,,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,10185934986.0,3868138539.0,6349913284.0,8430410648.0,12230107254.0,4691557620.0,1518045978.0,,-2590208024.0,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,10185934986.0,3868138539.0,6349913284.0,8430410648.0,12230107254.0,4691557620.0,1518045978.0,,-2590208024.0,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,3327.0,1263.0,2074.0,2754.0,3995.0,1630.0,533.0,,-918.0,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,3327.0,1263.0,2074.0,2754.0,3995.0,1630.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,15918389769.0,9270358514.0,13117212858.0,14454230222.0,20327403885.0,12454167372.0,8381512922.0,,10679613949.0,,,,,,,,,,,,,
