field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,,,,,,,,37586992037.0,,20918166029.0,19125327896.0,17124448865.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,,,,,,,,37586992037.0,,20918166029.0,19125327896.0,17124448865.0,,,,,,
. Giá vốn hàng bán__1,,,,,,,,,,24222223714.0,,12467808307.0,10764713161.0,10945349066.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,,,,,,,,13364768323.0,,8450357722.0,8360614735.0,6179099799.0,,,,,,
. Doanh thu hoạt động tài chính__1,,,,,,,,,,1444389760.0,,1060459621.0,643337681.0,693574347.0,,,,,,
. Chi phí tài chính__1,,,,,,,,,,,,,23455774.0,79828537.0,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,,,,,,23455774.0,79828537.0,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,,,,,,,,,9377453339.0,,5595660512.0,5283497601.0,3012559127.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,,,,,,,,5431704744.0,,3915156831.0,3696999041.0,3780286482.0,,,,,,
. Thu nhập khác__1,,,,,,,,,,231985600.0,,28738801.0,156001173.0,404157.0,,,,,,
. Chi phí khác__1,,,,,,,,,,114454210.0,,,147608565.0,,,,,,,
. Lợi nhuận khác__1,,,,,,,,,,117531390.0,,28738801.0,8392608.0,404157.0,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,,,,,,,,,5549236134.0,,3943895632.0,3705391649.0,3780690639.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,,,,,,,793942786.0,,566717740.0,332717658.0,378069064.0,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,,,,,,,,,4755293348.0,,3377177892.0,3372673991.0,3402621575.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,,,,,,,,,4755293348.0,,3377177892.0,3372673991.0,3402621575.0,,,,,,
