field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2000]
. Doanh thu bán hàng và cung cấp dịch vụ__1,2908693562956.0,5408405794386.0,1848725839113.0,2702951883818.0,2108409375892.0,1233178181255.0,1774657403704.0,2626126540664.0,718498769765.0,237154335144.0,198841166812.0,198035213124.0,202590233926.0,229045847362.0,177424399389.0,166623285629.0,167087054545.0,,,,,
. Các khoản giảm trừ doanh thu__1,48659514547.0,34314129866.0,35564717422.0,16949205980.0,67243261995.0,22422371448.0,23709668959.0,19655166669.0,11973887631.0,26817000.0,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,2860034048409.0,5374091664520.0,1813161121691.0,2686002677838.0,2041166113897.0,1210755809807.0,1750947734745.0,2606471373995.0,706524882134.0,237127518144.0,198841166812.0,198035213124.0,202590233926.0,229045847362.0,177424399389.0,166623285629.0,167087054545.0,,,,,
. Giá vốn hàng bán__1,2036064393949.0,4229385489945.0,1242910738099.0,1937276901153.0,1642864373189.0,794509705518.0,1161841229700.0,2097743082713.0,236197125711.0,68932756410.0,30958248036.0,24032507130.0,14749888862.0,44452205873.0,385058799.0,457010000.0,643300000.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,823969654460.0,1144706174575.0,570250383592.0,748725776685.0,398301740708.0,416246104289.0,589106505045.0,508728291282.0,470327756423.0,168194761734.0,167882918776.0,174002705994.0,187840345064.0,184593641489.0,177039340590.0,166166275629.0,166443754545.0,,,,,
. Doanh thu hoạt động tài chính__1,1069631920450.0,1361784408056.0,1156598475397.0,547936385635.0,2189618369766.0,1498432873669.0,1029970200093.0,624343863480.0,299850796565.0,840599168525.0,592370165638.0,503865934289.0,314576722985.0,122322600950.0,90629882565.0,23162113935.0,15327300955.0,,,,,
. Chi phí tài chính__1,1416444228424.0,1214708824499.0,1137989318636.0,649685337919.0,534380902929.0,458340282003.0,617916650424.0,246753004656.0,248717528969.0,237229476293.0,494654544722.0,121810293960.0,45100849654.0,54930998133.0,52701043792.0,43004642511.0,47229050056.0,,,,,
- Trong đó: Chi phí lãi vay__1,1133805564396.0,901113135134.0,729269062304.0,632222454399.0,526184779387.0,448932002037.0,448932002037.0,231159472420.0,162978834161.0,152717695349.0,161995593787.0,108427967495.0,35379706099.0,34996238094.0,44591658382.0,38068893078.0,41558992537.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",5533244673.0,3931006605.0,24547971269.0,70797905471.0,-47838589970.0,31309041628.0,16893828203.0,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,62945222581.0,157032487871.0,40199009381.0,34923399670.0,24995946233.0,25026515781.0,27649847217.0,222557760002.0,256016652655.0,102194630439.0,101063093767.0,103487330663.0,101532270762.0,96697892204.0,101246489489.0,91378890817.0,105047673542.0,,,,,
. Chi phí quản lý doanh nghiệp__1,494236687562.0,532995652932.0,542395441037.0,515112107921.0,481716999780.0,277009876251.0,177593029243.0,117413008232.0,67922089808.0,72585346759.0,24175184103.0,23979911184.0,16584144542.0,9772411490.0,8134460406.0,4235290781.0,3567010082.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-74491318984.0,605684623934.0,30813061204.0,167739222281.0,1498987671562.0,1185611345551.0,812811006457.0,546348381872.0,197522281556.0,596784476768.0,140360261822.0,428591104476.0,339199803091.0,145514940612.0,105587229468.0,50709565455.0,25927321820.0,,,,,
