field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,3484219388593.0,3154193828244.0,3091651475015.0,2846284569828.0,2320191940013.0,2107793161326.0,1660553370510.0,1353969468868.0,1204727195590.0,1007994977757.0,914579807070.0,358768824677.0,245307648563.0,189677630148.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,,460125000.0,738798857.0,,,,,1692000.0,1096000.0,671531870.0,18260000.0,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,3484219388593.0,3154193828244.0,3091191350015.0,2845545770971.0,2320191940013.0,2107793161326.0,1660553370510.0,1353969468868.0,1204725503590.0,1007993881757.0,913908275200.0,358750564677.0,245307648563.0,189677630148.0,,,,,,
. Giá vốn hàng bán__1,3014506972691.0,2680784968097.0,2656871191247.0,2417982333909.0,1983032378058.0,1774643130341.0,1370885993159.0,1097940152976.0,1000609829361.0,745681973689.0,693223243595.0,259725705236.0,181193561356.0,170989598837.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,469712415902.0,473408860147.0,434320158768.0,427563437062.0,337159561955.0,333150030985.0,289667377351.0,256029315892.0,204115674229.0,262311908068.0,220685031605.0,99024859441.0,64114087207.0,18688031311.0,,,,,,
. Doanh thu hoạt động tài chính__1,18943155701.0,15188765569.0,210658393645.0,333760173263.0,330315927582.0,72533215865.0,136029952196.0,11001071654.0,12950035658.0,5293785000.0,4961268120.0,678716768.0,898370054.0,215719929.0,,,,,,
. Chi phí tài chính__1,152265106452.0,99245607151.0,179413305315.0,347417595990.0,322307193352.0,110616155050.0,148160339470.0,30878805713.0,20764853958.0,46529921059.0,38828551612.0,13552106024.0,9270325936.0,3428586376.0,,,,,,
- Trong đó: Chi phí lãi vay__1,145670784482.0,96073976082.0,83054243144.0,91154672479.0,90641294699.0,80742512337.0,45565124144.0,28426164059.0,18157221550.0,35473520585.0,32475485731.0,8598425377.0,5615316727.0,2837081061.0,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,12546726317.0,27486360005.0,19393057985.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,25239575877.0,21987042112.0,18934170307.0,13306299541.0,8891853652.0,8350063312.0,12483030440.0,11817273675.0,10544311234.0,35029073321.0,18906377087.0,4099944540.0,58505000.0,159553800.0,,,,,,
. Chi phí quản lý doanh nghiệp__1,200099244674.0,192222584791.0,165465268422.0,129359192171.0,131040050921.0,99179948969.0,96275902724.0,63153404367.0,50887082815.0,58227118696.0,50382939044.0,28639578886.0,13972113720.0,9900089407.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,111051644600.0,175142391662.0,281165808369.0,271240522623.0,217783117929.0,215023439524.0,188171114898.0,161180903791.0,134869461879.0,127819579991.0,117528431982.0,53411946759.0,41711512605.0,5415521657.0,,,,,,
. Thu nhập khác__1,6711769614.0,1201316720.0,9893459570.0,56721837551.0,6910042292.0,5343038998.0,45268523465.0,140402442968.0,25491970760.0,12789048616.0,1184643021.0,19359124389.0,23000004.0,54618812.0,,,,,,
. Chi phí khác__1,7945583007.0,8154750363.0,14468378019.0,21680371846.0,2931786625.0,9839428627.0,45605031578.0,149684834864.0,23431278870.0,12730365069.0,1152146841.0,5615625695.0,1023348445.0,,,,,,,
. Lợi nhuận khác__1,-1233813393.0,-6953433643.0,-4574918449.0,35041465705.0,3978255667.0,-4496389629.0,-336508113.0,-9282391896.0,2060691890.0,58683547.0,32496180.0,13743498694.0,-1000348441.0,54618812.0,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,109817831207.0,168188958019.0,276590889920.0,306281988328.0,221761373596.0,210527049895.0,187834606785.0,169321116387.0,149557612320.0,127878263538.0,117560928162.0,67155445453.0,40711164164.0,5470140469.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,38927106131.0,34647187978.0,63733225003.0,55019824727.0,42638283186.0,34815181492.0,33191951479.0,33922428969.0,26532944649.0,31702080206.0,21250801590.0,15538610323.0,7033272777.0,1033068326.0,,,,,,
. Chi phí thuế TNDN hoãn lại__1,108939308.0,-43403083.0,1296700267.0,2562792228.0,1569687192.0,30307217.0,30307217.0,186276604.0,6164355570.0,-3926921888.0,,-18634013.0,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,70781785768.0,133585173124.0,211560964650.0,248699371373.0,177553403218.0,175681561186.0,154612348089.0,135212410814.0,116860312101.0,100103105220.0,96310126572.0,51635469143.0,33677891387.0,4437072143.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,2407373165.0,14888728824.0,10981525601.0,2462297734.0,11039578746.0,20434794498.0,12388557655.0,4905630463.0,14528127542.0,5572839723.0,9634831732.0,1542228532.0,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,68374412603.0,118696444300.0,200579439049.0,246237073639.0,166513824472.0,155246766688.0,142223790434.0,130306780350.0,102332184559.0,94530265498.0,86675294841.0,50093240611.0,33677891387.0,4437072143.0,,,,,,
. Lãi cơ bản trên cổ phiếu__1,534.0,987.0,1863019.0,2957.0,3019.0,3132.0,3036.0,3042.0,4694.0,5756.0,7474.0,5081.0,4996.0,1372.0,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,17422604492.0,12627458551.0,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,5062620383406.0,5557412775682.0,4501536433610.0,3650758200462.0,2856715512613.0,2246145401267.0,1957306281027.0,1411606628946.0,1167991808933.0,717872974814.0,569293735538.0,220549869283.0,145315064654.0,89960598259.0,,,,,,
. Tiền và các khoản tương đương tiền__1,312430239372.0,358353732799.0,236464914224.0,192527689473.0,233542428764.0,252211387118.0,299722576376.0,236575321193.0,360151040948.0,96220816919.0,113457420546.0,27510339409.0,31070840145.0,4311369905.0,,,,,,
..Tiền__1,172755595009.0,302718732799.0,199349914224.0,106977186607.0,191385028764.0,222053987118.0,235956411693.0,153810884434.0,272451040948.0,68520816919.0,76611693430.0,27510339409.0,31070840145.0,4311369905.0,,,,,,
..Các khoản tương đương tiền__1,139674644363.0,55635000000.0,37115000000.0,85550502866.0,42157400000.0,30157400000.0,63766164683.0,82764436759.0,87700000000.0,27700000000.0,36845727116.0,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,49148587209.0,35358143989.0,55857294488.0,751912307.0,861405717.0,13146800000.0,646800000.0,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,49148587209.0,35358143989.0,55857294488.0,751912307.0,861405717.0,13146800000.0,646800000.0,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,2821445306296.0,3969341050922.0,3363084117318.0,2771455087578.0,2014396688835.0,1357552091401.0,1070740068909.0,924986760126.0,660795534803.0,363818140959.0,186001176429.0,122333336785.0,46072771515.0,29439692062.0,,,,,,
..Phải thu khách hàng__1,2057456007585.0,2663910912631.0,2571166310900.0,2140009913089.0,1734152085642.0,1130981456329.0,916748537002.0,910131285563.0,305606196434.0,362623392259.0,128909796939.0,110133775935.0,43787704778.0,25788212962.0,,,,,,
..Trả trước cho người bán__1,173861796618.0,621272475826.0,107268651323.0,120536947855.0,97186336398.0,69732499575.0,83075077026.0,13753542130.0,11491074573.0,6537026452.0,59572261741.0,12196655854.0,2284368907.0,3651478950.0,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
