field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,249893841617.0,191260162167.0,95653278642.0,91998310616.0,269698328692.0,130539800947.0,73694996505.0,44659161957.0,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,249893841617.0,191260162167.0,95653278642.0,91998310616.0,269698328692.0,130539800947.0,73694996505.0,44659161957.0,,,,,,,,,,,,
. Giá vốn hàng bán__1,,233603715537.0,173745346982.0,82043715888.0,80133126645.0,254311066487.0,120186539583.0,65315132631.0,39114561756.0,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,16290126080.0,17514815185.0,13609562754.0,11865183971.0,15387262205.0,10353261364.0,8379863874.0,5544600201.0,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,576935957.0,4703680821.0,6899434456.0,4459340253.0,472485664.0,732464945.0,795249475.0,1805268731.0,,,,,,,,,,,,
. Chi phí tài chính__1,,7514607501.0,6212735468.0,7006707660.0,5103859740.0,,,77357347.0,29790243.0,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,7506152956.0,6212735468.0,7006707660.0,5103859740.0,,,3500000.0,19790243.0,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,4101582282.0,12258372273.0,8440868174.0,12408105988.0,13767235301.0,10692211323.0,8624306718.0,7006250271.0,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,5250872254.0,3747388265.0,5061421376.0,-1187441504.0,2092512568.0,393514986.0,473449284.0,313828418.0,,,,,,,,,,,,
. Thu nhập khác__1,,46378636.0,4500.0,16207504.0,5773751160.0,753973230.0,6800000.0,1872936364.0,,,,,,,,,,,,,
. Chi phí khác__1,,290950548.0,871195134.0,111945421.0,41232855.0,222161209.0,76437471.0,1517681828.0,,,,,,,,,,,,,
. Lợi nhuận khác__1,,-244571912.0,-871190634.0,-95737917.0,5732518305.0,531812021.0,-69637471.0,355254536.0,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,5006300342.0,2876197631.0,4965683459.0,4545076801.0,2624324589.0,323877515.0,828703820.0,313828418.0,,,,,,,,,,,,
