field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,229499772416.0,203893516622.0,227676210945.0,231582048680.0,181253007937.0,218354212616.0,176039305390.0,210541514754.0,188351569862.0,59755655536.0,217153102046.0,159949022006.0,127756804261.0,136313511751.0,97578695992.0,69230656190.0,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,53048000.0,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,229499772416.0,203893516622.0,227676210945.0,231582048680.0,181253007937.0,218354212616.0,176039305390.0,210541514754.0,188351569862.0,59755655536.0,217153102046.0,159949022006.0,127756804261.0,136260463751.0,97578695992.0,69230656190.0,,,,
. Giá vốn hàng bán__1,203898923118.0,173086293643.0,200154765393.0,209553544685.0,159070677074.0,184704028235.0,150854916034.0,186499007638.0,160945157208.0,38443942253.0,194782018612.0,141490262773.0,109245410034.0,122591496816.0,90345757503.0,67051853138.0,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,25600849298.0,30807222979.0,27521445552.0,22028503995.0,22182330863.0,33650184381.0,25184389356.0,24042507116.0,27406412654.0,21311713283.0,22371083434.0,18458759233.0,18511394227.0,13668966935.0,7232938489.0,2178803052.0,,,,
. Doanh thu hoạt động tài chính__1,18969655.0,56812648.0,88814983.0,8775455.0,63471604.0,35797974.0,64966124.0,104535371.0,42430466.0,49243885.0,81059255.0,15838100.0,177651619.0,101166806.0,56279984.0,27739988.0,,,,
. Chi phí tài chính__1,1546828070.0,1944546999.0,2327027159.0,2234702929.0,2328005444.0,2203645743.0,2222657170.0,3278568911.0,3677647419.0,4076015376.0,4999633745.0,2484043368.0,390719190.0,692526519.0,340215643.0,1307070029.0,,,,
- Trong đó: Chi phí lãi vay__1,1546828070.0,1944546999.0,2327027159.0,2234702929.0,2328005444.0,2203645743.0,2222657170.0,3278568911.0,3677647419.0,4076015376.0,4999633745.0,2016041213.0,379334190.0,692526519.0,340215643.0,1225279084.0,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,4887347116.0,5192462556.0,4519673046.0,3792907880.0,2018855283.0,3900374036.0,2619921115.0,2687690299.0,3351888550.0,2846930751.0,3172023093.0,2764685737.0,2199842372.0,1476431120.0,930574520.0,917019732.0,,,,
. Chi phí quản lý doanh nghiệp__1,17385834172.0,19174518983.0,15977941447.0,13808424154.0,14661752356.0,17959556279.0,12561016475.0,12526964403.0,10597777998.0,8101601294.0,9721286863.0,8025128762.0,6109321989.0,4748269581.0,3205602655.0,2315971464.0,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,1799809595.0,4552507089.0,4785618883.0,2201244487.0,3237189384.0,9622406297.0,7845760720.0,5653818874.0,9821529153.0,6336409747.0,4559198988.0,5200739466.0,9989162295.0,6852906521.0,2812825655.0,-2333518185.0,,,,
. Thu nhập khác__1,1001953438.0,805681778.0,629857379.0,1230179073.0,1286598113.0,1829692386.0,1608153725.0,2681011455.0,2655825501.0,2390959885.0,2936961949.0,2097924221.0,1557473776.0,2825030372.0,1314536904.0,628752911.0,,,,
