field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[1999]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,243753082222.0,256143434371.0,162180715608.0,216301020159.0,228045862885.0,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,342483333.0,34910285.0,149055522.0,61667619.0,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,243753082222.0,255800951038.0,162145805323.0,216151964637.0,227984195266.0,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,,180405459893.0,236535512973.0,181083070427.0,237060090221.0,203844190752.0,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,63347622329.0,19265438065.0,-18937265104.0,-20908125584.0,24140004514.0,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,614116556.0,128507974.0,78550005.0,42097489.0,92501823.0,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,,3201411828.0,5471936524.0,3743542194.0,3109536857.0,3538618077.0,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,3064395650.0,5271163905.0,3685893148.0,3051985287.0,3390645815.0,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,1190046363.0,1471944477.0,1132519049.0,1377075146.0,1098562853.0,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,5539922049.0,5657669380.0,5162940370.0,7360438349.0,7979786836.0,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,54030358645.0,6792395658.0,-28897716712.0,-32713078447.0,11615538571.0,,,,,,,,,,,,,,,,
. Thu nhập khác__1,,12357043317.0,4690080745.0,4336801439.0,7754609331.0,3703949598.0,,,,,,,,,,,,,,,,
. Chi phí khác__1,,9424029050.0,3881647789.0,4125688571.0,8329414833.0,8744634496.0,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,,2933014267.0,808432956.0,211112868.0,-574805502.0,-5040684898.0,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,56963372912.0,7600828614.0,-28686603844.0,-33287883949.0,6574853673.0,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,510382585.0,,68538400.0,,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,
