field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,27999817201.0,34249909989.0,40576142227.0,45273306651.0,60904961691.0,75026381906.0,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,109890252.0,267315507.0,,25821600.0,13610400.0,109006465.0,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,27889926949.0,33982594482.0,40576142227.0,45247485051.0,60891351291.0,74917375441.0,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,,22491742865.0,27093169736.0,33271290304.0,36809269923.0,48718225241.0,62551564286.0,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,5398184084.0,6889424746.0,7304851923.0,8438215128.0,12173126050.0,12365811155.0,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,84212377.0,117449125.0,222217731.0,173948977.0,388882941.0,331303514.0,,,,,,,,,,,,,,
. Chi phí tài chính__1,,157692525.0,87230080.0,128414713.0,20885702.0,58045837.0,10898017.0,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,116285019.0,41057333.0,100319332.0,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,1575136363.0,2089211830.0,1887939802.0,1856300992.0,2209815702.0,2316363927.0,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,4510854183.0,4797860555.0,5651793469.0,6756802809.0,8670988274.0,8455262715.0,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,-761286610.0,32571406.0,-141078330.0,-21825398.0,1623159178.0,1914590010.0,,,,,,,,,,,,,,
. Thu nhập khác__1,,18120000.0,,183636364.0,36222217355.0,190000001.0,65000000.0,,,,,,,,,,,,,,
. Chi phí khác__1,,1650173437.0,,5042500.0,,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,,-1632053437.0,,178593864.0,36222217355.0,190000001.0,65000000.0,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,-2393340047.0,32571406.0,37515534.0,36200391957.0,1813159179.0,1979590010.0,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,3077011.0,6514281.0,8511607.0,7240078391.0,362631836.0,435509802.0,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,-2396417058.0,26057125.0,29003927.0,28960313566.0,1450527343.0,1544080208.0,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,-2396417058.0,26057125.0,29003927.0,28960313566.0,1450527343.0,1544080208.0,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,-2310.0,25.0,28.0,27910.0,1398.0,1488.0,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,22776233499.0,22795795620.0,23904765556.0,21868456132.0,22542232361.0,21106573765.0,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,,990941770.0,3013478909.0,4311311762.0,4063740754.0,5614297945.0,3925179138.0,,,,,,,,,,,,,,
..Tiền__1,,490941770.0,513478909.0,1311311762.0,2063740754.0,1614297945.0,625179138.0,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,500000000.0,2500000000.0,3000000000.0,2000000000.0,4000000000.0,3300000000.0,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,,2509557172.0,2284597023.0,3438593414.0,3537059661.0,4009116954.0,8954538164.0,,,,,,,,,,,,,,
..Phải thu khách hàng__1,,2376106780.0,2280829900.0,3429512665.0,3532642994.0,4009116954.0,8737037609.0,,,,,,,,,,,,,,
..Trả trước cho người bán__1,,133068200.0,,2473900.0,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,382192.0,3767123.0,6606849.0,4416667.0,,217500555.0,,,,,,,,,,,,,,
