field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,5182230563534.0,4864151736653.0,5186931126613.0,4872015704030.0,4390797143568.0,3704396584216.0,3290052850930.0,2902012747923.0,2659488861347.0,2863706053611.0,3883900981387.0,3486156963296.0,2074799044404.0,1168605567977.0,,,,,
. Các khoản giảm trừ doanh thu__1,,1121478976.0,8346067406.0,1215750948.0,2173679639.0,6434099006.0,10583369477.0,25345747909.0,43397984573.0,128081612561.0,83638132073.0,213473956144.0,77551911553.0,73613250767.0,60539316107.0,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,5181109084558.0,4855805669247.0,5185715375665.0,4869842024391.0,4384363044562.0,3693813214739.0,3264707103021.0,2858614763350.0,2531407248786.0,2780067921538.0,3670427025243.0,3408605051743.0,2001185793637.0,1108066251870.0,,,,,
. Giá vốn hàng bán__1,,4275204988493.0,3956367797661.0,4344603933188.0,4116422640212.0,3792680716517.0,3166506566261.0,2709157156383.0,2428335048676.0,2190077864279.0,2517665796088.0,3261296042727.0,2989247121281.0,1682440599935.0,917976749624.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,905904096065.0,899437871586.0,841111442477.0,753419384179.0,591682328045.0,527306648478.0,555549946638.0,430279714674.0,341329384507.0,262402125450.0,409130982516.0,419357930462.0,318745193702.0,190089502246.0,,,,,
. Doanh thu hoạt động tài chính__1,,90272813780.0,61930167701.0,25332247651.0,18887764877.0,20716545382.0,16623336361.0,5281343638.0,6697962880.0,8239579293.0,62368228305.0,46932210293.0,16782868760.0,26742838277.0,14342922806.0,,,,,
. Chi phí tài chính__1,,76819094484.0,72435751345.0,50428877857.0,28692050183.0,28002320360.0,32705994655.0,44875731880.0,67501414327.0,79185998117.0,171519644004.0,174976475967.0,76263486246.0,32971579974.0,17803402529.0,,,,,
- Trong đó: Chi phí lãi vay__1,,72718384449.0,69879533415.0,47649698941.0,28218630957.0,26357462659.0,25970916609.0,35374748936.0,59173966853.0,72247469475.0,114322622814.0,122447481100.0,52356336088.0,22137295727.0,17646748549.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,22298259698.0,25092671510.0,20733263357.0,17952134556.0,13009104718.0,9726293956.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,,372232909614.0,379119050422.0,319716926552.0,288578126415.0,237709256553.0,210271613834.0,243894822925.0,196619859547.0,161564560546.0,149425146164.0,127501033919.0,112845273056.0,126162963175.0,72466138770.0,,,,,
. Chi phí quản lý doanh nghiệp__1,,283426909780.0,287831337237.0,269835733847.0,269855905234.0,183625193593.0,160344859063.0,150552698467.0,140861424660.0,97954877268.0,95888569325.0,95353782188.0,94926066099.0,74945904291.0,25900197893.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,285996255665.0,247074571793.0,247195415229.0,203133201780.0,176071207639.0,150333811243.0,121508037004.0,31994979020.0,10863527869.0,-92063005738.0,58231900735.0,152105973821.0,111407584539.0,88262685860.0,,,,,
. Thu nhập khác__1,,8854185797.0,15098094041.0,18760574293.0,18406144597.0,14624152545.0,15946822110.0,6763340459.0,4217568463.0,4519331261.0,7244866546.0,5642486653.0,3147034387.0,4201813784.0,5715528039.0,,,,,
. Chi phí khác__1,,4545668385.0,3219404647.0,4104367229.0,2856254438.0,3481438608.0,5903411805.0,7116123517.0,7460208192.0,4768541810.0,7186219691.0,3617017564.0,3513791980.0,3335338873.0,3961394257.0,,,,,
. Lợi nhuận khác__1,,4308517412.0,11878689394.0,14656207064.0,15549890159.0,11142713937.0,10043410305.0,-352783058.0,-3242639729.0,-249210549.0,58646855.0,2025469089.0,-366757593.0,866474911.0,1754133782.0,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,290304773077.0,258953261187.0,261851622293.0,218683091939.0,187213921576.0,160377221548.0,129564663550.0,32444906519.0,14012748578.0,-101562476697.0,45718960553.0,148994949406.0,111238221142.0,90016819642.0,,,,,
. Chi phí thuế TNDN hiện hành__1,,49110439983.0,50333114539.0,47549485720.0,39139402938.0,30504449948.0,23553516206.0,10691389168.0,7929414329.0,4888037794.0,2813785047.0,11041506830.0,26141951891.0,24300355944.0,17663972621.0,,,,,
. Chi phí thuế TNDN hoãn lại__1,,49653240.0,49653240.0,49653240.0,-442983805.0,2743000.0,96214076.0,1047410951.0,1141528260.0,-659888494.0,-312273980.0,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,241144679854.0,208570493408.0,214252483333.0,179986672806.0,156706728628.0,136727491266.0,117825863431.0,23373963930.0,9784599278.0,-104063987764.0,34677453723.0,122852997515.0,86937865198.0,72352847021.0,,,,,
. Lợi ích của cổ đông thiểu số__1,,65721525596.0,64523119625.0,54769176521.0,46142214633.0,33546752613.0,29211282666.0,8789729174.0,6479726350.0,-266134766.0,-3041055088.0,-1666618252.0,-453972924.0,-649415702.0,-254698802.0,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,175423154258.0,144047373783.0,159483306812.0,133844458173.0,123159976015.0,107516208600.0,109036134257.0,16894237580.0,10050734044.0,-101022932676.0,36344071975.0,123306970439.0,87587280900.0,72607545823.0,,,,,
. Lãi cơ bản trên cổ phiếu__1,,1531.0,1393.0,1917.0,1755.0,1625.0,1518.0,1646.0,255.0,149.0,-1544.0,573.0,1942.0,2564.0,3246.0,,,,,
. Lãi suy giảm trên cổ phiếu__1,,1531.0,1393.0,1917.0,1755.0,1625.0,1518.0,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,8409409604.0,3692567228.0,3398431258.0,-9558117814.0,-14538409271.0,-2744266822.0,-1035838308.0,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,2861063333750.0,2925508090945.0,2198562190256.0,1663913682023.0,1369834579129.0,1303118952471.0,934212419029.0,913826439831.0,978624898938.0,1062596397719.0,1483175070037.0,1680525573321.0,1334977183381.0,935239378359.0,,,,,
. Tiền và các khoản tương đương tiền__1,,158177369944.0,213481918455.0,432733780074.0,143491061936.0,125069823641.0,87680257918.0,78178073117.0,95796892297.0,48152461336.0,62869375345.0,62261127067.0,158728048366.0,177375396960.0,93125904662.0,,,,,
