field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2003],[2002],[2001],[2004]
. Doanh thu bán hàng và cung cấp dịch vụ__1,111236733368.0,422702772553.0,633046316525.0,341837266493.0,579039942715.0,862192971287.0,511136173367.0,613295923879.0,762840099471.0,720426455766.0,605890234455.0,627678606736.0,275831625076.0,243656935592.0,228953307071.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,,2094374145.0,,,90909091.0,3511509092.0,1923204500.0,272727273.0,961602249.0,2052511341.0,331383636.0,2656452728.0,6186546312.0,3004161022.0,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,111236733368.0,422702772553.0,630951942380.0,341837266493.0,579039942715.0,862102062196.0,507624664275.0,611372719379.0,762567372198.0,719464853517.0,603837723114.0,627347223100.0,273175172348.0,237470389280.0,225949146049.0,,,,,,
. Giá vốn hàng bán__1,74486716395.0,364639584547.0,572383490630.0,289308906758.0,550710416580.0,831183012557.0,459798417361.0,574898702664.0,687145300296.0,643727100234.0,526408773773.0,569244046051.0,228388828598.0,209079570194.0,189475454110.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,36750016973.0,58063188006.0,58568451750.0,52528359735.0,28329526135.0,30919049639.0,47826246914.0,36474016715.0,75422071902.0,75737753283.0,77428949341.0,58103177049.0,44786343750.0,28390819086.0,36473691939.0,,,,,,
. Doanh thu hoạt động tài chính__1,1134191532.0,745705150.0,1293248019.0,643761957.0,179371505.0,1566847562.0,981201586.0,764942939.0,977969124.0,705504567.0,2121198155.0,1938628804.0,1404383429.0,4169683510.0,1717819389.0,,,,,,
. Chi phí tài chính__1,5191108583.0,7833770664.0,4408159225.0,5747881446.0,7041835822.0,5780548268.0,8614435477.0,10200147118.0,5390901563.0,5593850645.0,4174881481.0,472137818.0,714999997.0,136977679.0,46822727.0,,,,,,
- Trong đó: Chi phí lãi vay__1,5191108583.0,7833770664.0,4408159225.0,5747881446.0,7041835822.0,5780548268.0,8614435477.0,10200147118.0,5390771982.0,5593794166.0,4174881481.0,472137818.0,714999997.0,136977679.0,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,568925617.0,44500000.0,,112267777.0,464256199.0,409309372.0,45045000.0,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,14044320504.0,13513751261.0,11695228170.0,9357441624.0,9334297850.0,7784899513.0,6997053014.0,6221959359.0,7092568929.0,7310459325.0,6081212873.0,6547108939.0,6509017979.0,4700642652.0,5634605021.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,18648779418.0,37461371231.0,43758312374.0,38066798622.0,11563838351.0,18875949420.0,33195960009.0,20704585400.0,63452314335.0,63129638508.0,69249008142.0,53022559096.0,38966709203.0,27722882265.0,32510083580.0,,,,,,
. Thu nhập khác__1,8563770790.0,4489863971.0,1600335232.0,8241190799.0,25326773939.0,1045853341.0,829447201.0,6807753289.0,4314400652.0,18086295.0,3251638032.0,4410281439.0,3039587589.0,262721936.0,980797568.0,,,,,,
. Chi phí khác__1,1200605287.0,475798306.0,539188787.0,19457831.0,49710173.0,99859719.0,799840262.0,52341088.0,811243326.0,,215108.0,47101742.0,100835979.0,85685051.0,49742864.0,,,,,,
. Lợi nhuận khác__1,7363165503.0,4014065665.0,1061146445.0,8221732968.0,25277063766.0,945993622.0,29606939.0,6755412201.0,3503157326.0,18086295.0,3251422924.0,4363179697.0,2938751610.0,177036885.0,931054704.0,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,26011944921.0,41475436896.0,44819458819.0,46288531590.0,36840902117.0,19821943042.0,33225566948.0,27459997601.0,66955471661.0,63147724803.0,72500431066.0,57385738793.0,41905460813.0,27899919150.0,33441138284.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,3877263332.0,8406882166.0,7643403478.0,9271231221.0,7647767512.0,4378472433.0,8023408409.0,6037258481.0,19900048650.0,11594025945.0,13191131359.0,17149887602.0,7279171780.0,6980897231.0,9195518720.0,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,2804300189.0,-2804300189.0,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,22134681589.0,33068554730.0,37176055341.0,37017300369.0,29193134605.0,15443470609.0,25202158539.0,21422739120.0,47055423011.0,51553698858.0,56504999518.0,43040151380.0,34626289033.0,20919021919.0,24245619564.0,,,,,,
