field,[2021],[2020],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2019],[2000],[1999]
. Chi phí quản lý doanh nghiệp__1,15341872986.0,16405255100.0,10340757451.0,24062740065.0,30864861753.0,26546368590.0,27785805923.0,25756265980.0,23057570366.0,32808445367.0,,14151483238.0,10058495437.0,9286928803.0,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,17282614402.0,18473463631.0,18322988529.0,18385395899.0,15351958202.0,18250389479.0,19611706396.0,14565809138.0,12617557463.0,-3777986579.0,,6509714104.0,6675908648.0,1337417365.0,,,,,,,,,
. Thu nhập khác__1,1916552794.0,5595812829.0,4012776222.0,6003888637.0,6126945086.0,5908662030.0,4100067161.0,4053204720.0,7090864547.0,48648209264.0,,14080933698.0,9173773377.0,4239713888.0,,,,,,,,,
. Chi phí khác__1,480205236.0,4595563735.0,2106984556.0,1981725165.0,105341988.0,3440762603.0,3408560362.0,1546484564.0,4366613934.0,31561330697.0,,10192955328.0,7763671962.0,2174759292.0,,,,,,,,,
. Lợi nhuận khác__1,1436347558.0,1000249094.0,1905791666.0,4022163472.0,6021603098.0,2467899427.0,691506799.0,2506720156.0,2724250613.0,17086878567.0,,3887978370.0,1410101415.0,2064954596.0,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,18718961960.0,19473712725.0,20228780195.0,22407559371.0,21373561300.0,20718288906.0,20303213195.0,17072529294.0,15341808076.0,13308891988.0,,10397692474.0,8086010063.0,3402371961.0,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,3803115333.0,3883334904.0,4360679485.0,4749301603.0,4291145056.0,4646197349.0,4506869953.0,4444070260.0,3933502019.0,3222725895.0,,1294004667.0,2580761496.0,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,14915846627.0,15590377821.0,15868100710.0,17658257768.0,17082416244.0,16072091557.0,15796343242.0,12628459034.0,11408306057.0,10086166093.0,,9103687807.0,5505248567.0,3402371961.0,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,14915846627.0,15590377821.0,15868100710.0,17658257768.0,17082416244.0,16072091557.0,15796343242.0,12628459034.0,11408306057.0,10086166093.0,,9103687807.0,5505248567.0,3402371961.0,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,1069.0,1285.0,1569.0,2008.0,3389.0,3189.0,4218.0,4510.0,4074.0,3602.0,,3251.0,1966.0,2859.0,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,1569.0,2008.0,3389.0,3189.0,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,480339007474.0,613000498738.0,839314958426.0,830434841283.0,867150724162.0,880033935790.0,845062903589.0,804030343755.0,727452391235.0,630762015721.0,,331829552316.0,,217661085731.0,,,,,,,888582385380.0,,
. Tiền và các khoản tương đương tiền__1,21728681921.0,23319594430.0,38576577858.0,78720271998.0,129886053361.0,125308750876.0,136416911088.0,128594004923.0,76893872828.0,60008064946.0,,22479440199.0,,22572845909.0,,,,,,,39608588629.0,,
..Tiền__1,21728681921.0,23319594430.0,38576577858.0,78720271998.0,129886053361.0,100308750876.0,86916911088.0,128594004923.0,76893872828.0,60008064946.0,,22479440199.0,,,,,,,,,39608588629.0,,
..Các khoản tương đương tiền__1,,,,,,25000000000.0,49500000000.0,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,393288328912.0,524257746823.0,713849289146.0,669400640134.0,632815384636.0,658228356011.0,591250563044.0,582158063969.0,528662790873.0,451862236045.0,,232251292808.0,,132551166831.0,,,,,,,746452824861.0,,
..Phải thu khách hàng__1,366067351820.0,511778227349.0,694326169684.0,657530062222.0,618618343694.0,635137984881.0,587997481093.0,512792569216.0,453467105385.0,392958239610.0,,187878849789.0,,,,,,,,,732373981854.0,,
..Trả trước cho người bán__1,13322280013.0,11794839599.0,18342920091.0,11138235492.0,12169350091.0,21732469731.0,3769677987.0,69833876498.0,75255477312.0,59337030101.0,,44145414459.0,,,,,,,,,13243801244.0,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,20000000000.0,,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,2129974003.0,5753505926.0,2098025456.0,2876788808.0,2945516936.0,2275727484.0,401230049.0,449444340.0,858034261.0,484792419.0,,227028560.0,,,,,,,,,3457292492.0,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-8232308798.0,-5108043544.0,-917826085.0,-2144446388.0,-917826085.0,-917826085.0,-917826085.0,-917826085.0,-917826085.0,-917826085.0,,,,,,,,,,,-2660436347.0,,
. Tài sản thiếu chờ xử lý__1,1031874.0,39217493.0,,,,,,,,,,,,,,,,,,,38185618.0,,
. Hàng tồn kho__1,64777723365.0,64985444386.0,85809878955.0,81554285222.0,103187064877.0,95699562264.0,110480794091.0,84921663619.0,110210810722.0,103651735144.0,,72140408711.0,,60500060274.0,,,,,,,100539941018.0,,
.. Hàng tồn kho__1,64777723365.0,64985444386.0,85809878955.0,81554285222.0,103187064877.0,95699562264.0,110480794091.0,85042470807.0,112055789951.0,103651735144.0,,72140408711.0,,,,,,,,,100539941018.0,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,,-120807188.0,-1844979229.0,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,544273276.0,437713099.0,1079212467.0,759643929.0,1262221288.0,797266640.0,6914635366.0,8356611244.0,11684916812.0,15239979586.0,,4958410598.0,,2037012717.0,,,,,,,1981030872.0,,
.. Chi phí trả trước ngắn hạn__1,381957955.0,321872995.0,277419311.0,192636363.0,86757136.0,,,,,,,,,,,,,,,,360509225.0,,
.. Thuế GTGT được khấu trừ__1,88934332.0,115840104.0,564507139.0,298602855.0,445581460.0,164218679.0,2146602923.0,2689356958.0,5624441505.0,4632015332.0,,,,,,,,,,,1395266212.0,,
.. Thuế và các khoản khác phải thu Nhà nước__1,73380989.0,,237286017.0,268404711.0,729882692.0,633047961.0,226790135.0,818506868.0,,,,1018135944.0,,,,,,,,,225255435.0,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,4541242308.0,4848747418.0,6060475307.0,10607964254.0,,3940274654.0,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,52575830636.0,52520952626.0,37409821415.0,36223649036.0,39236061720.0,35425625930.0,35199495799.0,34949264377.0,34858142128.0,23709378357.0,,24304610933.0,,10076304231.0,,,,,,,52101219167.0,,
. Các khoản phải thu dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,41713081577.0,43710032404.0,34591231664.0,34271940389.0,38056061720.0,33302480032.0,33975763072.0,33574412982.0,33433735658.0,22273405671.0,,22518164114.0,,8263933148.0,,,,,,,33299537208.0,,
.. Tài sản cố định hữu hình__1,18886455066.0,20741020113.0,11411791546.0,12181579608.0,15211108846.0,11855316689.0,12237873204.0,11927395816.0,11752151647.0,11314215954.0,,11554102450.0,,2896262269.0,,,,,,,10249702505.0,,
- Nguyên giá__1,35843015204.0,35843015204.0,23399773839.0,22788019078.0,25742065439.0,20963752397.0,20103674031.0,18584441418.0,17822293611.0,16230006865.0,,15391999823.0,,,,,,,,,23526704567.0,,
- Giá trị hao mòn luỹ kế__1,-16956560138.0,-15101995091.0,-11987982293.0,-10606439470.0,-10530956593.0,-9108435708.0,-7865800827.0,-6657045602.0,-6070141964.0,-4915790911.0,,-3837897373.0,,,,,,,,,-13277002062.0,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,22826626511.0,22969012291.0,23179440118.0,22090360781.0,22844952874.0,21447163343.0,21501061310.0,21601907166.0,21681584011.0,10959189717.0,,10964061664.0,,5252419344.0,,,,,,,23049834703.0,,
- Nguyên giá__3,24090954041.0,24090954041.0,24017779541.0,22848899541.0,23571737814.0,22141237814.0,22141237814.0,22089237814.0,22005237814.0,11200681214.0,,11092181214.0,,,,,,,,,24017779541.0,,
- Giá trị hao mòn luỹ kế__3,-1264327530.0,-1121941750.0,-838339423.0,-758538760.0,-726784940.0,-694074471.0,-640176504.0,-487330648.0,-323653803.0,-241491497.0,,-128119550.0,,,,,,,,,-967944838.0,,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,2455147742.0,214280000.0,355365454.0,231820000.0,,943145898.0,,,,,,,,,,,,,,,8605005090.0,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,2455147742.0,214280000.0,355365454.0,231820000.0,,943145898.0,,,,,,,,,,,,,,,8605005090.0,,
. Đầu tư tài chính dài hạn__1,,,1300000000.0,1300000000.0,1180000000.0,1180000000.0,,,,,,,,,,,,,,,1300000000.0,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,,,,,,,,,,,,,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,,,1300000000.0,1300000000.0,1180000000.0,1180000000.0,,,,,,,,,,,,,,,1300000000.0,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,8407601317.0,8596640222.0,1163224297.0,419888647.0,,,43732727.0,194851395.0,244406470.0,255972686.0,,268046819.0,,237371083.0,,,,,,,8896676869.0,,
. Chi phí trả trước dài hạn__1,8407601317.0,8596640222.0,1163224297.0,419888647.0,,,43732727.0,194851395.0,244406470.0,255972686.0,,268046819.0,,,,,,,,,8896676869.0,,
. Tài sản thuế thu nhập hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,,
". Thiết bị, vật tư, phụ tùng thay thế dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,,,,,,,,,,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,,,,
Tổng cộng tài sản__1,532914838110.0,665521451364.0,876724779841.0,866658490319.0,906386785882.0,915459561720.0,880262399388.0,838979608132.0,762310533363.0,654471394078.0,,356134163249.0,,227737389962.0,,,,,,,940683604547.0,,
I - NỢ PHẢI TRẢ__1,340315658771.0,487838118652.0,717478248052.0,722398716351.0,802963520667.0,815629991826.0,786643104052.0,760525233086.0,690314202048.0,586201459381.0,,302831699217.0,,178831489691.0,,,,,,,764029280856.0,,
. Nợ ngắn hạn__1,338185958771.0,487784418652.0,717478248052.0,722398716351.0,802963520667.0,815629991826.0,786643104052.0,760525233086.0,689225324048.0,582247742478.0,,297423006339.0,,178359637271.0,,,,,,,763975580856.0,,
.. Phải trả người bán ngắn hạn__1,299573748073.0,415372854834.0,595227542028.0,562805259325.0,559042785904.0,572444366244.0,,,,,,,,,,,,,,,699726783335.0,,
.. Người mua trả tiền trước ngắn hạn__1,18065194612.0,29402458580.0,27471834184.0,18236923972.0,30347189604.0,18649861704.0,,,,,,,,,,,,,,,19437037908.0,,
..Thuế và các khoản phải nộp Nhà nước__1,278512637.0,1254617998.0,1837981920.0,1314116978.0,1585671307.0,3419711682.0,1366855879.0,1555524350.0,3575437002.0,3291018857.0,,804947718.0,,,,,,,,,2094418839.0,,
.. Phải trả người lao động__1,4835043639.0,6551831592.0,581351952.0,2810765256.0,3547967660.0,7060422406.0,4693402496.0,8457350382.0,6983553809.0,8220391068.0,,3940710400.0,,,,,,,,,2971149051.0,,
.. Chi phí phải trả ngắn hạn__1,66239918.0,362955884.0,489622572.0,540219195.0,524677133.0,941264281.0,,,,,,,,,,,,,,,290293768.0,,
.. Phải trả nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả ngắn hạn khác__1,2264935924.0,1755961375.0,485331489.0,510802423.0,38606106421.0,1573261637.0,,,,,,,,,,,,,,,1319333600.0,,
.. Vay và nợ thuê tài chính ngắn hạn__1,12928334881.0,32832118602.0,90580440299.0,135378568650.0,169065767102.0,211406044622.0,,,,,,,,,,,,,,,37540649355.0,,
.. Dự phòng phải trả ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
". Quỹ khen thưởng, phúc lợi__1",173949087.0,251619787.0,804143608.0,802060552.0,243355536.0,135059250.0,,,,,,,,,,,,,,,595915000.0,,
.. Quỹ bình ổn giá__1,,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,2129700000.0,53700000.0,,,,,,,1088878000.0,3953716903.0,,5408692878.0,,471852420.0,,,,,,,53700000.0,,
.. Phải trả dài hạn người bán__1,,,,,,,,,,,,,,,,,,,,,,,
. Người mua trả tiền trước dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Chi phí phải trả dài hạn__1,2129700000.0,,,,,,,,,,,,,,,,,,,,,,
. Phải trả nội bộ về vốn kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải trả dài hạn nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Doanh thu chưa thực hiện dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,,53700000.0,,,,,,,,,,,,,,,,,,,53700000.0,,
. Vay và nợ thuê tài chính dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Trái phiếu chuyển đổi__1,,,,,,,,,,,,,,,,,,,,,,,
. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học và công nghệ__1,,,,,,,,,,,,,,,,,,,,,,,
II - VỐN CHỦ SỞ HỮU__1,192599179339.0,177683332712.0,159246531789.0,144259773968.0,103423265215.0,99829569895.0,93619295336.0,78454375046.0,71996331315.0,68269934697.0,,53302464032.0,,48905900271.0,,,,,,,176654323691.0,,
I. Vốn chủ sở hữu__1,192599179339.0,177683332712.0,159246531789.0,144259773968.0,103423265215.0,99829569895.0,,,,,,,,,,,,,,,176654323691.0,,
. Vốn góp của chủ sở hữu__1,139543150000.0,121344740000.0,101126620000.0,87938960000.0,50400000000.0,50400000000.0,,,,,,,,,,,,,,,121344740000.0,,
- Cổ phiếu phổ thông có quyền biểu quyết__1,139543150000.0,121344740000.0,101126620000.0,87938960000.0,50400000000.0,50400000000.0,,,,,,,,,,,,,,,,,
- Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,,
. Thặng dư vốn cổ phần__1,9215548634.0,9215548634.0,14268238634.0,14268238635.0,16602428812.0,14268238634.0,,,,,,,,,,,,,,,9215548634.0,,
. Quyền chọn chuyển đổi trái phiếu__1,,,,,,,,,,,,,,,,,,,,,,,
. Vốn khác của chủ sở hữu__1,2334190178.0,2334190178.0,2334190178.0,2334190178.0,,2334190178.0,,,,,,,,,,,,,,,2334190178.0,,
. Cổ phiếu quỹ (*)__1,,,,,,,,,,,,,,,,,,,,,,,
. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,,,,
. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ đầu tư phát triển__1,25644628267.0,25644628267.0,25644628267.0,22060127387.0,19423536083.0,16755049524.0,,,,,,,,,,,,,,,25644628267.0,,
. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế chưa phân phối__1,15861662260.0,19144225633.0,15872854710.0,17658257768.0,16997300320.0,16072091559.0,,,,,,,,,,,,,,,18115216612.0,,
- LNST chưa phân phối lũy kế đến cuối kỳ trước__1,14915846627.0,15590377821.0,15868100710.0,17658257768.0,-85115924.0,,,,,,,,,,,,,,,,17407791902.0,,
- LNST chưa phân phối kỳ này__1,945815633.0,3553847812.0,4754000.0,,17082416244.0,16072091559.0,,,,,,,,,,,,,,,707424710.0,,
. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi ích cổ đông không kiểm soát__1,,,,,,,,,,,,,,,,,,,,,,,
. Phụ trội hợp nhất công ty con__1,,,,,,,,,,,,,,,,,,,,,,,
. Nguồn kinh phí và các quỹ khác__1,,,,,,,,,,,,297336001.0,,30092957.0,,,,,,,,,
.. Nguồn kinh phí__1,,,,,,,,,,,,,,,,,,,,,,,
.. Nguồn kinh phí đã hình thành TSCĐ__1,,,,,,,,,,,,,,,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ__1,,,,,,,,,,,,,,,,,,,,,,,
Tổng cộng nguồn vốn__1,532914838110.0,665521451364.0,876724779841.0,866658490319.0,906386785882.0,915459561720.0,880262399388.0,838979608132.0,762310533363.0,654471394078.0,,356134163249.0,,227737389962.0,,,,,,,940683604547.0,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,236828558.0,45110000.0,,,,,,115251535.0,,,,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,1180000000.0,1180000000.0,1180000000.0,1180000000.0,,1518400000.0,,1575000000.0,,,,,,,,,
. Đầu tư dài hạn khác__1,,,,,,,1180000000.0,1180000000.0,1180000000.0,1180000000.0,,1518400000.0,,,,,,,,,,,
.. Vay và nợ ngắn hạn__1,,,,,,,209285054361.0,230502994028.0,195742447176.0,144008423971.0,,57680869987.0,,,,,,,,,,,
.. Phải trả người bán__1,,,,,,,558871926213.0,490515538429.0,452539246807.0,405896368891.0,,217036078411.0,,,,,,,,,,,
.. Người mua trả tiền trước__1,,,,,,,7123705691.0,24224083621.0,24564290032.0,18286168694.0,,15878383966.0,,,,,,,,,,,
.. Chi phí phải trả__1,,,,,,,1415132105.0,1756830034.0,573405323.0,,,,,,,,,,,,,,
.. Phải trả nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
".. Các khoản phải trả, phải nộp ngắn hạn khác__1",,,,,,,3111756058.0,2260857945.0,4250356606.0,1702284720.0,,2082015857.0,,,,,,,,,,,
.. Quỹ khen thưởng phúc lợi__1,,,,,,,775271249.0,,996587293.0,843086277.0,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__2,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ thưởng ban quản lý điều hành công ty__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Vay và nợ dài hạn__1,,,,,,,,,1088878000.0,2177770000.0,,4387554000.0,,,,,,,,,,,
.. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng trợ cấp mất việc làm__1,,,,,,,,,,1775946903.0,,1021138878.0,,,,,,,,,,,
.. Doanh thu chưa thực hiện__2,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học công nghệ__1,,,,,,,,,,,,,,,,,,,,,,,
. Vốn chủ sở hữu__1,,,,,,,93619295336.0,78454375046.0,71996331315.0,68269934697.0,,53005128031.0,,48875807314.0,,,,,,,,,
.. Vốn đầu tư của chủ sở hữu__1,,,,,,,50400000000.0,28000000000.0,28000000000.0,28000000000.0,,28000000000.0,,28000000000.0,,,,,,,,,
.. Thặng dư vốn cổ phần__1,,,,,,,14268238634.0,15810000000.0,15810000000.0,15810000000.0,,15810000000.0,,15810000000.0,,,,,,,,,
.. Vốn khác của chủ sở hữu__1,,,,,,,2334190178.0,12458238634.0,8361178487.0,5875249235.0,,2544807168.0,,1258815943.0,,,,,,,,,
.. Cổ phiếu quỹ (*)__1,,,,,,,,,,,,,,,,,,,,,,,
.. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,,,,
.. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,1606266541.0,,-5636762977.0,,,,,,,,,,,
.. Quỹ đầu tư phát triển__1,,,,,,,7758595906.0,7127172954.0,6556757651.0,6081114754.0,,3941301970.0,,404619410.0,,,,,,,,,
.. Quỹ dự phòng tài chính__1,,,,,,,3061927376.0,2430504424.0,1860089121.0,1384446224.0,,536098732.0,,,,,,,,,,,
.. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,
.. Lợi nhuận sau thuế chưa phân phối__1,,,,,,,15796343242.0,12628459034.0,11408306056.0,9512857943.0,,7809683138.0,,3402371961.0,,,,,,,,,
.. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ dự trữ vốn điều lệ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ khen thưởng phúc lợi__2,,,,,,,,,,,,297336001.0,,30092957.0,,,,,,,,,
I. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG KINH DOANH__1,,,,,,,,,,,,,,,,,,,,,,,
Lợi nhuận (lỗ) trước thuế__1,,19473712725.0,,22407559371.0,21373561300.0,,,,,,,,,,,,,,,,21851561598.0,,
Điều chỉnh cho các khoản:__1,,,,,,,,,,,,,,,,,,,,,,,
Khấu hao tài sản cố định__1,,2204351179.0,,1489365150.0,1455231354.0,,,,,,,,,,,,,,,,1518625182.0,,
Các khoản dự phòng__1,,2447607197.0,,1226620303.0,,,,,,,,,,,,,,,,,1742610262.0,,
"Lãi, lỗ từ đầu tư vào công ty liên kết__1",,,,,,,,,,,,,,,,,,,,,,,
(Lãi) lỗ chênh lệch tỷ giá hối đoái chưa thực hiện__1,,102893097.0,,-805799.0,-29509344.0,,,,,,,,,,,,,,,,-131338119.0,,
(Lãi)/lỗ từ hoạt động đầu tư/thanh lý tài sản cố định__1,,-319855526.0,,2040381217.0,-889678866.0,,,,,,,,,,,,,,,,-895881708.0,,
Chi phí lãi vay__1,,2084404413.0,,7677700931.0,8898627680.0,,,,,,,,,,,,,,,,5266241306.0,,
Các khoản giảm trừ khác__1,,,,,,,,,,,,,,,,,,,,,,,
Thu nhập từ lãi tiền gửi__1,,,,,,,,,,,,,,,,,,,,,,,
