field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2014]
. Doanh thu bán hàng và cung cấp dịch vụ__1,264280885731.0,386239280462.0,350194092278.0,378435694351.0,252047308308.0,287701854830.0,272920599265.0,198551208286.0,168565833073.0,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,264280885731.0,386239280462.0,350194092278.0,378435694351.0,252047308308.0,287701854830.0,272920599265.0,198551208286.0,168565833073.0,,,,,,,,,,,,
. Giá vốn hàng bán__1,157303276941.0,263870404091.0,226045399844.0,247497346604.0,140919611218.0,175292192096.0,161251002578.0,91294315148.0,71361857144.0,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,106977608790.0,122368876371.0,124148692434.0,130938347747.0,111127697090.0,112409662734.0,111669596687.0,107256893138.0,97203975929.0,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,6864179039.0,10150543126.0,9993009338.0,6642741753.0,7668456329.0,7127015425.0,2847041651.0,787535159.0,3198199922.0,,,,,,,,,,,,
. Chi phí tài chính__1,60527118.0,1025761342.0,2005309118.0,2747936170.0,1765849023.0,6879059221.0,8664589732.0,7582517343.0,16317615868.0,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,59072936.0,1025438688.0,1998786967.0,2725882273.0,1754091146.0,6858274606.0,5914898170.0,6356657144.0,12966356229.0,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",4583782141.0,4818665065.0,225870438.0,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,103881001.0,665529748.0,396636364.0,163636364.0,193636364.0,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,19582778722.0,21130719528.0,19244598748.0,19395714686.0,13847932556.0,11693784217.0,13675541260.0,9133510516.0,7607354007.0,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,98678383129.0,114516073944.0,112721027980.0,115273802280.0,102988735476.0,100963834721.0,92176507346.0,91328400438.0,76477205976.0,,,,,,,,,,,,
. Thu nhập khác__1,68636365.0,397920575.0,253954072.0,85200800.0,2316583166.0,919505840.0,5897887979.0,650000000.0,2917683910.0,,,,,,,,,,,,
