field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1500558027543.0,2731946330883.0,3867634655588.0,6471147716841.0,5295139596064.0,5700529107062.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,39710697538.0,16406129448.0,13894219211.0,90436221212.0,70701792495.0,49999211613.0,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1460847330005.0,2715540201435.0,3853740436377.0,6380711495629.0,5224437803569.0,5650529895449.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,1240906757687.0,2466895785688.0,3552850691159.0,5460139098731.0,4221630355218.0,4511877962695.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,219940572318.0,248644415747.0,300889745218.0,920572396898.0,1002807448351.0,1138651932754.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,11477813814.0,33832760458.0,30048359703.0,48426568779.0,34316335743.0,285020628169.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,48874449675.0,91015222134.0,103454679163.0,209131995385.0,222440471782.0,310529874591.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,47438871633.0,87136655104.0,102085584170.0,177276548348.0,185355608943.0,210385801381.0,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",112134517518.0,154249575893.0,117781631071.0,24458978902.0,106820312076.0,35670973338.0,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,47426175320.0,80754585630.0,131908749890.0,332452172593.0,330661164672.0,492733160605.0,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,127895399392.0,161690798162.0,161107109010.0,255165570439.0,210208326220.0,211605498344.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,119356879263.0,103266146172.0,52249197929.0,196708206162.0,380634133496.0,444475000721.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,43581992006.0,48995768110.0,45627149517.0,54070836265.0,66922548319.0,45349715980.0,,,,,,,,,,,,,,,
. Chi phí khác__1,39726901924.0,48952078496.0,41027070226.0,50401607352.0,64589455691.0,38711618277.0,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,3855090082.0,43689614.0,4600079291.0,3669228913.0,2333092628.0,6638097703.0,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,123211969345.0,103309835786.0,56849277220.0,200377435075.0,382967226124.0,451113098424.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,17143560325.0,20775667496.0,17268698076.0,36059164912.0,30296706455.0,57576103705.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,8096422228.0,19223079149.0,12309722305.0,5535793782.0,21825032172.0,7471438866.0,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,97971986792.0,63311089141.0,27270856839.0,158782476381.0,330845487497.0,386065555853.0,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,-843184252.0,6353985833.0,15822213679.0,85468210296.0,101779799129.0,65953080858.0,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,98815171044.0,56957103308.0,11448643160.0,73314266085.0,229065688368.0,320112474995.0,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,778.0,448.0,90.0,577.0,1804.0,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,1165141588932.0,1419413685421.0,1766883482076.0,2037754979184.0,2280786544316.0,2087783284745.0,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,213004880520.0,282576886376.0,155130659282.0,184101614749.0,416595245926.0,511015748305.0,,,,,,,,,,,,,,,
..Tiền__1,173877880520.0,258149886376.0,141723659282.0,119475182444.0,150295245926.0,167862882254.0,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,39127000000.0,24427000000.0,13407000000.0,64626432305.0,266300000000.0,343152866051.0,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,41427575701.0,58247575701.0,9818040000.0,100187912000.0,343458333400.0,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,11427575701.0,11427575701.0,11427575701.0,19274904232.0,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,-1818535701.0,-1218492232.0,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,30000000000.0,46820000000.0,209000000.0,82131500000.0,343458333400.0,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,300417051601.0,382527860086.0,529259014429.0,1138294218781.0,892730839706.0,965333693071.0,,,,,,,,,,,,,,,
..Phải thu khách hàng__1,294215969383.0,342460718248.0,436822160055.0,745681483554.0,719816673643.0,673012237437.0,,,,,,,,,,,,,,,
..Trả trước cho người bán__1,8694246059.0,10383611211.0,25139343731.0,242066935469.0,64447030635.0,103375699642.0,,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,9054000000.0,9054000000.0,119093097470.0,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,102869932064.0,119673144283.0,127532218742.0,170322705832.0,132145179902.0,97482833957.0,,,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-107454613986.0,-92081131737.0,-62590178718.0,-30922424155.0,-34832519319.0,-29893786224.0,,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,2091518081.0,2091518081.0,2355470619.0,2091518081.0,2100474845.0,2263610789.0,,,,,,,,,,,,,,,
. Hàng tồn kho__1,596166220000.0,677948384846.0,1022209573754.0,590499078808.0,600646258705.0,562666804611.0,,,,,,,,,,,,,,,
.. Hàng tồn kho__1,616865946734.0,698222523051.0,1039797286262.0,606420982541.0,606678893624.0,562666804611.0,,,,,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,-20699726734.0,-20274138205.0,-17587712508.0,-15921903733.0,-6032634919.0,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,14125861110.0,18112978412.0,50466194611.0,24672154846.0,27355866579.0,48767038758.0,,,,,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,3998901556.0,5150050873.0,4495542005.0,2565716112.0,6387994983.0,30900356347.0,,,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,9195429279.0,12492782752.0,45433915663.0,21960590226.0,19297896585.0,17715004842.0,,,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,931530275.0,470144787.0,536736943.0,145848508.0,1669975011.0,151677569.0,,,,,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,1599697372899.0,1686272552442.0,1707926270325.0,1330001459220.0,3076753641671.0,3051902493807.0,,,,,,,,,,,,,,,
. Các khoản phải thu dài hạn__1,32282353227.0,32320866935.0,32949089566.0,46227638074.0,48599547850.0,49920534944.0,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,4052977936.0,4935024908.0,7674828397.0,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,588091321.0,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,32282353227.0,32320866935.0,32949089566.0,42174660138.0,43664522942.0,42490570663.0,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,-832955437.0,,,,,,,,,,,,,,,
. Tài sản cố định__1,327860106376.0,375422474139.0,413843539721.0,97900285863.0,2084444503118.0,2183052671764.0,,,,,,,,,,,,,,,
.. Tài sản cố định hữu hình__1,275103592199.0,321466147120.0,357351537032.0,92961824075.0,2029312573868.0,2109016146172.0,,,,,,,,,,,,,,,
- Nguyên giá__1,1045157733811.0,1044092931668.0,1055418865315.0,554389632155.0,3485107514447.0,3312990140321.0,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__1,-770054141612.0,-722626784548.0,-698067328283.0,-461427808080.0,-1455794940579.0,-1203973994149.0,,,,,,,,,,,,,,,
.. Tài sản cố định thuê tài chính__1,1977714928.0,1080396348.0,1611763929.0,,1936755797.0,4110250668.0,,,,,,,,,,,,,,,
- Nguyên giá__2,3142770927.0,1589222027.0,7459206827.0,,3163727272.0,14730238785.0,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,-1165055999.0,-508825679.0,-5847442898.0,,-1226971475.0,-10619988117.0,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,50778799249.0,52875930671.0,54880238760.0,4938461788.0,53195173453.0,69926274924.0,,,,,,,,,,,,,,,
- Nguyên giá__3,70188550318.0,70128550318.0,70006240318.0,12545824663.0,80025346667.0,92606933414.0,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__3,-19409751069.0,-17252619647.0,-15126001558.0,-7607362875.0,-26830173214.0,-22680658490.0,,,,,,,,,,,,,,,
. Bất động sản đầu tư__1,15161123298.0,16773219223.0,18418744218.0,14344576161.0,15462146562.0,10478808260.0,,,,,,,,,,,,,,,
- Nguyên giá__4,31597726547.0,31597726547.0,31597726547.0,19625759342.0,19625759315.0,14079478657.0,,,,,,,,,,,,,,,
