field,[2021],[2020],[2019],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2018]
. Doanh thu bán hàng và cung cấp dịch vụ__1,749314622206.0,946476171179.0,830514780559.0,1059003865611.0,1038664591946.0,1088667000630.0,1229506401252.0,800426234795.0,648782693335.0,624663145967.0,593815253410.0,479457548590.0,390005996884.0,1121623576366.0,445989125451.0,161760720982.0,,,,,
. Các khoản giảm trừ doanh thu__1,15483257044.0,6254483348.0,5604798161.0,2540894972.0,3597480027.0,5835205946.0,6386535249.0,5376135762.0,18503565942.0,11835017555.0,10792096274.0,13968940251.0,9941851638.0,1377815633.0,1412215840.0,1362734412.0,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,733831365162.0,940221687831.0,824909982398.0,1056462970639.0,1035067111919.0,1082831794684.0,1223119866003.0,795050099033.0,630279127393.0,612828128412.0,583023157136.0,465488608339.0,380064145246.0,1120245760733.0,444576909611.0,160397986570.0,,,,,
. Giá vốn hàng bán__1,511228392918.0,707940870334.0,610778631654.0,804249516852.0,759600622507.0,724240116582.0,796974644026.0,546191424705.0,492267215469.0,486152027295.0,424116134005.0,394493297453.0,339452655680.0,770483244416.0,331797203604.0,121433343241.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,222602972244.0,232280817497.0,214131350744.0,252213453787.0,275466489412.0,358591678102.0,426145221977.0,248858674328.0,138011911924.0,126676101117.0,158907023131.0,70995310886.0,40611489566.0,349762516317.0,112779706007.0,38964643329.0,,,,,
. Doanh thu hoạt động tài chính__1,14400754895.0,20237355181.0,22263170450.0,55991795369.0,144328986402.0,117324552132.0,116480633104.0,115221027993.0,117299524739.0,131289289661.0,62834934722.0,63068240806.0,91488905323.0,27425495441.0,3306930159.0,356534051.0,,,,,
. Chi phí tài chính__1,1081833282.0,1189622903.0,13321062861.0,867606671.0,1725961865.0,29192120919.0,35545549252.0,55440348659.0,55442357935.0,92037560893.0,73290083592.0,63162911306.0,80025473281.0,43761188378.0,16889541965.0,10677514181.0,,,,,
- Trong đó: Chi phí lãi vay__1,4086828079.0,4687067522.0,4935403164.0,969301474.0,1237280430.0,3362742718.0,18134636049.0,28574099103.0,38866173046.0,52183534856.0,58576265716.0,61994921084.0,49520256088.0,41084455849.0,16528085295.0,10515320338.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",14733047889.0,3627253819.0,-4838415682.0,4380909617.0,4378000298.0,519254697.0,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,144759306120.0,156151844030.0,121477030498.0,112844039404.0,99272539306.0,123610155626.0,140310215216.0,90573039737.0,89147521810.0,70770001596.0,56999238421.0,39288506689.0,47434980462.0,65550925074.0,34027653506.0,18620778885.0,,,,,
. Chi phí quản lý doanh nghiệp__1,81248255807.0,82538998279.0,63767376937.0,63653558344.0,69513253614.0,61450014469.0,60633941040.0,51464012582.0,45118701374.0,39095118899.0,39438307930.0,33040829506.0,28664415229.0,30613415288.0,12713394331.0,6057709862.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,24647379819.0,16264961285.0,32990635216.0,135220954354.0,253661721327.0,262183193917.0,306136149573.0,166602301343.0,65602855544.0,56062709390.0,52014327910.0,-1428695809.0,-24024474083.0,237262483018.0,52456046364.0,3965174452.0,,,,,
. Thu nhập khác__1,208182874.0,7232521226.0,5019827265.0,354305423.0,1026532169.0,7040689411.0,1482391554.0,4418182701.0,1559067006.0,1878636153.0,836840408.0,8581712983.0,46465359896.0,1223868366.0,1583534700.0,104541155.0,,,,,
. Chi phí khác__1,56980018.0,1072795260.0,1105298344.0,255034167.0,230016638.0,1192656864.0,570309023.0,6200380027.0,1512348967.0,830917135.0,41150697.0,310132503.0,19987023764.0,213411280.0,32663625.0,189858571.0,,,,,
. Lợi nhuận khác__1,151202856.0,6159725966.0,3914528921.0,99271256.0,796515531.0,5848032547.0,912082531.0,-1782197326.0,46718039.0,1047719018.0,795689711.0,8271580480.0,26478336132.0,1010457086.0,1550871075.0,-85317416.0,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,24798582675.0,22424687251.0,36905164137.0,135320225610.0,254458236858.0,268031226464.0,307048232104.0,164214482589.0,65758434476.0,57322972510.0,52810017621.0,6623165627.0,2077340951.0,237153160974.0,54006917439.0,3879857036.0,,,,,
. Chi phí thuế TNDN hiện hành__1,2039889218.0,4135033715.0,6109788328.0,25024970445.0,50673001372.0,57969269323.0,64714934378.0,40867815957.0,17880795928.0,18820665698.0,7502991820.0,1339164219.0,147235624.0,33774740665.0,152391.0,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,25776007.0,1234695671.0,,-317275662.0,,,245794722.0,812600534.0,-691739516.0,-122078697.0,28839018.0,320173759.0,-487473437.0,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,22758693457.0,18263877529.0,29560680138.0,110295255165.0,204102511148.0,210061957141.0,242333297726.0,123100871909.0,47065038014.0,39194046327.0,45429104498.0,5255162390.0,1609931568.0,203865893746.0,54006765048.0,3879857036.0,,,,,
. Lợi ích của cổ đông thiểu số__1,1074919993.0,2434605811.0,1025631957.0,1020428841.0,856010505.0,3284349330.0,5739107168.0,1834921626.0,-1974607500.0,-224948308.0,1673694956.0,1081987879.0,364901981.0,262223076.0,-7901364.0,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,21683773464.0,15829271718.0,28535048181.0,109274826324.0,203246500643.0,206777607811.0,236594190557.0,121265950284.0,49039645514.0,39418994636.0,43755409542.0,4173174511.0,1245029587.0,203603670670.0,54014666412.0,3879857036.0,,,,,
. Lãi cơ bản trên cổ phiếu__1,787.0,574.0,1013.0,3143.0,5731.0,6414.0,11204.0,5560.0,2237.0,1662.0,2258.0,222.0,66.0,16566.0,23052.0,750.0,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,-605621428.0,108860893.0,212544102.0,,-219719044.0,-376521098.0,-1119779130.0,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,914890994533.0,,1145858974306.0,,1254672991439.0,1192149764183.0,1692477049392.0,1541055122706.0,1602154147682.0,1706443774779.0,1587794181034.0,1428148841436.0,1367559253831.0,1528406896406.0,456982863754.0,120352434996.0,,,,,1502677950565.0
. Tiền và các khoản tương đương tiền__1,56507815259.0,,150435862161.0,,322533297938.0,287796874068.0,172543253638.0,432688602365.0,201162665298.0,184926771692.0,53730742673.0,46445649708.0,10775600142.0,34722398693.0,3400955046.0,4396540004.0,,,,,165710855199.0
..Tiền__1,24907815259.0,,19335862161.0,,23782206507.0,47539521157.0,48269621402.0,22696949327.0,41500889293.0,56128226595.0,9880336980.0,46445649708.0,10775600142.0,34722398693.0,3400955046.0,4396540004.0,,,,,52210855199.0
..Các khoản tương đương tiền__1,31600000000.0,,131100000000.0,,298751091431.0,240257352911.0,124273632236.0,409991653038.0,159661776005.0,128798545097.0,43850405693.0,,,,,,,,,,113500000000.0
. Các khoản đầu tư tài chính ngắn hạn__1,52752333585.0,,67929815184.0,,328140204750.0,144834103300.0,581570694300.0,18601175200.0,166133450500.0,12471854200.0,12826215800.0,13722320000.0,27090000000.0,20660000000.0,,,,,,,284148953279.0
.. Chứng khoán kinh doanh__1,9433160447.0,,11056617621.0,,15272690000.0,18171640000.0,,,,,,,,,,,,,,,11056617621.0
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,-441330250.0,-1337536700.0,,,,,,,,,,,,,,,
