field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,,,,,,,,,,175471552142.0,140233233092.0,138460223706.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,751382614.0,712930021.0,761788034.0,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,,,,,,,,,,174720169528.0,139520303071.0,137698435672.0,,,,,,
. Giá vốn hàng bán__1,,,,,,,,,,,,162194095515.0,127191243754.0,128140865912.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,,,,,,,,,,12526074013.0,12329059317.0,9557569760.0,,,,,,
. Doanh thu hoạt động tài chính__1,,,,,,,,,,,,171234767.0,119061918.0,717118112.0,,,,,,
. Chi phí tài chính__1,,,,,,,,,,,,2757066565.0,2216625150.0,2197581257.0,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,,,,,2685092015.0,2152546203.0,2112399045.0,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,201279228.0,285286743.0,234672361.0,,,,,,
. Chi phí quản lý doanh nghiệp__1,,,,,,,,,,,,6346461784.0,7100874178.0,3864783642.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,,,,,,,,,,3392501203.0,2845335164.0,3977650612.0,,,,,,
. Thu nhập khác__1,,,,,,,,,,,,427341465.0,496672117.0,21441647.0,,,,,,
. Chi phí khác__1,,,,,,,,,,,,206415586.0,39915678.0,30350298.0,,,,,,
. Lợi nhuận khác__1,,,,,,,,,,,,220925879.0,456756439.0,-8908651.0,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,,,,,,,,,,,3613427082.0,3302091603.0,3968741961.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,,,,,,,,,903356771.0,719793151.0,1010783576.0,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,,,,,,,,,,,2710070311.0,2582298452.0,2957958385.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,,,,,,,,,,,2710070311.0,2582298452.0,2957958385.0,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,,,,,,,,,,,931.0,887.0,1016.0,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,,,,,,,,,,,26973138768.0,22906958997.0,19222526828.0,,,,,,
. Tiền và các khoản tương đương tiền__1,,,,,,,,,,,,7147024607.0,4388414681.0,3625207099.0,,,,,,
..Tiền__1,,,,,,,,,,,,7147024607.0,4388414681.0,3625207099.0,,,,,,
..Các khoản tương đương tiền__1,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,,,,,,,,,,,,10123308451.0,15125843742.0,10983643646.0,,,,,,
..Phải thu khách hàng__1,,,,,,,,,,,,7071181065.0,11775159749.0,7868224998.0,,,,,,
..Trả trước cho người bán__1,,,,,,,,,,,,3452360479.0,3540955515.0,2830233091.0,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,,,,,,,,,,,261028293.0,370835863.0,806757446.0,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,,,,,,,,,,,-661261386.0,-561107385.0,-521571889.0,,,,,,
. Hàng tồn kho__1,,,,,,,,,,,,5870904714.0,1913292485.0,2951035665.0,,,,,,
.. Hàng tồn kho__1,,,,,,,,,,,,5870904714.0,1913292485.0,2951035665.0,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,,,,,,,,,,,,3831900996.0,1479408089.0,1662640418.0,,,,,,
.. Chi phí trả trước ngắn hạn__1,,,,,,,,,,,,79286721.0,105409289.0,31927380.0,,,,,,
.. Thuế GTGT được khấu trừ__1,,,,,,,,,,,,1164506722.0,262748933.0,17860462.0,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,,,,,,,,,,,367803300.0,221855887.0,379341346.0,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,,,,2220304253.0,889393980.0,1233511230.0,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,,,,,,,,,,,,60774685469.0,49115077186.0,49153350697.0,,,,,,
. Các khoản phải thu dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,,,,,,,,,,,,54433912463.0,43122845744.0,43869504355.0,,,,,,
.. Tài sản cố định hữu hình__1,,,,,,,,,,,,33774495181.0,33474296131.0,32212410677.0,,,,,,
- Nguyên giá__1,,,,,,,,,,,,60249312759.0,58528985567.0,55739769930.0,,,,,,
- Giá trị hao mòn luỹ kế__1,,,,,,,,,,,,-26474817578.0,-25054689436.0,-23527359253.0,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,,,,,,,,,,,,8798565316.0,8844685288.0,9568281254.0,,,,,,
- Nguyên giá__3,,,,,,,,,,,,8916488000.0,8916488000.0,9593964000.0,,,,,,
- Giá trị hao mòn luỹ kế__3,,,,,,,,,,,,-117922684.0,-71802712.0,-25682746.0,,,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,,,,,,11860851966.0,803864325.0,2088812424.0,,,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,
. Bất động sản đầu tư__1,,,,,,,,,,,,1734840833.0,1714052836.0,298652100.0,,,,,,
- Nguyên giá__4,,,,,,,,,,,,2356499312.0,2297204767.0,814632000.0,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,-621658479.0,-583151931.0,-515979900.0,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,,,,,,3000000000.0,3000000000.0,3000000000.0,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,,,,,,,,,,,,3000000000.0,3000000000.0,,,,,,
. Đầu tư dài hạn khác__1,,,,,,,,,,,,3000000000.0,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,,,,,,,,,,,,1605932173.0,1278178606.0,1985194242.0,,,,,,
. Chi phí trả trước dài hạn__1,,,,,,,,,,,,1091532173.0,963778606.0,1670794242.0,,,,,,
