field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,190205071088.0,191835237458.0,267734695232.0,322217896946.0,275414595202.0,210730567284.0,195713647300.0,211214135147.0,205991745033.0,226114154219.0,196183187587.0,137455484185.0,115009497422.0,149550120098.0,185058795638.0,161384736531.0,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,1799470000.0,2638939619.0,1983854400.0,2300000000.0,2510000000.0,2591142532.0,3005890104.0,3000000000.0,10310510666.0,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,190205071088.0,191835237458.0,267734695232.0,322217896946.0,275414595202.0,210730567284.0,195713647300.0,209414665147.0,203352805414.0,224130299819.0,193883187587.0,134945484185.0,112418354890.0,146544229994.0,182058795638.0,151074225865.0,,,,
. Giá vốn hàng bán__1,151068580844.0,151124760192.0,225008337697.0,274896713230.0,217663766470.0,165298211525.0,159597000328.0,173906813813.0,164147227156.0,189782152357.0,162385550799.0,107542197786.0,92715407646.0,122872387570.0,160706436372.0,138959018903.0,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,39136490244.0,40710477266.0,42726357535.0,47321183716.0,57750828732.0,45432355759.0,36116646972.0,35507851334.0,39205578258.0,34348147462.0,31497636788.0,27403286399.0,19702947244.0,23671842424.0,21352359266.0,12115206962.0,,,,
. Doanh thu hoạt động tài chính__1,3902605723.0,2748144826.0,3723181635.0,1972217490.0,1957364233.0,4685955961.0,2554414049.0,4375744102.0,3093111912.0,8793071497.0,6876962069.0,1030483671.0,360621390.0,319930120.0,662379864.0,335788247.0,,,,
. Chi phí tài chính__1,3243128973.0,2840450531.0,5776630425.0,3427095279.0,2290353446.0,4941132161.0,3602294688.0,6004955714.0,4071302805.0,9060613057.0,8116803956.0,3222934058.0,2200277940.0,3803949427.0,506860703.0,1366553765.0,,,,
- Trong đó: Chi phí lãi vay__1,962143634.0,1515454481.0,2771329864.0,2762435695.0,1821026785.0,892360339.0,1238139331.0,1930725548.0,1390373636.0,1638347834.0,5934321772.0,551642224.0,,2286545999.0,,880471087.0,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,16140141440.0,15399649957.0,17114969330.0,18559383573.0,17498663462.0,11105357793.0,8549225549.0,9257421596.0,10799112555.0,10106165398.0,8110501589.0,7122402397.0,4926813509.0,5424509050.0,5259037580.0,5724787801.0,,,,
