field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2011]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,359749335785.0,306121242722.0,,,275204261517.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,265622728.0,,,,343818547.0,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,359483713057.0,306121242722.0,,,274860442970.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,,257553175780.0,179851220252.0,,,168980936384.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,101930537277.0,126270022470.0,,,105879506586.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,1494453280.0,21268643.0,,,999430234.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,,1508081702.0,1863889024.0,,,398234225.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,1507775955.0,1863724912.0,,,317879298.0,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,9336675893.0,20125114236.0,,,19505496132.0,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,71834410381.0,96414645810.0,,,75656322172.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,21635987152.0,9225796399.0,,,11318884291.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,,2721307.0,109405420.0,,,492670179.0,,,,,,,,,,,,,,,
. Chi phí khác__1,,1376874167.0,1802528512.0,,,249326292.0,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,,-1374152860.0,-1693123092.0,,,243343887.0,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
