field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,-1555500268.0,,,,326334310.0,6603202514.0,9872269296.0,31208012359.0,59599989593.0,57675127245.0,76469143257.0,74390518950.0,119437726051.0,97147130625.0,57522247092.0,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,-1555500268.0,,,,326334310.0,6603202514.0,9872269296.0,31208012359.0,59599989593.0,57675127245.0,76469143257.0,74390518950.0,119437726051.0,97147130625.0,57522247092.0,,,,,
. Giá vốn hàng bán__1,5397536312.0,,,,297585264.0,13240306915.0,14543138688.0,21503143530.0,48411772934.0,54709023877.0,62948985175.0,59657286731.0,108312251933.0,88149531890.0,52034493550.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,-6953036580.0,,,,28749046.0,-6637104401.0,-4670869392.0,9704868829.0,11188216659.0,2966103368.0,13520158082.0,14733232219.0,11125474118.0,8997598735.0,5487753542.0,,,,,
. Doanh thu hoạt động tài chính__1,529317760.0,12587383.0,34293508.0,52457.0,174768.0,202811.0,428493071.0,1019415.0,8450240.0,368838247.0,3274310191.0,925958746.0,43399060.0,53063232.0,24979677.0,,,,,
. Chi phí tài chính__1,3896783268.0,2589397781.0,2420359183.0,2450627265.0,2469637034.0,2474055022.0,2568443655.0,3741804872.0,4558544556.0,5322791486.0,4254491747.0,3583949910.0,4530916753.0,4058045850.0,2197375248.0,,,,,
- Trong đó: Chi phí lãi vay__1,3896783268.0,2589397781.0,2420359183.0,2450627265.0,2469637034.0,2474055022.0,2568443655.0,3718038637.0,4528196239.0,5322791486.0,4254491747.0,3583949910.0,4530916753.0,4058045850.0,2197375248.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,22991030.0,116507330.0,104866958.0,,,,,
. Chi phí quản lý doanh nghiệp__1,909521497.0,2658684025.0,7494444671.0,170820804.0,9885633960.0,10208506487.0,6165695158.0,4546204956.0,5535328201.0,6854038043.0,6985647740.0,6166542137.0,5067500848.0,3022664922.0,2414692572.0,,,,,
