field,[2021],[2020],[2019],[2018],[2017],[2016],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2006],[2005],[2002],[2001],[1999],[1998],[1997],[2015],[2007],[2004],[2003]
..Các khoản tương đương tiền__1,49000000000.0,11000000000.0,,,10000000000.0,5000000000.0,44000000000.0,27000000000.0,39800000000.0,22500000000.0,51200000000.0,89558700000.0,51900000000.0,,,,,,,,,72000000000.0,,
. Các khoản đầu tư tài chính ngắn hạn__1,6134959920.0,5634959920.0,37534619541.0,72259517920.0,76447726000.0,30207633393.0,18077821062.0,7113876800.0,1537448400.0,2274203072.0,2225235840.0,,,,,,,,,,74711410174.0,,,
.. Chứng khoán kinh doanh__1,4134959920.0,6634959920.0,6634959920.0,7636426010.0,6635226000.0,6635226000.0,,,,,,,,,,,,,,,6635226000.0,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,-1000000000.0,-1100340379.0,-1376908090.0,-1187500000.0,-2427592607.0,,,,,,,,,,,,,,,-923815826.0,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,2000000000.0,,32000000000.0,66000000000.0,71000000000.0,26000000000.0,,,,,,,,,,,,,,,69000000000.0,,,
. Các khoản phải thu ngắn hạn__1,7766546518.0,17196382641.0,19122527353.0,31109921341.0,54680963617.0,68008187406.0,47498024151.0,64945718533.0,50223922166.0,96874864845.0,113858425265.0,78882577018.0,94979575486.0,29223481241.0,,,,,,,62901421341.0,89877112000.0,,
..Phải thu khách hàng__1,5230006800.0,13314131108.0,14488657352.0,25389179361.0,16723581434.0,20998074464.0,36179514707.0,45852522554.0,38995074698.0,76316874136.0,79159395978.0,67475945617.0,50022264045.0,28525637479.0,,,,,,,22713484619.0,41610629488.0,,
..Trả trước cho người bán__1,51336000.0,410772500.0,435950000.0,189510000.0,1860247000.0,,,10534128.0,895689135.0,946701626.0,982637620.0,4965219901.0,14620418.0,578852343.0,,,,,,,,3785129893.0,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,350000000.0,210000000.0,560000000.0,3230000000.0,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,3305903718.0,3471479033.0,3847920001.0,5321231980.0,35663622883.0,43780112942.0,11318509444.0,19082661851.0,10333158333.0,19613289083.0,33716391667.0,6441411500.0,45028250065.0,118991419.0,,,,,,,40187936722.0,44481352619.0,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-820700000.0,,,,-126487700.0,,,,,-2000000.0,,,-85559042.0,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,84836260629.0,119394550727.0,111849031059.0,65189400109.0,47300323400.0,96580328481.0,99315976914.0,93331610053.0,113108466082.0,87173377515.0,48728821217.0,52216472279.0,49778614044.0,20669597239.0,,,,,,,101526511578.0,39690140492.0,,
.. Hàng tồn kho__1,84836260629.0,119394550727.0,113164286940.0,65189400109.0,47300323400.0,96580328481.0,99315976914.0,93331610053.0,113108466082.0,87173377515.0,48728821217.0,52216472279.0,49778614044.0,20669597239.0,,,,,,,101526511578.0,39690140492.0,,
.. Dự phòng giảm giá hàng tồn kho__1,,,-1315255881.0,,,,,,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,2492419258.0,2797412698.0,3409382143.0,5674333045.0,4215257937.0,3510112930.0,10746328035.0,14940455769.0,16493588148.0,13888296400.0,8131736058.0,19685156690.0,8905605371.0,3284818820.0,,,,,,,3436885766.0,1202894222.0,,
.. Chi phí trả trước ngắn hạn__1,,,,,,,,,,,,,131249994.0,,,,,,,,105478745.0,52980437.0,,
.. Thuế GTGT được khấu trừ__1,2492419258.0,2797412698.0,3406177072.0,5671127974.0,3066357897.0,2299449200.0,2445285506.0,2414134996.0,1712518582.0,2237248325.0,4200324026.0,4189762063.0,1361673713.0,907184820.0,,,,,,,1740357069.0,476912157.0,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,,3205071.0,3205071.0,1148900040.0,1210663730.0,2086406529.0,12918773.0,41305332.0,41305332.0,267951289.0,78979034.0,529164171.0,,,,,,,,1591049952.0,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,6214636000.0,12513402000.0,14739764234.0,11609742743.0,3663460743.0,15416415593.0,6883517493.0,2377634000.0,,,,,,,,673001628.0,,
II - TÀI SẢN DÀI HẠN__1,38045025902.0,39537208808.0,41799006204.0,44627076641.0,55260017809.0,46211012714.0,65687350765.0,67052848245.0,61524890239.0,80117656044.0,82026556210.0,84707948245.0,84467319781.0,8745320365.0,,,,,,,51402484926.0,74023830028.0,,
. Các khoản phải thu dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,26236639402.0,28661322308.0,30505233687.0,33002665287.0,33563529601.0,34402626214.0,44964254025.0,52262083290.0,57190533752.0,73113801722.0,75290713120.0,73133800768.0,53837626856.0,8745320365.0,,,,,,,39354098426.0,43273830028.0,,
.. Tài sản cố định hữu hình__1,6261629365.0,8050550807.0,9258700722.0,11120370858.0,11045473708.0,11248808857.0,20509964537.0,26176977948.0,29444546420.0,37283335176.0,42166650459.0,41791625661.0,17397947980.0,8745320365.0,,,,,,,15564519605.0,8363458473.0,,
- Nguyên giá__1,88699903654.0,87926330927.0,87276283731.0,85338715035.0,82131333000.0,79115643712.0,78694691666.0,78759430155.0,74912271790.0,75581352310.0,73176743754.0,65624970572.0,37541015958.0,24418224688.0,,,,,,,79555571666.0,26179718409.0,,
- Giá trị hao mòn luỹ kế__1,-82438274289.0,-79875780120.0,-78017583009.0,-74218344177.0,-71085859292.0,-67866834855.0,-58184727129.0,-52582452207.0,-45467725370.0,-38298017134.0,-31010093295.0,-23833344911.0,-20143067978.0,-15672904323.0,,,,,,,-63991052061.0,-17816259936.0,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,19391594300.0,,,,,,,,,19758224300.0,,
- Nguyên giá__2,,,,,,,,,,,,,19758224300.0,,,,,,,,,19758224300.0,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,-366630000.0,,,,,,,,,,,
.. Tài sản cố định vô hình__1,19975010037.0,20610771501.0,21246532965.0,21882294429.0,22518055893.0,23153817357.0,24425340285.0,25061101749.0,23908583208.0,27782407877.0,18574409341.0,19024964300.0,,,,,,,,,23789578821.0,,,
- Nguyên giá__3,27837973495.0,27837973495.0,27837973495.0,27837973495.0,27837973495.0,27837973495.0,27837973495.0,27837973495.0,26067111800.0,29416777800.0,19758224300.0,19758224300.0,,,,,,,,,27837973495.0,,,
- Giá trị hao mòn luỹ kế__3,-7862963458.0,-7227201994.0,-6591440530.0,-5955679066.0,-5319917602.0,-4684156138.0,-3412633210.0,-2776871746.0,-2158528592.0,-1634369923.0,-1183814959.0,-733260000.0,,,,,,,,,-4048394674.0,,,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,,27500000.0,205386017.0,98007312.0,128101708.0,,,,,,,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,,27500000.0,205386017.0,98007312.0,128101708.0,,,,,,,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,10688386500.0,10688386500.0,10688386500.0,10688386500.0,20688386500.0,10688386500.0,,,,,,,,,,,,,,,10688386500.0,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",10688386500.0,10688386500.0,10688386500.0,10688386500.0,10688386500.0,10688386500.0,10688386500.0,10688386500.0,,,,,,,,,,,,,10688386500.0,,,
. Đầu tư góp vốn vào đơn vị khác__1,,,,,,,,,,,,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,-2477402974.0,-2340000000.0,-2340000000.0,-2030000000.0,-4371315900.0,-46789425825.0,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,10000000000.0,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,1120000000.0,160000000.0,400000000.0,838017542.0,880000000.0,1120000000.0,1734710240.0,4079781429.0,4174356487.0,2708934322.0,908031490.0,1472436803.0,144607335.0,,,,,,,,1360000000.0,,,
. Chi phí trả trước dài hạn__1,1120000000.0,160000000.0,400000000.0,640000000.0,880000000.0,1120000000.0,1728644500.0,2627559840.0,3698277312.0,1840000000.0,,,,,,,,,,,1360000000.0,,,
. Tài sản thuế thu nhập hoãn lại__1,,,,198017542.0,,,6065740.0,1452221589.0,476079175.0,868934322.0,908031490.0,1472436803.0,144607335.0,,,,,,,,,,,
". Thiết bị, vật tư, phụ tùng thay thế dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,,,,,,,,,,,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,,,,,
Tổng cộng tài sản__1,201087507683.0,210819262649.0,227507959520.0,229959036787.0,251560593521.0,257903768434.0,297191017647.0,302071507044.0,285760676675.0,329976675302.0,331336238364.0,363934945408.0,300654875113.0,68625876656.0,,,,,,,321933766257.0,311103016447.0,,
I - NỢ PHẢI TRẢ__1,6761017862.0,16718282839.0,16092542851.0,18279981958.0,10603590916.0,12925353606.0,39846367520.0,43782193622.0,30439968390.0,42823729517.0,39675642548.0,49726919638.0,19713478016.0,19517450255.0,,,,,,,72280501243.0,19406143468.0,,
. Nợ ngắn hạn__1,5544333271.0,15503668591.0,15017457297.0,15244981958.0,7538694580.0,9842469002.0,36753065804.0,40688908551.0,27342938781.0,35871184042.0,32460151674.0,40608909576.0,18367375126.0,19376018105.0,,,,,,,69148653675.0,18278439903.0,,
.. Phải trả người bán ngắn hạn__1,1573049595.0,3211416366.0,6822457729.0,6186621487.0,2257166957.0,4419549575.0,,,,,,,,,,,,,,,11404793750.0,,,
.. Người mua trả tiền trước ngắn hạn__1,1708663222.0,1275513000.0,777513969.0,248354055.0,2140617402.0,1598119021.0,,,,,,,,,,,,,,,986063880.0,,,
..Thuế và các khoản phải nộp Nhà nước__1,812900.0,543956.0,1741649150.0,399362466.0,3050480.0,9471183.0,12332496.0,2381258182.0,2399031235.0,3000585389.0,1952748447.0,10236507642.0,26750333.0,493012496.0,,,,,,,29028805.0,53702812.0,,
.. Phải trả người lao động__1,163575.0,,2600000000.0,4352994006.0,1022921414.0,399980000.0,3920037449.0,7006504066.0,348062530.0,6857672315.0,3577683961.0,2655385758.0,,5444689954.0,,,,,,,2900885180.0,4022388781.0,,
.. Chi phí phải trả ngắn hạn__1,,3932008.0,,1102334223.0,21140480.0,,,,,,,,,,,,,,,,84472507.0,,,
.. Phải trả nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả ngắn hạn khác__1,227976320.0,337883523.0,194258949.0,628592273.0,650587503.0,582677310.0,,,,,,,,,,,,,,,497419691.0,,,
.. Vay và nợ thuê tài chính ngắn hạn__1,,7583127202.0,,,,,,,,,,,,,,,,,,,49966195253.0,,,
.. Dự phòng phải trả ngắn hạn__1,,,,,,,,,,,,,,2704175010.0,,,,,,,,,,
". Quỹ khen thưởng, phúc lợi__1",2033667659.0,3091252536.0,2881577500.0,2326723448.0,1443210344.0,2832671913.0,,,,,,,,,,,,,,,3279794609.0,,,
.. Quỹ bình ổn giá__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,1216684591.0,1214614248.0,1075085554.0,3035000000.0,3064896336.0,3082884604.0,3093301716.0,3093285071.0,3097029609.0,6952545475.0,7215490874.0,9118010062.0,1346102890.0,141432150.0,,,,,,,3131847568.0,1127703565.0,,
.. Phải trả dài hạn người bán__1,,,,,,,,,,,,,,,,,,,,,,,,
. Người mua trả tiền trước dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
. Chi phí phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
. Phải trả nội bộ về vốn kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,,
. Phải trả dài hạn nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
. Doanh thu chưa thực hiện dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,1202508000.0,1202508000.0,1035000000.0,3035000000.0,3035000000.0,3035000000.0,3035000000.0,3035000000.0,3035000000.0,3035000000.0,2093000000.0,1073000000.0,953000000.0,18000000.0,,,,,,,3035000000.0,853000000.0,,
. Vay và nợ thuê tài chính dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
. Trái phiếu chuyển đổi__1,,,,,,,,,,,,,,,,,,,,,,,,
. Thuế thu nhập hoãn lại phải trả__1,14176591.0,12106248.0,40085554.0,,29896336.0,47884604.0,,,,,,,,,,,,,,,96847568.0,,,
.. Dự phòng phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học và công nghệ__1,,,,,,,,,,,,,,,,,,,,,,,,
II - VỐN CHỦ SỞ HỮU__1,194326489821.0,194100979810.0,211415416669.0,211679054829.0,240957002605.0,244978414828.0,257344650127.0,258289313422.0,255320708285.0,287152945785.0,291660595816.0,314208025770.0,280941397097.0,49108426401.0,,,,,,,249653265014.0,291696872979.0,,
I. Vốn chủ sở hữu__1,194326489821.0,194100979810.0,211415416669.0,211679054829.0,240957002605.0,244978414828.0,,,,,,,,,,,,,,,249653265014.0,,,
. Vốn góp của chủ sở hữu__1,123464110000.0,123464110000.0,123464110000.0,99357010000.0,126358400000.0,126358400000.0,,,,,,,,,,,,,,,126358400000.0,,,
- Cổ phiếu phổ thông có quyền biểu quyết__1,123464110000.0,123464110000.0,123464110000.0,99357010000.0,126358400000.0,126358400000.0,,,,,,,,,,,,,,,126358400000.0,,,
- Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,,,
. Thặng dư vốn cổ phần__1,93325820793.0,93325820793.0,93325820793.0,117432920793.0,152960686000.0,152960686000.0,,,,,,,,,,,,,,,152960686000.0,,,
. Quyền chọn chuyển đổi trái phiếu__1,,,,,,,,,,,,,,,,,,,,,,,,
. Vốn khác của chủ sở hữu__1,1287760139.0,1287760139.0,1287760139.0,1287760139.0,1287760139.0,1287760139.0,,,,,,,,,,,,,,,1287760139.0,,,
. Cổ phiếu quỹ (*)__1,-27814422389.0,-27814422389.0,-27814422389.0,-27868629389.0,-62529155207.0,-62529155207.0,,,,,,,,,,,,,,,-62529155207.0,,,
. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,,,,,
. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ đầu tư phát triển__1,5837847302.0,5837847302.0,5837847302.0,5837847302.0,5837847302.0,5837847302.0,,,,,,,,,,,,,,,5837847302.0,,,
. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế chưa phân phối__1,-1774626024.0,-2000136035.0,15314300824.0,15632145984.0,17041464371.0,21062876594.0,,,,,,,,,,,,,,,25737726780.0,,,
- LNST chưa phân phối lũy kế đến cuối kỳ trước__1,225510011.0,-7611222964.0,2092865140.0,3558532113.0,946438277.0,19776306180.0,,,,,,,,,,,,,,,23493410893.0,,,
- LNST chưa phân phối kỳ này__1,-2000136035.0,5611086929.0,13221435684.0,12073613871.0,16095026094.0,1286570414.0,,,,,,,,,,,,,,,2244315887.0,,,
. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,,,,,
. Lợi ích cổ đông không kiểm soát__1,,,,,,,,,,,,,,,,,,,,,,,,
. Phụ trội hợp nhất công ty con__1,,,,,,,,,,,,,,,,,,,,,,,,
. Nguồn kinh phí và các quỹ khác__1,,,,,,,,,,,,9875309101.0,3182534239.0,872809755.0,,,,,,,,3551997144.0,,
.. Nguồn kinh phí__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Nguồn kinh phí đã hình thành TSCĐ__1,,,,,,,,,,,,,,,,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ__1,,,,,,,,,,,,,,,,,,,,,,,,
Tổng cộng nguồn vốn__1,201087507683.0,210819262649.0,227507959520.0,229959036787.0,251560593521.0,257903768434.0,297191017647.0,302071507044.0,285760676675.0,329976675302.0,331336238364.0,363934945408.0,300654875113.0,68625876656.0,,,,,,,321933766257.0,311103016447.0,,
.. Đầu tư ngắn hạn__1,,,,,,,19135226000.0,9135226000.0,4135226000.0,2873153398.0,2269978364.0,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,-1057404938.0,-2021349200.0,-2597777600.0,-598950326.0,-44742524.0,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,28949203.0,1024003593.0,3837404124.0,8048058669.0,14549653320.0,12317210807.0,17048084576.0,,,,,,,,,15152147255.0,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,18988386500.0,10710983526.0,160000000.0,4294920000.0,5827811600.0,10101710674.0,30485085590.0,,,,,,,,,30750000000.0,,
. Đầu tư dài hạn khác__1,,,,,,,8300000000.0,2500000000.0,2500000000.0,6634920000.0,7857811600.0,14473026574.0,77274511415.0,,,,,,,,,30750000000.0,,
.. Vay và nợ ngắn hạn__1,,,,,,,19478749000.0,14293370000.0,,1540000000.0,1540000000.0,,,,,,,,,,,,,
.. Phải trả người bán__1,,,,,,,9590786867.0,4676918368.0,12256889333.0,6024096581.0,11874357860.0,22459081069.0,16026538821.0,1623272616.0,,,,,,,,10964429714.0,,
.. Người mua trả tiền trước__1,,,,,,,180815000.0,2911804309.0,1701968357.0,3087036765.0,634222000.0,2033374131.0,475763448.0,2511924897.0,,,,,,,,669387605.0,,
.. Chi phí phải trả__1,,,,,,,41098454.0,5822782685.0,1904316698.0,3307967950.0,2030159960.0,2395024145.0,429302837.0,122757538.0,,,,,,,,443349360.0,,
.. Phải trả nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,,
".. Các khoản phải trả, phải nộp ngắn hạn khác__1",,,,,,,298825397.0,919153043.0,820697380.0,1153581665.0,1026627246.0,829536831.0,1229019687.0,6476185594.0,,,,,,,,2125181631.0,,
.. Quỹ khen thưởng phúc lợi__1,,,,,,,,,,,9824352200.0,,,872809755.0,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__2,,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__1,,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ thưởng ban quản lý điều hành công ty__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,,
.. Vay và nợ dài hạn__1,,,,,,,,,,3080000000.0,4620000000.0,7703031218.0,,,,,,,,,,,,
.. Thuế thu nhập hoãn lại phải trả__1,,,,,,,58301716.0,58285071.0,62029609.0,,,,175616432.0,,,,,,,,,,,
.. Dự phòng trợ cấp mất việc làm__1,,,,,,,,,,837545475.0,502490874.0,341978844.0,217486458.0,123432150.0,,,,,,,,274703565.0,,
.. Doanh thu chưa thực hiện__2,,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học công nghệ__1,,,,,,,,,,,,,,,,,,,,,,,,
