field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,29798147483.0,26178780369.0,25734844748.0,25364302376.0,25053314760.0,23883127648.0,22944969357.0,22194354317.0,18954430697.0,16888553693.0,,10029565715.0,7166133484.0,5921433427.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,738300.0,851400.0,485500.0,5028800.0,,821000.0,646500.0,2478100.0,,,171350.0,,830400.0,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,29798147483.0,26178042069.0,25733993348.0,25363816876.0,25048285960.0,23883127648.0,22944148357.0,22193707817.0,18951952597.0,16888553693.0,,10029394365.0,7166133484.0,5920603027.0,,,,,,
. Giá vốn hàng bán__1,19384849345.0,15268838406.0,15181866761.0,15793369111.0,15665078389.0,14421736233.0,13596556512.0,13358819621.0,10469734675.0,9879958630.0,,8202943814.0,6122119988.0,4877775935.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,10413298138.0,10909203663.0,10552126587.0,9570447765.0,9383207571.0,9461391415.0,9347591845.0,8834888196.0,8482217922.0,7008595063.0,,1826450551.0,1044013496.0,1042827092.0,,,,,,
. Doanh thu hoạt động tài chính__1,134998493.0,153779873.0,134954693.0,199913356.0,20266804.0,21817886.0,23074382.0,24847543.0,31118924.0,64916815.0,,123547883.0,129598735.0,53420900.0,,,,,,
. Chi phí tài chính__1,,,,,,4700000.0,99572119.0,46764928.0,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,4700000.0,99572119.0,46764928.0,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,5901374133.0,5411508227.0,5240326058.0,5063296699.0,4821791492.0,4661690938.0,4377731749.0,4349835699.0,4024341304.0,3080574337.0,,75272180.0,6724000.0,20000000.0,,,,,,
. Chi phí quản lý doanh nghiệp__1,2361488138.0,2854228003.0,2855568102.0,2274693618.0,2645704548.0,2665393938.0,2208041326.0,1957667435.0,1553995859.0,1309479114.0,,761391602.0,543930953.0,510788619.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,2285434360.0,2797247306.0,2591187120.0,2432370804.0,1935978335.0,2151424425.0,2685321033.0,2505467677.0,2934999683.0,2683458427.0,,1113334652.0,622957278.0,565459373.0,,,,,,
