field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2000],[1999]
. Chi phí thuế TNDN hiện hành__1,252025403877.0,88019998348.0,52169972981.0,24633303947.0,19784328081.0,24542734911.0,14906138499.0,35014403.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,13590810341.0,-21190190979.0,-357350482.0,-357350482.0,-357350482.0,-357350483.0,3573504824.0,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,1000342632216.0,266419180577.0,140521828241.0,11326171260.0,59668154955.0,62041623734.0,52415562164.0,18952442147.0,141683533.0,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,391412431081.0,55092277565.0,26104008628.0,27167063975.0,46053147392.0,42734635686.0,12609525718.0,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,608930201135.0,211326903012.0,114417819613.0,-15840892715.0,13615007563.0,19306988048.0,39806036445.0,18952442147.0,141683533.0,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,2678.0,1803.0,1059.0,-147.0,126.0,266.0,978.0,8774.0,67.0,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,2678.0,1803.0,1059.0,-147.0,126.0,266.0,978.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,16238689244477.0,11338108287953.0,2287189574105.0,1955682429448.0,1303991870427.0,1705252045001.0,441881898095.0,49228274557.0,4633317925.0,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,1044039648431.0,903386455277.0,150211393104.0,73644944553.0,188005403341.0,55129696891.0,27925351416.0,20582606.0,45139094.0,,,,,,,,,,,,,,
..Tiền__1,653309648431.0,816052667698.0,111703984452.0,45344944553.0,89055403341.0,55129696891.0,26925351416.0,20582606.0,45139094.0,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,390730000000.0,87333787579.0,38507408652.0,28300000000.0,98950000000.0,,1000000000.0,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,1583414128890.0,593767088890.0,36021748890.0,15821748890.0,50580848579.0,700275209690.0,2800209690.0,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,1001401748890.0,566767088890.0,6841748890.0,6841748890.0,951748890.0,574381748890.0,951748890.0,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,-251539200.0,-251539200.0,-251539200.0,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,582012380000.0,27000000000.0,29180000000.0,8980000000.0,49880638889.0,126145000000.0,2100000000.0,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,10285205921122.0,7083496019552.0,1196331928863.0,1628797201057.0,774036506945.0,801616485678.0,311201555612.0,7116301582.0,392487356.0,,,,,,,,,,,,,,
..Phải thu khách hàng__1,520123014077.0,901498322187.0,644005108259.0,477646990238.0,494593280849.0,595099430294.0,224838570099.0,6927000000.0,,,,,,,,,,,,,,,
..Trả trước cho người bán__1,1265926628464.0,757200946393.0,249924046971.0,220924527858.0,131588651789.0,34368528412.0,14611335998.0,3959838.0,28669552.0,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,513326232039.0,8400000000.0,6500000000.0,5000000000.0,12500000000.0,21173237437.0,13691655437.0,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,8216216084455.0,5503703231975.0,348568691008.0,949859909673.0,158610717209.0,173851093002.0,80557802617.0,185341744.0,363817804.0,,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-230474595564.0,-87320715940.0,-52811955675.0,-24984710898.0,-23678875159.0,-23239771822.0,-22842343701.0,,,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,88557651.0,14234937.0,146038300.0,350484186.0,422732257.0,363968355.0,344535162.0,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,2866554053670.0,2276299016968.0,841786455109.0,179890398131.0,258546625745.0,137489910967.0,94777955119.0,40766100000.0,,,,,,,,,,,,,,,
.. Hàng tồn kho__1,2866554053670.0,2276299016968.0,841786455109.0,179967151331.0,258623378945.0,137566664167.0,95072208319.0,40766100000.0,,,,,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,-76753200.0,-76753200.0,-76753200.0,-294253200.0,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,459475492364.0,481159707266.0,62838048139.0,57528136817.0,32822485817.0,10740741775.0,5176826257.0,1325290369.0,4195691475.0,,,,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,37387174879.0,19812812899.0,24292930507.0,27182868366.0,16419176871.0,173549399.0,,,,,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,420724094059.0,449135237299.0,32482833677.0,29283422680.0,14959941054.0,9105210240.0,3806878121.0,,,,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,1364223426.0,12211657068.0,6062283955.0,1061845771.0,1443367892.0,1461982136.0,1369948137.0,,,,,,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,1325290369.0,4195691475.0,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,21450636661248.0,12798717405488.0,4967455173422.0,3364943361229.0,2244060156254.0,2765620468173.0,438764353479.0,269668521755.0,157673107697.0,,,,,,,,,,,,,,
. Các khoản phải thu dài hạn__1,9771775848219.0,6042279634580.0,2755475628857.0,1017813981430.0,1051558346508.0,742294660706.0,1946827373.0,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,190000000000.0,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,9581775848219.0,6042279634580.0,2755475628857.0,1017813981430.0,1051558346508.0,742294660706.0,1946827373.0,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,5832109332974.0,365145105741.0,310883194742.0,226173938515.0,116679409775.0,112269204522.0,77565034912.0,89508776.0,170325524.0,,,,,,,,,,,,,,
.. Tài sản cố định hữu hình__1,5818528552748.0,358998799018.0,295598183302.0,221358206144.0,115844320591.0,112034204515.0,77446034909.0,89508776.0,170325524.0,,,,,,,,,,,,,,
- Nguyên giá__1,6292017516316.0,529839615007.0,443250416648.0,347976127556.0,223367959386.0,197979879134.0,149903202005.0,317496200.0,317496200.0,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__1,-473488963568.0,-170840815989.0,-147652233346.0,-126617921412.0,-107523638795.0,-85945674619.0,-72457167096.0,-227987424.0,-147170676.0,,,,,,,,,,,,,,
.. Tài sản cố định thuê tài chính__1,11117573462.0,3911082302.0,4937535482.0,4135561699.0,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,14440036237.0,5986068212.0,5986068212.0,4253720603.0,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,-3322462775.0,-2074985910.0,-1048532730.0,-118158904.0,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,2463206764.0,2235224421.0,10347475958.0,680170672.0,835089184.0,235000007.0,119000003.0,,,,,,,,,,,,,,,,
- Nguyên giá__3,44529603435.0,3215021046.0,10749769000.0,1084391500.0,1094391500.0,381622500.0,221622500.0,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__3,-42066396671.0,-979796625.0,-402293042.0,-404220828.0,-259302316.0,-146622493.0,-102622497.0,,,,,,,,,,,,,,,,
. Bất động sản đầu tư__1,,,,653236606670.0,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,653236606670.0,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,3320674728246.0,4033615584636.0,17587179235.0,214400230612.0,41644042185.0,34628185285.0,7575256639.0,,,,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",1233246917941.0,9045000000.0,,,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,2087427810305.0,4024570584636.0,17587179235.0,214400230612.0,41644042185.0,34628185285.0,7575256639.0,,,,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,1631136383061.0,1290612950320.0,1362668987785.0,881963660625.0,819789504907.0,1638431694254.0,46257267524.0,,,,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",1500659371036.0,1036857794027.0,1257699831492.0,847039504332.0,710705348614.0,181351937961.0,30933033631.0,1108600000.0,832600000.0,,,,,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,20119156293.0,151755156293.0,1419156293.0,33754156293.0,109084156293.0,1458221780318.0,16466257918.0,,,,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,-522144268.0,,,,,-1142024025.0,-1142024025.0,,,,,,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,110880000000.0,102000000000.0,103550000000.0,1170000000.0,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,894940368748.0,1067064130211.0,520840182803.0,371354943377.0,214388852879.0,237996723406.0,305419967031.0,823935379.0,1275051373.0,,,,,,,,,,,,,,
. Chi phí trả trước dài hạn__1,311214809552.0,264807077902.0,179463643222.0,38950721751.0,34828111137.0,33294161416.0,35872132411.0,223108006.0,674224000.0,,,,,,,,,,,,,,
. Tài sản thuế thu nhập hoãn lại__1,70054964575.0,44503712630.0,,,,,,,,,,,,,,,,,,,,,
". Thiết bị, vật tư, phụ tùng thay thế dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,446000000.0,,,600827373.0,600827373.0,,,,,,,,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,
. Lợi thế thương mại__1,513670594621.0,757753339679.0,341376539581.0,332404221626.0,179114741742.0,204702561990.0,269547834620.0,,,,,,,,,,,,,,,,
Tổng cộng tài sản__1,37689325905725.0,24136825693441.0,7254644747527.0,5320625790677.0,3548052026681.0,4470872513174.0,880646251574.0,318896796312.0,162306425622.0,,,,,,,,,,,,,,
I - NỢ PHẢI TRẢ__1,29339761323132.0,21173517662549.0,5630117129620.0,3912914216523.0,2190703522835.0,3148984571074.0,371209118353.0,297278937567.0,159641009024.0,,,,,,,,,,,,,,
. Nợ ngắn hạn__1,10197137592712.0,10609458384565.0,3118305879114.0,2883522667907.0,1007423836404.0,639509088002.0,337406515468.0,33065459967.0,4245878224.0,,,,,,,,,,,,,,
.. Phải trả người bán ngắn hạn__1,1300912821941.0,4780665000177.0,426043797807.0,688193217159.0,351284428464.0,108789791484.0,142942435515.0,,,,,,,,,,,,,,,,
.. Người mua trả tiền trước ngắn hạn__1,2168725582720.0,1689338591783.0,748047370394.0,502484166134.0,17938027022.0,20333783596.0,27216966627.0,,,,,,,,,,,,,,,,
..Thuế và các khoản phải nộp Nhà nước__1,291604195632.0,120653116029.0,114368286229.0,58367092759.0,42559152909.0,36008937103.0,23343776025.0,1494436307.0,254582996.0,,,,,,,,,,,,,,
.. Phải trả người lao động__1,28154675762.0,12974021808.0,13142633175.0,9083837253.0,7952045945.0,7062466077.0,4725839118.0,,117200000.0,,,,,,,,,,,,,,
.. Chi phí phải trả ngắn hạn__1,265990760280.0,91507897206.0,209453968175.0,127530211768.0,14104717310.0,56795680149.0,4853127969.0,,,,,,,,,,,,,,,,
.. Phải trả nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện ngắn hạn__1,6494791812.0,12333333336.0,,,,,,,,,,,,,,,,,,,,,
.. Phải trả ngắn hạn khác__1,3152519316049.0,1863759945048.0,357244467810.0,568791644142.0,230224687989.0,108608764959.0,38714657420.0,,,,,,,,,,,,,,,,
.. Vay và nợ thuê tài chính ngắn hạn__1,2798470330553.0,2030728831719.0,1245432497295.0,923240938438.0,332394715604.0,294655261005.0,95062315191.0,,,,,,,,,,,,,,,,
.. Dự phòng phải trả ngắn hạn__1,177865988145.0,,,,,,,,,,,,,,,,,,,,,,
". Quỹ khen thưởng, phúc lợi__1",6399129818.0,7497647459.0,,,10966061161.0,7254403629.0,547397603.0,,,,,,,,,,,,,,,,
.. Quỹ bình ổn giá__1,,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,19142623730420.0,10564059277984.0,2511811250506.0,1029391548616.0,1183279686431.0,2509475483072.0,33802602885.0,264213477600.0,155395130800.0,,,,,,,,,,,,,,
.. Phải trả dài hạn người bán__1,2577764790902.0,688310000000.0,,,,,,,,,,,,,,,,,,,,,
. Người mua trả tiền trước dài hạn__1,40000000000.0,40000000000.0,,,,,,,,,,,,,,,,,,,,,
. Chi phí phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải trả nội bộ về vốn kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải trả dài hạn nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Doanh thu chưa thực hiện dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,5159205072090.0,5264977995848.0,977387947657.0,45250000000.0,532597786560.0,1966591643280.0,13453911611.0,264213477600.0,155395130800.0,,,,,,,,,,,,,,
. Vay và nợ thuê tài chính dài hạn__1,10883983426593.0,2549399230688.0,1136529199954.0,701640095239.0,647823096012.0,539667685450.0,16775186450.0,,,,,,,,,,,,,,,,
. Trái phiếu chuyển đổi__1,365750000000.0,2020300000000.0,395750000000.0,280000000000.0,,,,,,,,,,,,,,,,,,,
. Thuế thu nhập hoãn lại phải trả__1,114555550620.0,1072051448.0,2144102895.0,2501453377.0,2858803859.0,3216154342.0,3573504824.0,,,,,,,,,,,,,,,,
.. Dự phòng phải trả dài hạn__1,1364890215.0,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học và công nghệ__1,,,,,,,,,,,,,,,,,,,,,,,
II - VỐN CHỦ SỞ HỮU__1,8349564582593.0,2963308030892.0,1624527617907.0,1407711574154.0,1357348503846.0,1321887942100.0,509437133220.0,21617858745.0,2665416598.0,,,,,,,,,,,,,,
I. Vốn chủ sở hữu__1,8349564582593.0,2963308030892.0,1624527617907.0,1407711574154.0,1357348503846.0,1321887942100.0,509437133220.0,,,,,,,,,,,,,,,,
. Vốn góp của chủ sở hữu__1,2975371740000.0,1360057600000.0,1080057600000.0,1080057600000.0,1080057600000.0,1080057600000.0,407000000000.0,,,,,,,,,,,,,,,,
- Cổ phiếu phổ thông có quyền biểu quyết__1,,1360057600000.0,,1080057600000.0,1080057600000.0,1080057600000.0,407000000000.0,,,,,,,,,,,,,,,,
- Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,,
. Thặng dư vốn cổ phần__1,-233004000.0,-165000000.0,-165000000.0,-165000000.0,-165000000.0,-165000000.0,,,,,,,,,,,,,,,,,
. Quyền chọn chuyển đổi trái phiếu__1,,,,,,,,,,,,,,,,,,,,,,,
. Vốn khác của chủ sở hữu__1,21404860000.0,,,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu quỹ (*)__1,,,,,,,,,,,,,,,,,,,,,,,
. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,,,,
. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ đầu tư phát triển__1,3908270221.0,306707661.0,765691285.0,770650692.0,313606538.0,313606537.0,,,,,,,,,,,,,,,,,
. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ khác thuộc vốn chủ sở hữu__1,463478572.0,481158791.0,484644120.0,491981654.0,491981654.0,491981654.0,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế chưa phân phối__1,571767743807.0,215211939444.0,133656038624.0,-10511948317.0,35389526018.0,25856806894.0,39823895190.0,,,,,,,,,,,,,,,,
- LNST chưa phân phối lũy kế đến cuối kỳ trước__1,,211326903012.0,,-12727180200.0,13853516038.0,14942244255.0,-6490606857.0,,,,,,,,,,,,,,,,
- LNST chưa phân phối kỳ này__1,,3885036432.0,,2215231883.0,21536009980.0,10914562639.0,46314502047.0,,,,,,,,,,,,,,,,
. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi ích cổ đông không kiểm soát__1,4776881493993.0,1387415624996.0,409728643878.0,337068290125.0,241260789636.0,215332947015.0,62613238030.0,,,,,,,,,,,,,,,,
. Phụ trội hợp nhất công ty con__1,,,,,,,,,,,,,,,,,,,,,,,
. Nguồn kinh phí và các quỹ khác__1,,,,,,,,,,,,,,,,,,,,,,,
.. Nguồn kinh phí__1,,,,,,,,,,,,,,,,,,,,,,,
.. Nguồn kinh phí đã hình thành TSCĐ__1,,,,,,,,,,,,,,,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ__1,,,,,,,,,,,,,,,,,,,,,,,
Tổng cộng nguồn vốn__1,37689325905725.0,24136825693441.0,7254644747527.0,5320625790677.0,3548052026681.0,4470872513174.0,880646251574.0,318896796312.0,162306425622.0,,,,,,,,,,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,,268755077600.0,156227730800.0,,,,,,,,,,,,,,
. Đầu tư dài hạn khác__1,,,,,,,,267646477600.0,155395130800.0,,,,,,,,,,,,,,
.. Vay và nợ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả người bán__1,,,,,,,,27503491438.0,801212808.0,,,,,,,,,,,,,,
.. Người mua trả tiền trước__1,,,,,,,,,200885259.0,,,,,,,,,,,,,,
.. Chi phí phải trả__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
".. Các khoản phải trả, phải nộp ngắn hạn khác__1",,,,,,,,4067532222.0,2871997161.0,,,,,,,,,,,,,,
.. Quỹ khen thưởng phúc lợi__1,,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__2,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ thưởng ban quản lý điều hành công ty__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Vay và nợ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng trợ cấp mất việc làm__1,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__2,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học công nghệ__1,,,,,,,,,,,,,,,,,,,,,,,
. Vốn chủ sở hữu__1,,,,,,,,21617858745.0,2665416598.0,,,,,,,,,,,,,,
.. Vốn đầu tư của chủ sở hữu__1,,,,,,,,21600000000.0,21600000000.0,,,,,,,,,,,,,,
.. Thặng dư vốn cổ phần__1,,,,,,,,,,,,,,,,,,,,,,,
.. Vốn khác của chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,
.. Cổ phiếu quỹ (*)__1,,,,,,,,,,,,,,,,,,,,,,,
.. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,,,,
.. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ đầu tư phát triển__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ dự phòng tài chính__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,
.. Lợi nhuận sau thuế chưa phân phối__1,,,,,,,,17858745.0,-18934583402.0,,,,,,,,,,,,,,
.. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ dự trữ vốn điều lệ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Quỹ khen thưởng phúc lợi__2,,,,,,,,,,,,,,,,,,,,,,,
I. LƯU CHUYỂN TIỀN TỪ HOẠT ĐỘNG KINH DOANH__1,,,,,,,,,,,,,,,,,,,,,,,
Lợi nhuận (lỗ) trước thuế__1,1265958846434.0,333248987946.0,192334450740.0,35602124725.0,79095132554.0,86227008162.0,70895205487.0,18987456550.0,141683533.0,,,,,,,,,,,,,,
Điều chỉnh cho các khoản:__1,,,,,,,,,,,,,,,,,,,,,,,
Khấu hao tài sản cố định__1,401110136362.0,81716468862.0,28500881011.0,24475926352.0,22414876808.0,15041127762.0,5830285358.0,80816748.0,101840753.0,,,,,,,,,,,,,,
Các khoản dự phòng__1,8045430921.0,37259941684.0,27750491577.0,705423539.0,439103337.0,179928121.0,24530160126.0,,,,,,,,,,,,,,,,
"Lãi, lỗ từ đầu tư vào công ty liên kết__1",,,,,,,,,,,,,,,,,,,,,,,
(Lãi) lỗ chênh lệch tỷ giá hối đoái chưa thực hiện__1,-4671694109.0,-3464701237.0,-45046916.0,123073021.0,267755790.0,1056126773.0,-106173.0,,,,,,,,,,,,,,,,
(Lãi)/lỗ từ hoạt động đầu tư/thanh lý tài sản cố định__1,-2136646251389.0,-824782684557.0,-318798955135.0,-101983414614.0,-149892856543.0,-63182866015.0,-57134536864.0,-4900797967.0,258661677.0,,,,,,,,,,,,,,
Chi phí lãi vay__1,1012043165222.0,302906288145.0,176139970926.0,169670124063.0,55499008856.0,14775729388.0,16677024758.0,,,,,,,,,,,,,,,,
Các khoản giảm trừ khác__1,,,,,,,8000000.0,,,,,,,,,,,,,,,,
Thu nhập từ lãi tiền gửi__1,,,,,,,,,,,,,,,,,,,,,,,
Phân bổ lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,,,,
Lãi lỗ thanh lý tài sản cố định__1,,,,,,,,,,,,,,,,,,,,,,,
Lợi nhuận (lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu động__1,545839633441.0,-73115699157.0,105881792203.0,128593257086.0,7823020802.0,54097054191.0,60806032692.0,14167475331.0,502185963.0,,,,,,,,,,,,,,
(Tăng) giảm các khoản phải thu__1,429573743279.0,-7802017870458.0,-1327729856481.0,-997190533695.0,-258836687304.0,-1173900873592.0,-323127153388.0,-3853413120.0,-3588274700.0,,,,,,,,,,,,,,
