field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,34350421437.0,30607169668.0,26710618100.0,56465828403.0,149665829513.0,201798252741.0,525581193066.0,251887841519.0,153658390018.0,117152535703.0,425439172312.0,318793488937.0,111843507971.0,53011435271.0,28284529406.0,11294682284.0,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,251674000.0,,,,,,3223636.0,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,34350421437.0,30607169668.0,26710618100.0,56465828403.0,149665829513.0,201798252741.0,525581193066.0,251887841519.0,153406716018.0,117152535703.0,425439172312.0,318793488937.0,111843507971.0,53011435271.0,28281305770.0,11294682284.0,,,,
. Giá vốn hàng bán__1,30654891950.0,32050924796.0,39883559080.0,59374976836.0,157385185682.0,185344648688.0,491514739270.0,221990401908.0,138088858911.0,102709658519.0,391281809388.0,277209957120.0,94797923288.0,45581634103.0,19081310208.0,6509614747.0,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,3695529487.0,-1443755128.0,-13172940980.0,-2909148433.0,-7719356169.0,16453604053.0,34066453796.0,29897439611.0,15317857107.0,14442877184.0,34157362924.0,41583531817.0,17045584683.0,7429801168.0,9199995562.0,4785067537.0,,,,
. Doanh thu hoạt động tài chính__1,3617406496.0,9005862235.0,17058454374.0,10991722636.0,16332480361.0,8400839392.0,3113690556.0,4185087046.0,4772843415.0,5359262314.0,12792064418.0,2317239266.0,209998510.0,113733444.0,37555328.0,8640105.0,,,,
. Chi phí tài chính__1,2033985957.0,1605000756.0,1238820217.0,1457702391.0,-168013947.0,4002104972.0,13331283313.0,4123882485.0,4712651171.0,11631330837.0,21643693388.0,10809471378.0,2927237555.0,3268595989.0,1622013514.0,1756701923.0,,,,
- Trong đó: Chi phí lãi vay__1,2033985957.0,1605000756.0,1238820217.0,1457702391.0,2011003516.0,3368250069.0,3181275995.0,3744755552.0,6308800266.0,11541239440.0,18906131106.0,8422215321.0,1853574095.0,3183273098.0,1622013514.0,1655928442.0,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,-210860891.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,5032486348.0,,15276328.0,495246889.0,1284991721.0,1314913457.0,1735381629.0,5040714124.0,9104579246.0,553118829.0,3104155966.0,1478859935.0,348555482.0,952002809.0,941042575.0,404742195.0,,,,
. Chi phí quản lý doanh nghiệp__1,,5701230062.0,4371832500.0,6107006642.0,4745022177.0,3237797360.0,6451950136.0,5830158803.0,3953206493.0,7361554894.0,10433196504.0,7778246117.0,3333312953.0,2057309598.0,2031606684.0,762367792.0,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,246463678.0,255876289.0,-1740415651.0,22618281.0,2751124241.0,16299627656.0,15450668383.0,19087771245.0,2320263612.0,256134938.0,11768381484.0,23834193653.0,10646477203.0,1265626216.0,4642888117.0,1869895732.0,,,,
. Thu nhập khác__1,96322.0,,2210191441.0,185147.0,283900.0,2030214458.0,5354361550.0,11718863706.0,1378280361.0,19271383583.0,3493696804.0,1342277297.0,744052035.0,888159924.0,6338000.0,161728535.0,,,,
. Chi phí khác__1,40555.0,16291156.0,335370395.0,694667007.0,5457693951.0,4005829753.0,10448352317.0,28903047599.0,990412783.0,26699483275.0,282996585.0,1193135894.0,1450147733.0,1434075503.0,572175978.0,186630844.0,,,,
. Lợi nhuận khác__1,55767.0,-16291156.0,1874821046.0,-694481860.0,-5457410051.0,-1975615295.0,-5093990767.0,-17184183893.0,387867578.0,-7428099692.0,3210700219.0,149141403.0,-706095698.0,-545915579.0,-565837978.0,-24902309.0,,,,
. Tổng lợi nhuận kế toán trước thuế__1,246519445.0,239585133.0,134405395.0,-671863579.0,-2706285810.0,14324012361.0,10356677616.0,1903587352.0,2708131190.0,-7171964754.0,16026143378.0,21834623488.0,9940381505.0,719710637.0,4077050139.0,1844993423.0,,,,
. Chi phí thuế TNDN hiện hành__1,,,,43863221.0,,2951296390.0,2311064819.0,36565227.0,32606063.0,,1711405266.0,5238262248.0,1983798510.0,226249065.0,1299232651.0,572385358.0,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,89902287.0,-2404924.0,-87497363.0,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,246519445.0,239585133.0,134405395.0,-715726800.0,-2706285810.0,11372715971.0,8045612797.0,1867022125.0,2675525127.0,-7171964754.0,14314738112.0,16596361240.0,7866680708.0,495866496.0,2865314851.0,1272608065.0,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,-102337.0,333703.0,-20853660.0,1695984.0,-1597176196.0,670431268.0,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,246519445.0,239585133.0,134405395.0,-715726800.0,-2706285810.0,11372715971.0,8045715134.0,1866688422.0,2696378787.0,-7173660738.0,15911914308.0,15925929972.0,7866680708.0,495866496.0,2865314851.0,1272608065.0,,,,
. Lãi cơ bản trên cổ phiếu__1,4.0,4.0,2.0,-12.0,-45.0,2.0,133.0,48.0,77.0,-212.0,827.0,1062.0,2887.0,222.0,2020.0,1571.0,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,1047061675.0,-2148711568.0,,,,,,,,
