field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1549207937792.0,2039143865644.0,2873271991767.0,2916841652989.0,2913844748638.0,2490622091974.0,1645084969683.0,1005809203566.0,801759527268.0,714304501686.0,948323394164.0,1055178724160.0,567808498735.0,194007592116.0,56114067667.0,,,,,
. Các khoản giảm trừ doanh thu__1,4766166663.0,4652362980.0,9479336.0,2549203055.0,16335351010.0,13340460925.0,7369879408.0,,,5947133636.0,5507490460.0,71146501.0,944386023.0,277659039.0,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1544441771129.0,2034491502664.0,2873262512431.0,2914292449934.0,2897509397628.0,2477281631049.0,1637715090275.0,1005809203566.0,801759527268.0,708357368050.0,942815903704.0,1055107577659.0,566864112712.0,193729933077.0,56114067667.0,,,,,
. Giá vốn hàng bán__1,1255642599680.0,1670179377659.0,2343579868737.0,2483969317285.0,2409618055682.0,2004465067580.0,1481048765115.0,900026622354.0,716333823110.0,619982181213.0,830159691783.0,923888752546.0,492065802829.0,170401357305.0,39661723703.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,288799171449.0,364312125005.0,529682643694.0,430323132649.0,487891341946.0,472816563469.0,156666325160.0,105782581212.0,85425704158.0,88375186837.0,112656211921.0,131218825113.0,74798309883.0,23328575772.0,16452343964.0,,,,,
. Doanh thu hoạt động tài chính__1,359198193913.0,173239167233.0,263274164446.0,161664449009.0,153392064537.0,87908305215.0,104493457068.0,80695375782.0,65607259055.0,61357386258.0,31778517035.0,5156893113.0,3678983703.0,5023066059.0,1943540855.0,,,,,
. Chi phí tài chính__1,494692938555.0,823693957827.0,386793741442.0,342436106280.0,352360756197.0,309517738879.0,159455236286.0,103283314270.0,119503721174.0,119925737525.0,73110235112.0,24179114109.0,25177191537.0,15428811277.0,5828050735.0,,,,,
- Trong đó: Chi phí lãi vay__1,395559089277.0,437866794003.0,363394196877.0,329332578988.0,330324190859.0,295657059415.0,162207084144.0,101318290886.0,,115896723069.0,71900731659.0,23828616877.0,24993717234.0,10906084559.0,5651192980.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",-329172329.0,106040426.0,156825830.0,25586826.0,204161456.0,164488199.0,204492177.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,18035148673.0,19145494655.0,25851029513.0,27430234006.0,41173480017.0,18970902120.0,14521100051.0,2394767348.0,3218812643.0,3581700627.0,3254922817.0,5198495399.0,7476236413.0,5173089842.0,1780032178.0,,,,,
. Chi phí quản lý doanh nghiệp__1,120227377056.0,523623653522.0,298670523538.0,193870330971.0,171850630786.0,131360007832.0,64186030221.0,33322592570.0,27223047880.0,25097182068.0,32256620571.0,24752005630.0,15409233215.0,8460687492.0,1787458922.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,14712728749.0,-828805773340.0,81798339477.0,28276497227.0,76102700939.0,101040708052.0,23201907847.0,47477282806.0,1087381516.0,1127952875.0,35812950456.0,82246103088.0,30414632421.0,-710946780.0,9000342984.0,,,,,
. Thu nhập khác__1,7389796447.0,15558698148.0,2203700583.0,24085705731.0,21643901670.0,2916680824.0,64029845334.0,7194942526.0,9157954382.0,5593318170.0,7110803439.0,1803123569.0,1098342908.0,2021312716.0,8351150009.0,,,,,
. Chi phí khác__1,17391117902.0,48015451614.0,45582460085.0,15813223139.0,8994165515.0,8236708535.0,4422348561.0,2014572491.0,1689561985.0,809264351.0,6912924823.0,1889502460.0,1627031092.0,313929941.0,389178336.0,,,,,
. Lợi nhuận khác__1,-10001321455.0,-32456753466.0,-43378759502.0,8272482592.0,12649736155.0,-5320027711.0,59607496773.0,5180370035.0,7468392397.0,4784053819.0,197878616.0,-86378891.0,-528688184.0,1707382775.0,7961971673.0,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,4711407294.0,-861262526806.0,38419579975.0,36548979819.0,88752437094.0,95720680341.0,82809404620.0,52609492314.0,7863074522.0,5233415577.0,35155371933.0,82159724197.0,29885944237.0,996435995.0,16962314657.0,,,,,
. Chi phí thuế TNDN hiện hành__1,8089230124.0,13647349906.0,28448244090.0,17662306779.0,23586932274.0,27390691416.0,7073815733.0,5002675960.0,6873929663.0,3470110562.0,8050051796.0,12528105656.0,5152295017.0,733539162.0,,,,,,
. Chi phí thuế TNDN hoãn lại__1,-15170424775.0,54867646714.0,17429936776.0,4533543670.0,5803631236.0,2602736346.0,-5325788529.0,-6660670910.0,-686862869.0,1539337059.0,-1807591674.0,-488267415.0,18084833.0,-461270901.0,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,11792601945.0,-929777523426.0,-7458600891.0,14353129370.0,59361873584.0,65727252579.0,81061377416.0,54267487264.0,1676007728.0,223967956.0,28912911811.0,70119885956.0,24715564387.0,724167734.0,16962314657.0,,,,,
