field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,17915668267.0,71918203077.0,46154550880.0,28140724663.0,50031675708.0,47000612789.0,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,17915668267.0,71918203077.0,46154550880.0,28140724663.0,50031675708.0,47000612789.0,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,17215616249.0,66483058324.0,35631435347.0,23014704911.0,36079581107.0,34405816257.0,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,700052018.0,5435144753.0,10523115533.0,5126019752.0,13952094601.0,12594796532.0,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,2465613229.0,2159619405.0,1365358731.0,3522483978.0,4264699653.0,2312402705.0,,,,,,,,,,,,,,
. Chi phí tài chính__1,1110615113.0,978168362.0,1131598710.0,1188846818.0,891975240.0,319824988.0,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,1106649000.0,970283000.0,1130062000.0,1203018324.0,968772000.0,316125700.0,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,404885184.0,276108739.0,330085460.0,1048164261.0,1139959130.0,769570514.0,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,5276913996.0,5964820331.0,8593313279.0,8174678008.0,8343985529.0,7456471653.0,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-3626749046.0,375666726.0,1833476815.0,-1763185357.0,7840874355.0,6361332082.0,,,,,,,,,,,,,,
. Thu nhập khác__1,75119408.0,263931983.0,229359423.0,78181818.0,125564650.0,92826108.0,,,,,,,,,,,,,,
. Chi phí khác__1,246199.0,513330513.0,1142792912.0,19670849.0,146247540.0,21984247.0,,,,,,,,,,,,,,
. Lợi nhuận khác__1,74873209.0,-249398530.0,-913433489.0,58510969.0,-20682890.0,70841861.0,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,-3551875837.0,126268196.0,920043326.0,-1704674388.0,7820191465.0,6432173943.0,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,25823854.0,883237106.0,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,-3551875837.0,100444342.0,36806220.0,-1704674388.0,7820191465.0,6432173943.0,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,-3551875837.0,100444342.0,36806220.0,-1704674388.0,7820191465.0,6432173943.0,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,-374.0,11.0,4.0,-179.0,823.0,677.0,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,-374.0,11.0,4.0,-179.0,823.0,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,16976325857.0,24876240496.0,34941963895.0,20724871171.0,23020463772.0,28967343794.0,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,1155481634.0,3002127331.0,2740765345.0,2512868404.0,2078430512.0,2582977317.0,,,,,,,,,,,,,,
..Tiền__1,1155481634.0,3002127331.0,2740765345.0,2512868404.0,2078430512.0,2582977317.0,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,3251788395.0,8872905079.0,7321093308.0,10957564092.0,8649005023.0,16246043633.0,,,,,,,,,,,,,,
..Phải thu khách hàng__1,3654925973.0,6930633844.0,3212429348.0,6677585503.0,6088338820.0,13938536274.0,,,,,,,,,,,,,,
..Trả trước cho người bán__1,1089744000.0,2672101910.0,460117076.0,9000000.0,115250000.0,177000000.0,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,3862776800.0,3862776800.0,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,723583243.0,1486634146.0,2002234905.0,2624666610.0,4749450466.0,3512812367.0,,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-2216464821.0,-2216464821.0,-2216464821.0,-2216464821.0,-2304034263.0,-1382305008.0,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,11378026734.0,11903409130.0,23026573365.0,6459619059.0,11439456301.0,9322036533.0,,,,,,,,,,,,,,
.. Hàng tồn kho__1,11979193079.0,12504575475.0,23627739710.0,7060785404.0,12084275766.0,10032937483.0,,,,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,-601166345.0,-601166345.0,-601166345.0,-601166345.0,-644819465.0,-710900950.0,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,1191029094.0,1097798956.0,1853531877.0,794819616.0,853571936.0,816286311.0,,,,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,30918323.0,36377442.0,6869697.0,9787879.0,59613394.0,63928906.0,,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,634141248.0,535451991.0,1320692657.0,259062214.0,267498202.0,225897065.0,,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,525969523.0,525969523.0,525969523.0,525969523.0,526460340.0,526460340.0,,,,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,85629612682.0,79417737044.0,81160092132.0,82856605808.0,84787266074.0,68289014817.0,,,,,,,,,,,,,,
. Các khoản phải thu dài hạn__1,54744887.0,92144887.0,116739187.0,134264187.0,10171987500.0,10193050000.0,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,16544887.0,16544887.0,53739187.0,58064187.0,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,38200000.0,75600000.0,63000000.0,76200000.0,10171987500.0,10193050000.0,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,9563418236.0,10658955585.0,11777913621.0,12796288397.0,11473292777.0,12377996498.0,,,,,,,,,,,,,,
.. Tài sản cố định hữu hình__1,2447093090.0,3312845067.0,4202017731.0,4990607135.0,3437826143.0,4112744492.0,,,,,,,,,,,,,,
- Nguyên giá__1,14364093702.0,15418593162.0,15505114028.0,16797701329.0,21868455386.0,21728955386.0,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__1,-11917000612.0,-12105748095.0,-11303096297.0,-11807094194.0,-18430629243.0,-17616210894.0,,,,,,,,,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,7116325146.0,7346110518.0,7575895890.0,7805681262.0,8035466634.0,8265252006.0,,,,,,,,,,,,,,
- Nguyên giá__3,10328865296.0,10328865296.0,10328865296.0,10329239786.0,11236741797.0,11236741797.0,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__3,-3212540150.0,-2982754778.0,-2752969406.0,-2523558524.0,-3201275163.0,-2971489791.0,,,,,,,,,,,,,,
. Bất động sản đầu tư__1,6261262801.0,6863681384.0,7479780572.0,8095879760.0,8711978948.0,4066961586.0,,,,,,,,,,,,,,
- Nguyên giá__4,11769066280.0,11769066280.0,11769066280.0,11769066280.0,11850290377.0,6903445677.0,,,,,,,,,,,,,,
