field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,233293058640.0,448141227556.0,661556954940.0,451403205679.0,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,826939620.0,6016159044.0,10539344437.0,12567516165.0,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,232466119020.0,442125068512.0,651017610503.0,438835689514.0,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,218803020012.0,431485533898.0,625867737108.0,420176790846.0,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,13663099008.0,10639534614.0,25149873395.0,18658898668.0,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,417303286.0,1073186410.0,42357395.0,94193122.0,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,1778449120.0,1996079675.0,6325307657.0,3806134052.0,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,1778449120.0,1992058767.0,6262973656.0,3806134052.0,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,11459267497.0,13139213387.0,19673955637.0,16831593243.0,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,842685677.0,-3422572038.0,-807032504.0,-1884635505.0,,,,,,,,,,,,,,,,
. Thu nhập khác__1,1037460931.0,6317303514.0,6101812348.0,6504118278.0,,,,,,,,,,,,,,,,
. Chi phí khác__1,79077189.0,128672270.0,,115456.0,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,958383742.0,6188631244.0,6101812348.0,6504002822.0,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,1801069419.0,2766059206.0,5294779844.0,4619367317.0,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,488541588.0,827276517.0,1058955969.0,923896555.0,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,1312527831.0,1938782689.0,4235823875.0,3695470762.0,,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
