field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,13501772725276.0,,12015886306603.0,11644894830249.0,6151413729485.0,5326248342689.0,2063903723114.0,1744112880028.0,1561913964027.0,136201198700.0,57646612535.0,181818182.0,,,,,,,
. Các khoản giảm trừ doanh thu__1,,13371885312.0,,319990517614.0,428299448137.0,63389283239.0,,313730000.0,99903000.0,7717444000.0,,25429483035.0,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,13488400839964.0,,11695895788989.0,11216595382112.0,6088024446246.0,5326248342689.0,2063589993114.0,1744012977028.0,1554196520027.0,136201198700.0,32217129500.0,181818182.0,,,,,,,
. Giá vốn hàng bán__1,,16660432892449.0,,10473080121697.0,10151916876712.0,4421225421522.0,4662387980687.0,1805738292915.0,1598173492582.0,1511242749944.0,125931561619.0,17063880502.0,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,-3172032052485.0,,1222815667292.0,1064678505400.0,1666799024724.0,663860362002.0,257851700199.0,145839484446.0,42953770083.0,10269637081.0,15153248998.0,181818182.0,,,,,,,
. Doanh thu hoạt động tài chính__1,,5459999966650.0,,893547492849.0,654304851811.0,567780140259.0,682580149411.0,332198680586.0,60103386153.0,102252735439.0,41572187682.0,6023708321.0,935000000.0,,,,,,,
. Chi phí tài chính__1,,895926225149.0,,487862102175.0,429604652374.0,270015783461.0,44371564005.0,46686425316.0,27823380176.0,81190674328.0,13870544616.0,652448254.0,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,562522614831.0,,287393403473.0,332702675985.0,231138016863.0,42515901673.0,,19122010356.0,12315680965.0,13870544616.0,124243055.0,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,1861673528.0,,3195404167.0,19038212292.0,-2068164048.0,19442114902.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,,351265639183.0,,511748159190.0,281871815535.0,198896438849.0,20628786717.0,4593249648.0,3580082624.0,1062898133.0,810278120.0,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,594970549115.0,,416252954065.0,407442935704.0,403569648807.0,140713151844.0,56154935350.0,34071152114.0,26627866770.0,19631859424.0,9940713728.0,173849485.0,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,447667174246.0,,703695348878.0,619102165890.0,1360029129818.0,1160169123749.0,482615770470.0,140468255685.0,36325066291.0,17529142603.0,10583795337.0,942968697.0,,,,,,,
. Thu nhập khác__1,,31871221138.0,,48742239450.0,15959956260.0,12500757281.0,1909002402.0,8339150799.0,62368641.0,11558319307.0,173987858.0,293785700.0,,,,,,,,
. Chi phí khác__1,,58268335676.0,,75172446736.0,84011919314.0,36845670723.0,4369165330.0,22318838023.0,809533780.0,11383658232.0,190597761.0,1563259181.0,,,,,,,,
. Lợi nhuận khác__1,,-26397114538.0,,-26430207286.0,-68051963054.0,-24344913442.0,-2460162928.0,-13979687224.0,-747165139.0,174661075.0,-16609903.0,-1269473481.0,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,421270059708.0,,677265141592.0,551050202836.0,1335684216376.0,1157708960821.0,454024204706.0,137049668372.0,38625625724.0,17785364626.0,9314321856.0,942968697.0,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,115648079704.0,,202394598698.0,168710168598.0,305594131699.0,261442159496.0,98309378429.0,38003169992.0,2313183726.0,5213806216.0,2730206339.0,165019522.0,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,-2372179970.0,,4838770385.0,-2935078130.0,534340073.0,-5607084506.0,-137916295.0,-123537655.0,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,307994159974.0,,470031772509.0,385275112368.0,1029555744604.0,901873885831.0,355852742574.0,99170036035.0,36312441998.0,12571558410.0,6584115517.0,777949175.0,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,148048722096.0,,10068383495.0,7956144738.0,7873781728.0,-312180976.0,-904871.0,53016139.0,-21471593.0,134195929.0,-236726979.0,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,159945437878.0,,459963389014.0,377318967630.0,1021681962876.0,902186066807.0,355853647444.0,99117019896.0,36333913591.0,12437362481.0,6820842496.0,777949175.0,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,230.0,,686.0,591.0,1795.0,1952.0,1953.0,1285.0,729.0,732.0,612.0,432.0,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,230.0,,686.0,591.0,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,-14611878540.0,-2671422174.0,2125898358.0,272831926.0,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,19915582439588.0,,15644004854805.0,12764600168714.0,9125301813421.0,4622220420090.0,3589787525097.0,987621072712.0,1277127194181.0,227524152230.0,176777992400.0,18864871699.0,,,,,,,
. Tiền và các khoản tương đương tiền__1,,1215018913153.0,,334136492896.0,465835197829.0,660584242265.0,163218530205.0,563859148199.0,12942080455.0,6591266338.0,634156486.0,4355914330.0,114871699.0,,,,,,,
..Tiền__1,,497400203884.0,,317803965019.0,96573606747.0,502729505098.0,28775760205.0,286359148199.0,12442080455.0,6591266338.0,634156486.0,4355914330.0,114871699.0,,,,,,,
..Các khoản tương đương tiền__1,,717618709269.0,,16332527877.0,369261591082.0,157854737167.0,134442770000.0,277500000000.0,500000000.0,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,88129199729.0,,278850000000.0,276200000000.0,282200000000.0,,1745545987900.0,349962677900.0,708892490000.0,139940002000.0,148018000000.0,,,,,,,,
.. Chứng khoán kinh doanh__1,,3754839646.0,,279954649646.0,276200000000.0,282200000000.0,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,-894649646.0,,-1104649646.0,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,85269009729.0,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,,14761196679433.0,,12712987550312.0,10538143838532.0,6718671259434.0,3671494351441.0,1104475344300.0,513881999512.0,542689472810.0,73395737619.0,17096302315.0,9250000000.0,,,,,,,
..Phải thu khách hàng__1,,2412291579435.0,,4175797828889.0,2705737419654.0,588101984530.0,1168176613008.0,444823019406.0,428964496957.0,455616927368.0,63876304736.0,10559713982.0,,,,,,,,
..Trả trước cho người bán__1,,2574460291109.0,,1486750434620.0,1576571430190.0,2054475151771.0,894641452058.0,634954186866.0,57537900404.0,86809156324.0,4768942490.0,154455000.0,9250000000.0,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,5530227403842.0,,4896726625662.0,5814645301166.0,3694506050059.0,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,4316295379363.0,,2159707518607.0,446302028214.0,385932225377.0,1609223283449.0,25143035102.0,27525805863.0,263389118.0,4750490393.0,6382133333.0,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,-72077974316.0,,-6032615880.0,-5112340692.0,-4874915461.0,-546997074.0,-444897074.0,-146203712.0,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,37758414.0,,530763158.0,,,,,,,,,,,,,,
. Hàng tồn kho__1,,2683007820690.0,,1773020251938.0,1252470388732.0,1239419269461.0,620122747252.0,43286057749.0,92083462034.0,2210936480.0,2047117570.0,352468928.0,,,,,,,,
.. Hàng tồn kho__1,,2683007820690.0,,1773020251938.0,1252949987284.0,1239520765310.0,620122747252.0,43286057749.0,92083462034.0,2210936480.0,2047117570.0,352468928.0,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,-479598552.0,-101495849.0,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,,1168229826583.0,,545010559659.0,231950743621.0,224427042261.0,167384791192.0,132620986949.0,18750852811.0,16743028553.0,11507138555.0,6955306827.0,9500000000.0,,,,,,,
.. Chi phí trả trước ngắn hạn__1,,1143001680630.0,,494216455238.0,139626995997.0,23899662180.0,32070169390.0,4543760204.0,7030439837.0,736370718.0,534705795.0,663059437.0,,,,,,,,
.. Thuế GTGT được khấu trừ__1,,24795445605.0,,46995715463.0,92270468940.0,200370302045.0,134370552777.0,23333787879.0,2368780798.0,1566661353.0,2089864495.0,1331724553.0,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,432700348.0,,3798388958.0,53278684.0,157078036.0,944069025.0,,1067363.0,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,104743438866.0,9350564813.0,14439996482.0,8882568265.0,4960522837.0,9500000000.0,,,,,,,
II - TÀI SẢN DÀI HẠN__1,,17921254692361.0,,10245284641054.0,10030568219340.0,8783496234932.0,5192592824831.0,1813764450284.0,1113240412920.0,846525381212.0,223705180016.0,59056572286.0,86000879.0,,,,,,,
. Các khoản phải thu dài hạn__1,,6168719306996.0,,830930876857.0,630576950010.0,838764715068.0,67066760000.0,,,,,3580649191.0,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,232157481164.0,,188910000000.0,614809840000.0,833050000000.0,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,5936561825832.0,,642020876857.0,15767110010.0,5714715068.0,67066760000.0,,,,,3580649191.0,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,,2854583826412.0,,2995858024679.0,2939381147761.0,3963021384658.0,2587505290887.0,605411176103.0,269071863899.0,306068912628.0,28024536875.0,18764716708.0,,,,,,,,
.. Tài sản cố định hữu hình__1,,2756061773175.0,,2935585215301.0,2889678613270.0,3858063585198.0,2483924187954.0,36117338740.0,127455828529.0,17202110115.0,25565125308.0,12818189265.0,,,,,,,,
- Nguyên giá__1,,3665437332920.0,,3671228297461.0,3050073228921.0,3967748732058.0,2528706399042.0,49584162574.0,142118229222.0,22776149234.0,29599676959.0,14340588053.0,,,,,,,,
- Giá trị hao mòn luỹ kế__1,,-909375559745.0,,-735643082160.0,-160394615651.0,-109685146860.0,-44782211088.0,-13466823835.0,-14662400693.0,-5574039119.0,-4034551651.0,-1522398791.0,,,,,,,,
.. Tài sản cố định thuê tài chính__1,,73206430703.0,,57873012583.0,47851477587.0,,,,,,,,,,,,,,,
- Nguyên giá__2,,128039511961.0,,87649186019.0,69915071395.0,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,-54833081258.0,,-29776173436.0,-22063593808.0,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,,25315622534.0,,2399796795.0,1851056904.0,104957799460.0,103581102933.0,103368390933.0,91550455390.0,75742178933.0,,,,,,,,,,
- Nguyên giá__3,,38977532995.0,,6031049130.0,4689099130.0,107662042626.0,106081102933.0,105868390933.0,91550455390.0,75742178933.0,,,,,,,,,,
- Giá trị hao mòn luỹ kế__3,,-13661910461.0,,-3631252335.0,-2838042226.0,-2704243166.0,-2500000000.0,-2500000000.0,,,,,,,,,,,,
. Bất động sản đầu tư__1,,971815646462.0,,958752044897.0,629101437358.0,1166377554497.0,646156895995.0,373757641233.0,373757641233.0,373757641233.0,,,,,,,,,,
- Nguyên giá__4,,3486080354715.0,,3759050030564.0,2893226733888.0,1190532119016.0,653793041233.0,373757641233.0,373757641233.0,373757641233.0,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,-2514264708253.0,,-2800297985667.0,-2264125296530.0,-24154564519.0,-7636145238.0,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,,5325875174385.0,,3759317892369.0,3901015970152.0,1952066175186.0,1086227521015.0,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,,5325875174385.0,,3759317892369.0,3901015970152.0,1952066175186.0,1086227521015.0,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,,1477781673064.0,,965770589026.0,1300260781769.0,469396219844.0,585375618910.0,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,775905373064.0,,340377681907.0,893934381769.0,44673219844.0,208675618910.0,460192426230.0,442054476184.0,147725898358.0,159272831926.0,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,,897490364679.0,,833257921798.0,506309864679.0,433923000000.0,376700000000.0,,,,,,,,,,,,,
