field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2000]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,49094819392.0,1577145722645.0,2366162387971.0,1985857318588.0,1723948694794.0,1878405531267.0,2522654233537.0,1234884667475.0,1043002017653.0,749446207080.0,642013469636.0,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,27792644258.0,28166246140.0,175851909.0,10148640.0,174836461.0,7433967184.0,304910370.0,16394924500.0,539971036.0,845040000.0,12506702000.0,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,21302175134.0,1548979476505.0,2365986536062.0,1985847169948.0,1723773858333.0,1870971564083.0,2522349323167.0,1218489742975.0,1042462046617.0,748601167080.0,629506767636.0,,,,,,,,,
. Giá vốn hàng bán__1,,,290633875960.0,1567736370545.0,2179211207919.0,1866353154216.0,1629656393302.0,1762030001806.0,2393931668473.0,1138937077705.0,920935330800.0,620139939192.0,519583255236.0,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,-269331700826.0,-18756894040.0,186775328143.0,119494015732.0,94117465031.0,108941562277.0,128417654694.0,79552665270.0,121526715817.0,128461227888.0,109923512400.0,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,,1143855084.0,7474555139.0,6789549257.0,6707535523.0,9583773777.0,5685173614.0,5329173960.0,3922139337.0,5003218124.0,1360109517.0,730914579.0,,,,,,,,,
. Chi phí tài chính__1,,,57102970196.0,61425041768.0,54052452459.0,63972367926.0,66894613384.0,73521989881.0,62612739679.0,56013166041.0,51219134381.0,24806036761.0,19748905973.0,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,38445210276.0,47041276754.0,45731047846.0,55064805875.0,53223540999.0,65125880062.0,52922260395.0,51875719709.0,42346612839.0,17621028462.0,12987233108.0,,,,,,,,,
. Chi phí bán hàng__1,,,1553107013.0,18873208403.0,30788381528.0,19805021914.0,15016159520.0,16508654562.0,36101413916.0,8103016554.0,5648492990.0,1575392529.0,645105461.0,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,,9160609610.0,20326763863.0,21028290671.0,19384550692.0,15304095610.0,20074015731.0,18809309950.0,12967530357.0,17514677184.0,14535905199.0,11317790516.0,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,-336004532561.0,-111907352935.0,87695752742.0,23039610723.0,6486370294.0,4522075717.0,16223365109.0,6391091655.0,52147629386.0,88904002916.0,78942625029.0,,,,,,,,,
. Thu nhập khác__1,,,3620201525.0,250955563.0,1156176798.0,188902899.0,5420061123.0,6030680288.0,4477742754.0,6281990539.0,8188380277.0,3111531402.0,2249974412.0,,,,,,,,,
. Chi phí khác__1,,,25478908022.0,844601793.0,702461934.0,293031279.0,1252411911.0,3418566558.0,1320551195.0,78817596.0,510211222.0,2162797911.0,2147359916.0,,,,,,,,,
. Lợi nhuận khác__1,,,-21858706497.0,-593646230.0,453714864.0,-104128380.0,4167649212.0,2612113730.0,3157191559.0,6203172943.0,7678169055.0,948733491.0,102614496.0,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,,-357863239058.0,-112500999165.0,88149467606.0,22935482343.0,10654019506.0,7134189447.0,19380556668.0,12594264598.0,59825798441.0,89852736407.0,79045239525.0,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,20000000.0,17746345751.0,4606907459.0,2385161708.0,1580425295.0,4929446442.0,2390814259.0,8042627089.0,179965310.0,812259573.0,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,
