field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,599622251490.0,312078815808.0,,,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,599622251490.0,312078815808.0,,,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,521794124461.0,265146236099.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,77828127029.0,46932579709.0,,,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,9812960218.0,3568749209.0,,,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,9828280956.0,3413578168.0,,,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,4405158002.0,1020844913.0,,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,26665233089.0,25735967259.0,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,21889442219.0,15448422279.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,29258130983.0,5903361212.0,,,,,,,,,,,,,,,,,,
. Thu nhập khác__1,3079994596.0,5022901912.0,,,,,,,,,,,,,,,,,,
. Chi phí khác__1,1642452207.0,724555970.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,1437542389.0,4298345942.0,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,30695673372.0,10201707154.0,,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,7652507715.0,3609122640.0,,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,23043165657.0,6592584514.0,,,,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,2444673192.0,2964762064.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,20598492465.0,3627822450.0,,,,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,841.0,148.0,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,841.0,148.0,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,420326849369.0,277651139050.0,,,,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,38086121003.0,30208311835.0,,,,,,,,,,,,,,,,,,
..Tiền__1,15586121003.0,12208311835.0,,,,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,22500000000.0,18000000000.0,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,60000000000.0,70630058905.0,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
