field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2005],[2004],[2003],[2002],[2001],[2006]
. Doanh thu bán hàng và cung cấp dịch vụ__1,968372926769.0,768475502469.0,585251868264.0,553681767469.0,495623320552.0,339100976646.0,223526316037.0,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,975500041.0,,12412494350.0,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,968372926769.0,768475502469.0,585251868264.0,553681767469.0,494647820511.0,339100976646.0,211113821687.0,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,932852588746.0,721409221443.0,547257539756.0,509040067394.0,453130346204.0,322393644014.0,196448072778.0,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,35520338023.0,47066281026.0,37994328508.0,44641700075.0,41517474307.0,16707332632.0,14665748909.0,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,4324026576.0,46645439.0,1742445955.0,106922936.0,2672603009.0,10139796169.0,2912488382.0,,,,,,,,,,,,,,
. Chi phí tài chính__1,276789107.0,566732926.0,1687028409.0,-1684699016.0,1243316586.0,4041604924.0,523237116.0,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,201396572.0,551797722.0,1677940180.0,1326042108.0,1226984332.0,906306803.0,523046680.0,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",594898935.0,98808362.0,-3375984.0,45190098.0,-13626.0,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,2102662032.0,8060409826.0,3229027284.0,3591887159.0,1710979276.0,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,8126794348.0,14080208656.0,10865711320.0,8588785602.0,7314800326.0,6620268667.0,5140811459.0,,,,,,,,,,,,,,
