field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,628981911965.0,674546954114.0,644674678373.0,602329621561.0,563830767391.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,628981911965.0,674546954114.0,644674678373.0,602329621561.0,563830767391.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,331585409610.0,345754472627.0,321654556913.0,289667846872.0,296057569258.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,297396502355.0,328792481487.0,323020121460.0,312661774689.0,267773198133.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,18159127469.0,33046456634.0,24734671888.0,25033354704.0,26728480385.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,231147598.0,272466212.0,78473485.0,753821041.0,262125772.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,231147598.0,272466212.0,78473485.0,282270783.0,262125772.0,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,54962431843.0,61479349233.0,56819483816.0,52643668210.0,60480373014.0,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,38786218600.0,41987689212.0,44267638090.0,39047126187.0,38712661007.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,221575831783.0,258099433464.0,246589197957.0,245250513955.0,195046518725.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,3800292775.0,7594954935.0,6060529963.0,1938917460.0,812791942.0,,,,,,,,,,,,,,,
. Chi phí khác__1,3193894687.0,7416088735.0,981582527.0,1761070514.0,840181726.0,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,606398088.0,178866200.0,5078947436.0,177846946.0,-27389784.0,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,222182229871.0,258278299664.0,251668145393.0,245428360901.0,195019128941.0,,,,,,,,,,,,,,,
