field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,,134329095182.0,520310335256.0,954955728089.0,1139655906739.0,779870403047.0,1073650602298.0,1334078210271.0,1342629609013.0,1113106318242.0,788205421877.0,844215492055.0,689934067823.0,465969020809.0,417877563415.0,280940204795.0,,,
. Các khoản giảm trừ doanh thu__1,,,,4083866965.0,,,,,,,,,,36703333.0,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,,130245228217.0,520310335256.0,954955728089.0,1139655906739.0,779870403047.0,1073650602298.0,1334078210271.0,1342629609013.0,1113106318242.0,788205421877.0,844178788722.0,689934067823.0,465969020809.0,417877563415.0,280940204795.0,,,
. Giá vốn hàng bán__1,,,,233249762756.0,514875255899.0,950626553513.0,994626696534.0,679082178905.0,926290456614.0,1144111051745.0,1093434955323.0,930557713790.0,641212005603.0,738583135857.0,634437266757.0,419394925997.0,373162524909.0,245462786974.0,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,,-103004534539.0,5435079357.0,4329174576.0,145029210205.0,100788224142.0,147360145684.0,189967158526.0,249194653690.0,182548604452.0,146993416274.0,105595652865.0,55496801066.0,46574094812.0,44715038506.0,35477417821.0,,,
. Doanh thu hoạt động tài chính__1,,,,1593581102.0,3581901015.0,7791592531.0,17834832585.0,32015697024.0,10140830599.0,21581626612.0,13312672613.0,14240740035.0,19077597628.0,10657681914.0,23094918280.0,4524869532.0,738857180.0,555634657.0,,,
. Chi phí tài chính__1,,,,193329420612.0,100614379889.0,91073412194.0,57660476990.0,54467406861.0,77087506333.0,121257817325.0,117719321227.0,25049630470.0,14497575177.0,44731461871.0,12693456632.0,8055921736.0,8786221721.0,7668313042.0,,,
- Trong đó: Chi phí lãi vay__1,,,,44664943693.0,48062407450.0,51120766612.0,55245834026.0,63248724774.0,74790613823.0,117861667879.0,95162379018.0,20339841659.0,6641774800.0,11462288921.0,4432984216.0,7880942115.0,7760510294.0,7583186397.0,,,
. Chi phí bán hàng__1,,,,515136560.0,3954371491.0,5383756376.0,5481782181.0,4547796020.0,6730813899.0,9160418725.0,13254542830.0,12240187808.0,6913506214.0,,,31778000.0,12240546.0,88587000.0,,,
. Chi phí quản lý doanh nghiệp__1,,,,24466639538.0,28182338917.0,126521727717.0,80822291567.0,50655870941.0,66261033698.0,75883298192.0,82735847114.0,68119847801.0,46777070369.0,24637857840.0,16264099490.0,16578546552.0,12523436289.0,9025008029.0,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,,-319722150147.0,-123734109925.0,-210858129180.0,24463587742.0,23132847344.0,7421622353.0,5247250896.0,48797615132.0,91379678408.0,97882862142.0,46884015068.0,49634163224.0,26432718056.0,24131997130.0,19251144407.0,,,
. Thu nhập khác__1,,,,1859774054.0,9521229540.0,226439609077.0,9426493377.0,33921387313.0,13378793563.0,33502616371.0,8812753507.0,52744368215.0,1691625490.0,2131090986.0,513901605.0,14657516756.0,477074531.0,34269453.0,,,
. Chi phí khác__1,,,,5038586986.0,25035438961.0,862946840.0,3416419122.0,8192640786.0,4985912429.0,4777620901.0,7102025377.0,12075344687.0,1571992874.0,1761706420.0,1287181669.0,5047600414.0,1538045434.0,91977894.0,,,
