field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,10602405091846.0,10690587823035.0,9153564778109.0,8671373412264.0,6934266046098.0,5735116805471.0,5905423725895.0,5964704136120.0,4464164373558.0,3398535073277.0,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,123309114999.0,111614970128.0,123233825452.0,125330147562.0,108778074025.0,104065225809.0,237579247316.0,570138677936.0,1738403088.0,4157291104.0,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,10479095976847.0,10578972852907.0,9030330952657.0,8546043264702.0,6825487972073.0,5631051579662.0,5667844478579.0,5394565458184.0,4462425970470.0,3394377782173.0,,,,,,,,,,,
. Giá vốn hàng bán__1,9507181337830.0,9544283287153.0,7926081606222.0,7660099875840.0,6138931065588.0,5069318240277.0,5177772646817.0,4980047817446.0,4032456126469.0,3011771596275.0,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,971914639017.0,1034689565754.0,1104249346435.0,885943388862.0,686556906485.0,561733339385.0,490071831762.0,414517640738.0,429969844001.0,382606185898.0,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,32397629063.0,57358868076.0,47496439913.0,70057608210.0,13147348289.0,6290038480.0,6370947394.0,6459557943.0,2906188444.0,1997499689.0,,,,,,,,,,,
. Chi phí tài chính__1,226031867259.0,216243807784.0,162565874813.0,86114690431.0,59473991557.0,51535333198.0,51170510508.0,56761561762.0,75061754187.0,75405380104.0,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,104194198040.0,108565434056.0,79383647363.0,47496167371.0,32333576659.0,23478136729.0,23268463695.0,32490043971.0,45605497736.0,39770327975.0,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,5071466057.0,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,226323299363.0,252286451421.0,199737081768.0,184073760317.0,98338733336.0,82850098923.0,70579045873.0,76345783999.0,78845805329.0,45387829838.0,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,144021443626.0,136861909350.0,169601679362.0,170721570122.0,134599373974.0,113153354544.0,157417804174.0,125851958678.0,113758216300.0,99035055898.0,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,407935657832.0,486656265275.0,619841150405.0,520162442259.0,407292155907.0,320484591200.0,217275418601.0,162017894242.0,165210256629.0,164775419747.0,,,,,,,,,,,
. Thu nhập khác__1,15208390632.0,15443278576.0,12448017375.0,18301881485.0,4983419618.0,6695531933.0,2220168672.0,5140616463.0,5601036314.0,1822145336.0,,,,,,,,,,,
. Chi phí khác__1,519393234.0,1096140037.0,5041686990.0,7897879729.0,2214741347.0,22769529965.0,97042901.0,562313359.0,988080998.0,56815368.0,,,,,,,,,,,
. Lợi nhuận khác__1,14688997398.0,14347138539.0,7406330385.0,10404001756.0,2768678271.0,-16073998032.0,2123125771.0,4578303104.0,4612955316.0,1765329968.0,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,422624655230.0,501003403814.0,627247480790.0,530566444015.0,410060834178.0,304410593168.0,219398544372.0,166596197346.0,169823211945.0,166540749715.0,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,93746269570.0,95198702594.0,145514274904.0,120560248390.0,82979792768.0,64681721116.0,48826601245.0,37911451627.0,41651045387.0,35630571056.0,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,-6906254624.0,12308507590.0,-12037790672.0,-5138854393.0,1021797530.0,357066668.0,-4083078.0,-1133088378.0,1446472335.0,6649271602.0,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,335784640284.0,393496193630.0,493770996558.0,415145050018.0,326059243880.0,239371805384.0,170576026205.0,129817834097.0,126725694223.0,124260907057.0,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,13751727422.0,,,,,,,,,,,,,,,,,
